time_s,q_z100p0m,q_z10p0m,q_z180p0m,q_z200p0m,q_z25p0m,q_z50p0m,theta_z100p0m,theta_z10p0m,theta_z180p0m,theta_z200p0m,theta_z25p0m,theta_z50p0m,u_z100p0m,u_z10p0m,u_z180p0m,u_z200p0m,u_z25p0m,u_z50p0m,v_z100p0m,v_z10p0m,v_z180p0m,v_z200p0m,v_z25p0m,v_z50p0m,w_z100p0m,w_z10p0m,w_z180p0m,w_z200p0m,w_z25p0m,w_z50p0m
6620,0.0095887724310159683,0.0098845316097140312,0.0089829284697771072,0.0089377379044890404,0.009833168238401413,0.0097523825243115425,293.6229248046875,290.7525634765625,296.8975830078125,297.22576904296875,291.27584838867188,291.94302368164062,-7.3749794960021973,-2.2916421890258789,-6.04058837890625,-5.3543109893798828,-2.8113119602203369,-5.5287928581237793,2.8049464225769043,-0.02675185352563858,7.2825183868408203,7.2253847122192383,0.016078149899840355,0.56791049242019653,-0.096372582018375397,0.018426274880766869,-0.067785345017910004,-0.050392843782901764,0.021642902866005898,0.13753919303417206
6630,0.0095790084451436996,0.009878053329885006,0.0089891031384468079,0.0089424476027488708,0.0098465131595730782,0.0097543112933635712,293.52618408203125,290.80349731445312,296.87265014648438,297.20892333984375,291.15994262695312,292.12954711914062,-7.6481938362121582,-2.3778507709503174,-6.0413079261779785,-5.4057393074035645,-2.9409055709838867,-5.3309035301208496,2.4160170555114746,0.029334252700209618,7.2830009460449219,7.2673788070678711,0.10502778738737106,0.55839312076568604,-0.11406461894512177,0.085959233343601227,0.01297345943748951,-0.00030947203049436212,0.085969939827919006,-0.073774322867393494
6640,0.0096088191494345665,0.0098714688792824745,0.0089668175205588341,0.0089469794183969498,0.0098463473841547966,0.0097833024337887764,293.33670043945312,290.86502075195312,297.03530883789062,297.1739501953125,291.1365966796875,291.81454467773438,-7.4660601615905762,-2.3588595390319824,-5.952366828918457,-5.4840507507324219,-2.7489233016967773,-5.3669085502624512,2.6589088439941406,-0.05136248841881752,7.2967400550842285,7.2181820869445801,-0.031950149685144424,0.32248488068580627,-0.11624405533075333,0.046691033989191055,0.027971131727099419,0.014841091819107533,0.021254755556583405,-0.037406597286462784
6650,0.009615626186132431,0.0098673384636640549,0.0089892381802201271,0.0089436443522572517,0.0098365172743797302,0.0097973700612783432,293.53079223632812,290.91049194335938,296.90084838867188,297.2176513671875,291.26727294921875,291.59634399414062,-7.1570067405700684,-2.3892965316772461,-5.968256950378418,-5.3724312782287598,-2.8812446594238281,-5.0817842483520508,2.5434443950653076,-0.0040470734238624573,7.1835265159606934,7.195671558380127,0.073735743761062622,0.27032917737960815,-0.020726453512907028,-0.023509353399276733,-0.013210299424827099,7.5665309850592166e-05,-0.072192773222923279,-0.092723667621612549
6660,0.0095995217561721802,0.0098668038845062256,0.0089762760326266289,0.008942706510424614,0.0098379356786608696,0.0098191471770405769,293.5174560546875,290.9205322265625,296.97842407226562,297.20864868164062,291.25314331054688,291.40274047851562,-7.6470460891723633,-2.4253506660461426,-5.8720049858093262,-5.359046459197998,-2.9390175342559814,-4.5597405433654785,2.5996441841125488,0.21123272180557251,7.2462916374206543,7.2125701904296875,0.40582582354545593,0.088440589606761932,-0.036888297647237778,0.16371412575244904,0.055309362709522247,0.041551496833562851,0.29668322205543518,0.014815354719758034
6670,0.0095759918913245201,0.0098708737641572952,0.0089729009196162224,0.0089322701096534729,0.0098596801981329918,0.0098242107778787613,293.62380981445312,290.86892700195312,296.964111328125,297.22146606445312,291.01470947265625,291.42532348632812,-7.2084989547729492,-2.6043186187744141,-5.920536994934082,-5.329094409942627,-2.9611079692840576,-4.4234943389892578,2.689234733581543,0.22727714478969574,7.3252930641174316,7.2383642196655273,0.34858337044715881,0.40188974142074585,0.15685686469078064,0.13536429405212402,0.091263175010681152,0.080684192478656769,0.17975986003875732,0.051938496530056
6680,0.0096070738509297371,0.0098762325942516327,0.0089910654351115227,0.0089452657848596573,0.0098623745143413544,0.0098122814670205116,293.4674072265625,290.81039428710938,296.86410522460938,297.20034790039062,290.98236083984375,291.55621337890625,-7.3152027130126953,-2.6211223602294922,-5.9739985466003418,-5.2969365119934082,-2.9409773349761963,-4.0021200180053711,2.7392797470092773,0.10378362983465195,7.1826949119567871,7.1981320381164551,0.088246062397956848,0.37101501226425171,-0.079482868313789368,0.056706942617893219,0.089807674288749695,0.029633250087499619,0.021294722333550453,0.068993203341960907
6690,0.0095819607377052307,0.0098806088790297508,0.0089783836156129837,0.0089438138529658318,0.0098669575527310371,0.0097646545618772507,293.60760498046875,290.76803588867188,296.96359252929688,297.19537353515625,290.93310546875,291.88201904296875,-7.2868890762329102,-2.6216492652893066,-5.8405728340148926,-5.3002033233642578,-2.9554173946380615,-4.6072683334350586,2.6381399631500244,0.15144801139831543,7.265927791595459,7.1945981979370117,0.26914173364639282,0.68119972944259644,0.12839728593826294,0.017084917053580284,0.070955216884613037,0.038559768348932266,0.0056969793513417244,0.077580720186233521
6700,0.0095810564234852791,0.0098836785182356834,0.0089654326438903809,0.0089371465146541595,0.0098656974732875824,0.009781617671251297,293.62118530273438,290.74563598632812,297.02859497070312,297.24716186523438,290.97451782226562,291.88101196289062,-7.391777515411377,-2.5923967361450195,-5.7146778106689453,-5.1772394180297852,-3.03141188621521,-4.983062744140625,2.7508852481842041,0.065297119319438934,7.2597265243530273,7.2025570869445801,0.1518206000328064,0.46737879514694214,0.014694957062602043,-0.069231443107128143,-0.050404645502567291,-0.046532969921827316,-0.1034490242600441,-0.036943644285202026
6710,0.0095663489773869514,0.009884936735033989,0.008982539176940918,0.0089370459318161011,0.0098499050363898277,0.0097213098779320717,293.7371826171875,290.761474609375,296.89764404296875,297.24447631835938,291.142578125,292.41452026367188,-7.5995621681213379,-2.4881985187530518,-5.9180021286010742,-5.2273449897766113,-3.1648440361022949,-5.1378002166748047,2.8922388553619385,-0.15857461094856262,7.25946044921875,7.2140793800354004,-0.059911191463470459,0.70107579231262207,-0.29346123337745667,-0.12584300339221954,-0.12460192292928696,-0.098150677978992462,-0.21387121081352234,-0.15556927025318146
6720,0.0096068140119314194,0.0098843388259410858,0.0089842574670910835,0.0089484592899680138,0.0098511083051562309,0.0097688660025596619,293.5059814453125,290.7774658203125,296.91656494140625,297.17532348632812,291.16281127929688,291.94290161132812,-7.5947904586791992,-2.40045166015625,-5.9444165229797363,-5.3753104209899902,-3.0538933277130127,-5.1370186805725098,2.7399258613586426,-0.12693728506565094,7.3114004135131836,7.2348566055297852,0.042966391891241074,0.46800890564918518,0.0019055079901590943,-0.044525004923343658,-0.097634501755237579,-0.071716286242008209,-0.09922143816947937,-0.15196815133094788
6730,0.0096338558942079544,0.0098844058811664581,0.0089999791234731674,0.0089644324034452438,0.0098570780828595161,0.0097846146672964096,293.13690185546875,290.77899169921875,296.81869506835938,297.09027099609375,291.114990234375,291.77731323242188,-6.4759674072265625,-2.32590651512146,-6.140195369720459,-5.4781413078308105,-2.8461735248565674,-4.8653159141540527,2.153254508972168,0.047171957790851593,7.2819209098815918,7.3252153396606445,0.21269556879997253,0.14663213491439819,0.17549268901348114,0.024525532498955727,-0.053855359554290771,-0.038822222501039505,0.0097988834604620934,0.023045113310217857
6740,0.0096105309203267097,0.0098858857527375221,0.0089859748259186745,0.0089440541341900826,0.0098671261221170425,0.0097604850307106972,293.3602294921875,290.76675415039062,296.90560913085938,297.17587280273438,290.98687744140625,291.88473510742188,-6.6933608055114746,-2.4249558448791504,-5.953122615814209,-5.3408966064453125,-2.8443803787231445,-4.8793931007385254,2.9849348068237305,0.083277627825737,7.2510881423950195,7.2479791641235352,0.15495866537094116,-0.059167582541704178,0.12509463727474213,0.060799457132816315,0.086963243782520294,0.078281506896018982,0.12797389924526215,0.14238694310188293
6750,0.0095933303236961365,0.0098874447867274284,0.0089877834543585777,0.0089417379349470139,0.0098682921379804611,0.0097690531983971596,293.51861572265625,290.72897338867188,296.89663696289062,297.21417236328125,290.95315551757812,291.880615234375,-7.4044203758239746,-2.5281963348388672,-5.8454818725585938,-5.2274870872497559,-2.9207131862640381,-5.0442256927490234,2.7557239532470703,0.020031902939081192,7.2638168334960938,7.2184772491455078,-0.012153252959251404,0.63901495933532715,-0.11425589770078659,-0.060851827263832092,0.1014430895447731,0.089683257043361664,-0.13167928159236908,0.05345187708735466
6760,0.0096261398866772652,0.0098871337249875069,0.0089769391342997551,0.0089278668165206909,0.009862738661468029,0.0097606424242258072,293.20986938476562,290.71658325195312,296.96340942382812,297.274169921875,291.02297973632812,291.94070434570312,-6.5140423774719238,-2.4809863567352295,-5.8462634086608887,-5.1478309631347656,-2.9446494579315186,-4.9164266586303711,1.9466091394424438,0.16802453994750977,7.2369718551635742,7.2052111625671387,0.32675066590309143,0.8938789963722229,0.16912849247455597,0.061536300927400589,0.04254690557718277,0.035866726189851761,0.050202574580907822,0.00033896125387400389
6770,0.0096021704375743866,0.0098890550434589386,0.0089908046647906303,0.0089416494593024254,0.0098749855533242226,0.0097654657438397408,293.49545288085938,290.685302734375,296.87509155273438,297.19924926757812,290.87396240234375,291.89553833007812,-7.2801189422607422,-2.4038958549499512,-5.8662800788879395,-5.2386622428894043,-2.6893205642700195,-4.4635968208312988,2.8567814826965332,0.10658841580152512,7.247011661529541,7.208704948425293,0.16750621795654297,0.2816314697265625,0.070394091308116913,0.11462820321321487,0.062127768993377686,0.046041712164878845,0.22739952802658081,0.10611883550882339
6780,0.0096022244542837143,0.0098916683346033096,0.008975897915661335,0.0089575806632637978,0.0098816687241196632,0.0097728809341788292,293.50497436523438,290.65560913085938,296.95989990234375,297.12091064453125,290.80331420898438,291.88531494140625,-7.4990854263305664,-2.4048721790313721,-5.8202729225158691,-5.305699348449707,-2.6864566802978516,-4.4459996223449707,2.9855556488037109,0.084429755806922913,7.3252668380737305,7.2557840347290039,0.13474120199680328,0.16512267291545868,0.027771886438131332,0.0053508649580180645,0.022867629304528236,0.019596446305513382,-0.031302552670240402,0.19459629058837891
6790,0.0096069686114788055,0.009893510490655899,0.0089708650484681129,0.0089354915544390678,0.0098774349316954613,0.0097673088312149048,293.36328125,290.64804077148438,297.008544921875,297.25057983398438,290.86563110351562,291.93960571289062,-7.2964420318603516,-2.329681396484375,-5.7372660636901855,-5.1928849220275879,-2.651740550994873,-5.0199093818664551,2.7454283237457275,0.0094467392191290855,7.2542634010314941,7.2290225028991699,0.024677973240613937,0.54333704710006714,-0.013374044559895992,-0.10958833247423172,0.083922386169433594,0.016667218878865242,-0.16240975260734558,-0.33683589100837708
6800,0.0096131004393100739,0.0098902136087417603,0.0089645013213157654,0.0089382417500019073,0.0098616834729909897,0.0097936652600765228,293.4622802734375,290.68960571289062,297.05496215820312,297.26409912109375,291.03927612304688,291.57009887695312,-7.5133891105651855,-2.2737996578216553,-5.7657895088195801,-5.1988182067871094,-2.9436347484588623,-4.8776445388793945,2.9622797966003418,0.056162428110837936,7.2564544677734375,7.18646240234375,0.10925308614969254,-0.15190970897674561,0.042925503104925156,-0.021695323288440704,0.028669059276580811,0.051992293447256088,-0.073915630578994751,-0.27900972962379456
6810,0.009570007212460041,0.0098899276927113533,0.0089828120544552803,0.008932868018746376,0.0098742377012968063,0.0098170824348926544,293.70755004882812,290.677734375,296.935546875,297.26019287109375,290.85284423828125,291.3360595703125,-7.4669909477233887,-2.4962108135223389,-5.7936239242553711,-5.136082649230957,-2.9655964374542236,-4.1821765899658203,2.9263467788696289,0.1150553971529007,7.2327466011047363,7.2036466598510742,0.17719486355781555,-0.046192623674869537,0.046070251613855362,0.028268894180655479,0.1046224981546402,0.084157124161720276,0.042464561760425568,0.10363048315048218
6820,0.0095749655738472939,0.0098904119804501534,0.0089790709316730499,0.0089389225468039513,0.0098745943978428841,0.009780428372323513,293.66964721679688,290.67269897460938,296.9931640625,297.25924682617188,290.8836669921875,291.72607421875,-7.6447634696960449,-2.4179046154022217,-5.6743607521057129,-5.142794132232666,-2.8037972450256348,-4.1039924621582031,2.947798490524292,0.057431347668170929,7.2433962821960449,7.1930956840515137,0.084317818284034729,0.36577600240707397,-0.081032417714595795,-0.0527663454413414,0.043490298092365265,0.022846514359116554,-0.063697807490825653,-0.14712980389595032
6830,0.0095816506072878838,0.0098903300240635872,0.0089722257107496262,0.0089303301647305489,0.0098720351234078407,0.0097715826705098152,293.63980102539062,290.69338989257812,297.01519775390625,297.29644775390625,290.93902587890625,291.90237426757812,-7.5108914375305176,-2.3507752418518066,-5.6214981079101562,-5.0296363830566406,-2.8026723861694336,-5.0505266189575195,2.7487413883209229,0.019824296236038208,7.2879824638366699,7.2287049293518066,0.063532672822475433,0.41369536519050598,-0.042316697537899017,-0.008959570899605751,-0.05036018043756485,0.014027365483343601,0.0027242519427090883,-0.035490285605192184
6840,0.0095762405544519424,0.0098946439102292061,0.0089678652584552765,0.0089464522898197174,0.0098855067044496536,0.0097686871886253357,293.7030029296875,290.67483520507812,296.99298095703125,297.20144653320312,290.81723022460938,291.87164306640625,-7.3734550476074219,-2.4406595230102539,-5.7287197113037109,-5.1730904579162598,-2.8034524917602539,-4.8961544036865234,2.7251834869384766,-0.045707542449235916,7.3006010055541992,7.226593017578125,-0.065032459795475006,0.83620637655258179,0.091658242046833038,-0.03836468979716301,0.013952180743217468,0.018752545118331909,0.0032132288906723261,0.058061320334672928
6850,0.0096013098955154419,0.0098938262090086937,0.008983120322227478,0.0089395642280578613,0.0098668737336993217,0.0097442502155900002,293.53302001953125,290.68865966796875,296.96133422851562,297.24081420898438,290.969482421875,292.04727172851562,-7.569331169128418,-2.337064266204834,-5.7112445831298828,-5.117156982421875,-2.7139818668365479,-5.0442538261413574,2.9565625190734863,0.0019588968716561794,7.2178826332092285,7.1923866271972656,0.076933301985263824,0.76940536499023438,-0.083453401923179626,-0.080618344247341156,0.05525645986199379,0.036165572702884674,-0.11157140135765076,-0.15226978063583374
6860,0.0095854513347148895,0.0098901493474841118,0.0089795626699924469,0.0089413449168205261,0.0098641654476523399,0.0097543885931372643,293.5997314453125,290.71456909179688,296.93606567382812,297.24163818359375,290.97024536132812,291.9149169921875,-7.403780460357666,-2.3965766429901123,-5.7291603088378906,-5.1109428405761719,-2.82846999168396,-4.9201593399047852,3.0498387813568115,0.030628357082605362,7.1512084007263184,7.1488771438598633,0.10957702249288559,0.1601056307554245,-0.091101683676242828,-0.023995287716388702,0.0071642906405031681,-0.0053456071764230728,0.056850168853998184,-0.12628468871116638
6870,0.0096033960580825806,0.0098832724615931511,0.008968704380095005,0.0089389700442552567,0.009860645979642868,0.0097484579309821129,293.447509765625,290.76406860351562,297.01272583007812,297.24600219726562,291.02420043945312,292.13082885742188,-7.4498310089111328,-2.4160187244415283,-5.6905531883239746,-5.159426212310791,-2.8711996078491211,-4.5561928749084473,3.0219576358795166,-0.02542724646627903,7.1979613304138184,7.1401467323303223,0.0067606950178742409,0.61320143938064575,-0.13874836266040802,-0.08982173353433609,-0.048062894493341446,-0.031224021688103676,-0.07366102933883667,-0.043500550091266632
6880,0.0095545602962374687,0.0098815644159913063,0.0089783445000648499,0.0089442990720272064,0.0098588364198803902,0.0097663309425115585,293.74148559570312,290.7884521484375,296.93939208984375,297.21343994140625,291.05325317382812,291.85287475585938,-7.5149655342102051,-2.3988778591156006,-5.7663202285766602,-5.1766300201416016,-2.9266426563262939,-4.882300853729248,2.9163405895233154,0.047213487327098846,7.1761198043823242,7.1694016456604004,0.060350671410560608,0.56788992881774902,0.10309420526027679,0.0056139710359275341,-0.084966361522674561,-0.051755119115114212,-0.014544874429702759,-0.052009217441082001
6890,0.0095478370785713196,0.0098848976194858551,0.0089705493301153183,0.0089283185079693794,0.0098721161484718323,0.0098335873335599899,293.79669189453125,290.74588012695312,297.01815795898438,297.27340698242188,290.9013671875,291.34027099609375,-7.5614972114562988,-2.5174956321716309,-5.6951961517333984,-5.0892629623413086,-2.9395956993103027,-4.4239387512207031,2.9023981094360352,0.11532992124557495,7.1660399436950684,7.179469108581543,0.18879836797714233,0.66245365142822266,-0.02703121118247509,0.019231822341680527,-0.023079102858901024,-0.035359706729650497,4.814136991626583e-05,0.15200652182102203
6900,0.0095363929867744446,0.0098894340917468071,0.0089851515367627144,0.0089425947517156601,0.0098744099959731102,0.0097039919346570969,293.86239624023438,290.69131469726562,296.91482543945312,297.20614624023438,290.853759765625,292.42715454101562,-7.5675473213195801,-2.5109434127807617,-5.7485952377319336,-5.1234321594238281,-2.8655588626861572,-5.3782849311828613,3.0586564540863037,-0.010921034030616283,7.2513027191162109,7.2055883407592773,0.032729201018810272,0.40283361077308655,-0.013082376681268215,-0.089288651943206787,-0.088000446557998657,-0.031492631882429123,-0.19183172285556793,-0.10939899832010269
6910,0.00957502331584692,0.0098908748477697372,0.0089843403548002243,0.0089360540732741356,0.0098653407767415047,0.0097445361316204071,293.69497680664062,290.66888427734375,296.9375,297.23733520507812,290.94384765625,292.21603393554688,-7.3884859085083008,-2.3902719020843506,-5.7208147048950195,-5.089266300201416,-2.811262845993042,-5.4779505729675293,2.7088980674743652,-0.10851024836301804,7.2701072692871094,7.234072208404541,-0.052884280681610107,0.65634465217590332,0.090191558003425598,0.00189053057692945,-0.098927974700927734,-0.093746699392795563,0.04190342128276825,0.11451234668493271
6920,0.0095637133345007896,0.0098940934985876083,0.0089717619121074677,0.0089432941749691963,0.0098807737231254578,0.0097761880606412888,293.77249145507812,290.64974975585938,297.01113891601562,297.24661254882812,290.87051391601562,291.8232421875,-7.8804740905761719,-2.4226639270782471,-5.6154918670654297,-5.0952825546264648,-2.8365864753723145,-5.0025238990783691,3.3633697032928467,-0.11335144191980362,7.289825439453125,7.2127575874328613,-0.059726178646087646,0.70686036348342896,-0.028314853087067604,0.051543477922677994,-0.065431907773017883,-0.068314723670482635,0.17111989855766296,0.19139508903026581
6930,0.0096006561070680618,0.0098949214443564415,0.0089645422995090485,0.0089274747297167778,0.009874170646071434,0.0097551587969064713,293.4320068359375,290.64535522460938,297.04611206054688,297.29159545898438,290.88339233398438,291.88827514648438,-7.4220013618469238,-2.5149867534637451,-5.6341776847839355,-5.0065445899963379,-2.925952672958374,-4.8590021133422852,3.0905869007110596,-0.071946986019611359,7.2223529815673828,7.182898998260498,-0.078912481665611267,0.68014740943908691,0.032870195806026459,-0.049027297645807266,-0.088839836418628693,-0.051019236445426941,-0.036598164588212967,0.075079992413520813
6940,0.0095725711435079575,0.0098910648375749588,0.0089717349037528038,0.0089350724592804909,0.0098633607849478722,0.0097447289153933525,293.7015380859375,290.67813110351562,296.98910522460938,297.2535400390625,290.99462890625,291.9471435546875,-7.5274658203125,-2.4509861469268799,-5.7327933311462402,-5.0774312019348145,-3.002345085144043,-4.9051947593688965,3.3697240352630615,-0.031925641000270844,7.1999893188476562,7.2209749221801758,-0.01760748028755188,0.65545207262039185,-0.033097747713327408,0.013106651604175568,-0.040618982166051865,-0.053225260227918625,-0.0060787922702729702,0.14715766906738281
6950,0.0095558445900678635,0.0098935319110751152,0.0089707151055335999,0.0089551284909248352,0.0098825227469205856,0.0097399083897471428,293.76239013671875,290.65460205078125,297.0220947265625,297.17779541015625,290.82254028320312,292.08914184570312,-7.5257315635681152,-2.5156466960906982,-5.6279010772705078,-5.1973915100097656,-3.0347898006439209,-4.7641825675964355,3.0652520656585693,0.015903275460004807,7.258094310760498,7.1649580001831055,0.060236860066652298,0.35955190658569336,-0.094727866351604462,0.028923382982611656,-0.041126199066638947,-0.028295900672674179,0.01180434413254261,0.11490876227617264
6960,0.0095598865300416946,0.0098927747458219528,0.0089766699820756912,0.008929101750254631,0.0098373666405677795,0.0097447624430060387,293.66848754882812,290.66680908203125,296.98300170898438,297.30810546875,291.21270751953125,292.03817749023438,-7.5956249237060547,-2.4993066787719727,-5.6154952049255371,-4.9742646217346191,-3.1508698463439941,-5.3205747604370117,2.9874172210693359,-0.015414058230817318,7.2392826080322266,7.2096567153930664,0.011599811725318432,0.52722179889678955,0.051740109920501709,-0.056208949536085129,-0.03700634092092514,-0.025527365505695343,-0.093958064913749695,-0.07655421644449234
6970,0.0095969447866082191,0.0098839439451694489,0.008974006399512291,0.0089373942464590073,0.0098364939913153648,0.0097499946132302284,293.555908203125,290.73623657226562,296.99484252929688,297.26751708984375,291.21273803710938,292.03656005859375,-7.6411924362182617,-2.3839128017425537,-5.6215639114379883,-5.0422787666320801,-3.1063504219055176,-5.4388127326965332,2.6974718570709229,-0.16252852976322174,7.2426862716674805,7.2123985290527344,-0.1131659671664238,0.4025280773639679,-0.077605761587619781,0.066146403551101685,-0.068776369094848633,-0.038583230227231979,0.027081798762083054,-0.22843590378761292
6980,0.0095548350363969803,0.0098830638453364372,0.0089965891093015671,0.008948424831032753,0.0098693370819091797,0.0097765680402517319,293.74050903320312,290.73812866210938,296.86544799804688,297.20120239257812,290.91213989257812,291.70401000976562,-7.4587612152099609,-2.518580436706543,-5.7270078659057617,-5.1308889389038086,-3.0648930072784424,-5.2923402786254883,2.9974210262298584,-0.066369093954563141,7.3494009971618652,7.2607059478759766,0.039253700524568558,0.83746981620788574,0.20462821424007416,0.13753832876682281,-0.094602949917316437,-0.014102167449891567,0.22051471471786499,0.11353201419115067
6990,0.0096002258360385895,0.0098879542201757431,0.0090061351656913757,0.008954240009188652,0.0098794419318437576,0.0097686154767870903,293.43136596679688,290.69708251953125,296.79827880859375,297.14569091796875,290.84454345703125,291.901123046875,-7.1228666305541992,-2.6911766529083252,-5.9120922088623047,-5.1676535606384277,-3.0937929153442383,-4.7994580268859863,2.4339835643768311,0.07540440559387207,7.2824254035949707,7.2843437194824219,0.11224012076854706,0.73329615592956543,0.14382731914520264,0.028651341795921326,0.012747954577207565,-0.03518286719918251,-0.025476375594735146,0.070705972611904144
7000,0.0096036661416292191,0.0098926331847906113,0.0089770741760730743,0.0089538395404815674,0.0098806293681263924,0.0097837839275598526,293.413330078125,290.65338134765625,296.95013427734375,297.1656494140625,290.83816528320312,291.6170654296875,-6.9526729583740234,-2.6768367290496826,-5.6997976303100586,-5.1689648628234863,-2.9643712043762207,-4.2177619934082031,2.8289673328399658,0.048172812908887863,7.3270025253295898,7.2225871086120605,-0.037703972309827805,0.13369041681289673,0.097640357911586761,0.015756126493215561,0.041653428226709366,0.0028104765806347132,0.045613151043653488,-0.25373244285583496
7010,0.0095804920420050621,0.009889787994325161,0.0089821740984916687,0.0089415209367871284,0.0098616527393460274,0.0097720427438616753,293.6121826171875,290.68380737304688,296.95632934570312,297.24249267578125,291.00338745117188,291.7376708984375,-7.2041754722595215,-2.6087725162506104,-5.7059106826782227,-5.073117733001709,-3.0675489902496338,-4.2766842842102051,2.9738404750823975,-0.019852165132761002,7.2101321220397949,7.2083592414855957,-0.13924513757228851,0.37613609433174133,-0.13255785405635834,-0.047005146741867065,0.061820339411497116,0.0085362764075398445,-0.093671143054962158,0.10960438102483749
7020,0.0096005452796816826,0.0098836440593004227,0.0089733172208070755,0.0089325150474905968,0.0098460307344794273,0.0097613735124468803,293.4140625,290.75408935546875,297.0079345703125,297.30096435546875,291.1365966796875,291.98397827148438,-7.1785507202148438,-2.4472484588623047,-5.5497007369995117,-4.9978747367858887,-2.9947726726531982,-5.0441398620605469,2.620283842086792,0.022997507825493813,7.2147846221923828,7.1727080345153809,0.040957175195217133,0.53100711107254028,0.00034694775240495801,0.050192080438137054,0.070843502879142761,0.062987647950649261,-0.032965309917926788,0.014506247825920582
7030,0.0095711760222911835,0.0098886368796229362,0.0089725805446505547,0.0089318016543984413,0.0098737813532352448,0.0097524970769882202,293.62612915039062,290.71417236328125,297.01437377929688,297.26956176757812,290.8863525390625,291.94027709960938,-7.1194381713867188,-2.5115916728973389,-5.5555539131164551,-5.0042209625244141,-2.8895838260650635,-4.7870368957519531,2.6458213329315186,0.044638488441705704,7.2288694381713867,7.1855020523071289,0.031784553080797195,0.3477950394153595,0.12906837463378906,0.076907612383365631,0.037105001509189606,0.059951234608888626,0.029900131747126579,0.081969417631626129
7040,0.0095514943823218346,0.0098917530849575996,0.0089941965416073799,0.0089432848617434502,0.0098772551864385605,0.0097582796588540077,293.8551025390625,290.68319702148438,296.89535522460938,297.22720336914062,290.8486328125,291.88076782226562,-7.1307878494262695,-2.487755298614502,-5.6371688842773438,-5.0295495986938477,-2.7798116207122803,-4.6663107872009277,3.1223990917205811,0.022788088768720627,7.2072663307189941,7.1887340545654297,0.0014323582872748375,0.61141061782836914,0.031359672546386719,0.017423218116164207,-0.025135355070233345,-0.010963299311697483,-0.012453703209757805,0.069041445851325989
7050,0.0096086161211133003,0.0098905740305781364,0.0089839715510606766,0.0089388070628046989,0.0098691042512655258,0.0097562065348029137,293.40017700195312,290.68283081054688,296.93307495117188,297.25314331054688,290.91397094726562,292.00790405273438,-7.2405490875244141,-2.4477441310882568,-5.6551327705383301,-4.9923901557922363,-2.8271329402923584,-5.1393465995788574,2.4962544441223145,0.0017118611140176654,7.2318830490112305,7.2221469879150391,-0.011562499217689037,0.61971861124038696,-0.032003242522478104,-0.047384258359670639,-0.0043831882067024708,0.020034613087773323,-0.091249339282512665,-0.14121857285499573
7060,0.009568401612341404,0.0098883844912052155,0.0089565292000770569,0.0089427623897790909,0.0098625998944044113,0.0097865667194128036,293.63787841796875,290.70407104492188,297.11968994140625,297.22177124023438,291.00994873046875,291.73757934570312,-7.351992130279541,-2.4427580833435059,-5.4782452583312988,-5.0890421867370605,-2.9525830745697021,-5.3164873123168945,3.013859748840332,-0.015730584040284157,7.2857041358947754,7.1969985961914062,0.00073558243457227945,0.57542628049850464,-0.11053565889596939,-0.0057190954685211182,0.027832610532641411,0.005100923590362072,-0.019562741741538048,-0.02250354178249836
7070,0.0096417609602212906,0.0098875081166625023,0.0089889448136091232,0.0089405989274382591,0.009863085113465786,0.009793243370950222,293.182861328125,290.71929931640625,296.88812255859375,297.2322998046875,291.00042724609375,291.66717529296875,-6.9487299919128418,-2.4676175117492676,-5.6396737098693848,-4.9872980117797852,-2.9248499870300293,-4.9019651412963867,2.3147673606872559,0.065345510840415955,7.2128524780273438,7.1907072067260742,0.093163318932056427,0.59073573350906372,0.017389427870512009,0.037314090877771378,0.066660672426223755,0.062609218060970306,0.046325191855430603,0.10503008961677551
7080,0.009526493027806282,0.0098880510777235031,0.0089781135320663452,0.0089421411976218224,0.009870532900094986,0.0097108203917741776,293.98779296875,290.716064453125,297.01919555664062,297.24252319335938,290.92315673828125,292.4254150390625,-7.377995491027832,-2.4565606117248535,-5.550349235534668,-4.9619965553283691,-2.8247811794281006,-5.3449411392211914,3.359830379486084,0.1539093554019928,7.304896354675293,7.1885104179382324,0.23165623843669891,0.6305471658706665,-0.020300416275858879,0.018405767157673836,0.072144463658332825,0.063509851694107056,0.019519375637173653,-0.059419643133878708
7090,0.0096063120290637016,0.0098879663273692131,0.0089905066415667534,0.0089432112872600555,0.0098727084696292877,0.0097459182143211365,293.40310668945312,290.71771240234375,296.88583374023438,297.21905517578125,290.89993286132812,292.09445190429688,-7.2506299018859863,-2.3939440250396729,-5.5836076736450195,-4.9833993911743164,-2.7101123332977295,-5.1207995414733887,2.75238037109375,0.12905815243721008,7.2909870147705078,7.2811541557312012,0.17820727825164795,0.32665565609931946,-0.15182927250862122,0.028893955051898956,-0.032540056854486465,-0.0055014626123011112,0.057037241756916046,-0.011486809700727463
7100,0.0096196020022034645,0.0098888939246535301,0.0089827319607138634,0.0089485161006450653,0.0098753944039344788,0.009789670817553997,293.276611328125,290.70657348632812,296.96554565429688,297.20126342773438,290.88052368164062,291.6639404296875,-7.340670108795166,-2.4505672454833984,-5.6343765258789062,-5.021212100982666,-2.7661228179931641,-5.0065102577209473,2.8815877437591553,0.018514584749937057,7.2547426223754883,7.2175145149230957,0.0010806622449308634,0.40594121813774109,0.088922157883644104,0.050781600177288055,0.014113288372755051,-0.0087433531880378723,0.099960044026374817,0.17624557018280029
