time_s,z_m,variable,value,location,units,record_kind,window_start_s,window_end_s,source_times_s
18000,333.33334350585938,density_at_w_faces,1.1301732063293457,Face,kg m^-3,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,343.75,density_at_w_faces,1.1292047500610352,Face,kg m^-3,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,354.16665649414062,density_at_w_faces,1.1282367706298828,Face,kg m^-3,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,364.58334350585938,density_at_w_faces,1.1272691488265991,Face,kg m^-3,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,375,density_at_w_faces,1.1263022422790527,Face,kg m^-3,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,385.41665649414062,density_at_w_faces,1.1253355741500854,Face,kg m^-3,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,395.83334350585938,density_at_w_faces,1.1243695020675659,Face,kg m^-3,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,406.25,density_at_w_faces,1.1234040260314941,Face,kg m^-3,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,416.66665649414062,density_at_w_faces,1.122438907623291,Face,kg m^-3,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,427.08334350585938,density_at_w_faces,1.1214743852615356,Face,kg m^-3,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,437.5,density_at_w_faces,1.1205102205276489,Face,kg m^-3,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,447.91665649414062,density_at_w_faces,1.1195467710494995,Face,kg m^-3,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,458.33334350585938,density_at_w_faces,1.1185836791992188,Face,kg m^-3,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,468.75,density_at_w_faces,1.1176210641860962,Face,kg m^-3,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,479.16665649414062,density_at_w_faces,1.1166590452194214,Face,kg m^-3,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,489.58334350585938,density_at_w_faces,1.1156973838806152,Face,kg m^-3,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,500,density_at_w_faces,1.1147363185882568,Face,kg m^-3,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,510.41665649414062,density_at_w_faces,1.1137759685516357,Face,kg m^-3,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,520.83331298828125,density_at_w_faces,1.1128158569335938,Face,kg m^-3,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
