time_s,q_z100p0m,q_z10p0m,q_z180p0m,q_z200p0m,q_z25p0m,q_z50p0m,theta_z100p0m,theta_z10p0m,theta_z180p0m,theta_z200p0m,theta_z25p0m,theta_z50p0m,u_z100p0m,u_z10p0m,u_z180p0m,u_z200p0m,u_z25p0m,u_z50p0m,v_z100p0m,v_z10p0m,v_z180p0m,v_z200p0m,v_z25p0m,v_z50p0m,w_z100p0m,w_z10p0m,w_z180p0m,w_z200p0m,w_z25p0m,w_z50p0m
9960,0.0095224557444453239,0.0098760779947042465,0.0087630013003945351,0.008728676475584507,0.009862557053565979,0.0097603490576148033,293.21185302734375,290.00808715820312,297.17825317382812,297.40655517578125,290.2364501953125,291.39541625976562,-6.6167306900024414,-2.2252259254455566,-3.3010938167572021,-2.7246825695037842,-2.5998480319976807,-4.6619572639465332,3.1411571502685547,-0.053774178028106689,7.018824577331543,6.8993735313415527,0.050901744514703751,0.34181752800941467,0.024308770895004272,0.067213542759418488,0.02801734022796154,0.047518108040094376,0.16797789931297302,-0.047041356563568115
9970,0.0094864601269364357,0.0098788142204284668,0.0088318400084972382,0.0087346360087394714,0.0098721105605363846,0.0097632938995957375,293.49636840820312,289.9818115234375,296.90142822265625,297.31961059570312,290.142822265625,291.28341674804688,-6.8813495635986328,-2.2566008567810059,-3.2286264896392822,-2.6913440227508545,-2.5308041572570801,-4.6252579689025879,3.5516388416290283,-0.23129217326641083,7.1257009506225586,6.8387079238891602,-0.28305470943450928,-0.2111237496137619,0.064831309020519257,-0.001223071594722569,0.051202248781919479,0.029777059331536293,-0.052798137068748474,0.048700962215662003
9980,0.0094496458768844604,0.0098808296024799347,0.0087795602157711983,0.0087270969524979591,0.0098697850480675697,0.0097936717793345451,293.81594848632812,289.97158813476562,297.16192626953125,297.4100341796875,290.18228149414062,291.1297607421875,-6.7827925682067871,-2.2112445831298828,-3.4301307201385498,-2.6701650619506836,-2.489760160446167,-4.4812922477722168,3.8282167911529541,-0.26170378923416138,7.0807991027832031,6.9284610748291016,-0.24682796001434326,0.13744400441646576,-0.080441281199455261,0.03079056553542614,-0.046006549149751663,-0.024915868416428566,0.079047732055187225,0.010819700546562672
9990,0.0094955181702971458,0.0098817218095064163,0.0087706753984093666,0.0087363384664058685,0.009873582050204277,0.0098035531118512154,293.3819580078125,289.9625244140625,297.113037109375,297.35302734375,290.16000366210938,291.00051879882812,-6.6770029067993164,-2.2286562919616699,-3.2505037784576416,-2.7556526660919189,-2.5258579254150391,-4.1284666061401367,3.271543025970459,-0.21393580734729767,7.1616730690002441,6.9381365776062012,-0.16229930520057678,0.36535772681236267,-0.090220123529434204,0.025960257276892662,0.00084734120173379779,-0.037472102791070938,0.039302580058574677,0.081973694264888763
10000,0.0095671107992529869,0.0098833870142698288,0.0087825683876872063,0.0087387161329388618,0.0098789017647504807,0.0097773997113108635,292.92715454101562,289.93844604492188,297.08367919921875,297.31857299804688,290.09231567382812,291.2310791015625,-6.4490418434143066,-2.2628772258758545,-3.3329768180847168,-2.7960503101348877,-2.4882140159606934,-4.6380758285522461,3.1383190155029297,-0.13733521103858948,7.1086835861206055,6.9440155029296875,-0.12127000093460083,0.46687933802604675,0.019953181967139244,0.055474340915679932,-0.011570935137569904,-0.0089691542088985443,0.17610175907611847,0.2360607236623764
10010,0.0095322895795106888,0.0098826074972748756,0.0087804822251200676,0.0087447846308350563,0.009877888485789299,0.0097473906353116035,293.02252197265625,289.91921997070312,297.08285522460938,297.3126220703125,290.07537841796875,291.39236450195312,-6.5567193031311035,-2.3293554782867432,-3.3127226829528809,-2.7691643238067627,-2.6091377735137939,-4.5226092338562012,2.9471213817596436,-0.030756136402487755,7.0968017578125,6.9391088485717773,-0.012656033970415592,0.90335828065872192,0.071912415325641632,0.014686933718621731,0.045088514685630798,-0.024326862767338753,0.059948775917291641,0.1040969118475914
10020,0.0095527898520231247,0.0098805809393525124,0.0087683675810694695,0.008729918859899044,0.0098767038434743881,0.0097939791157841682,292.95144653320312,289.92037963867188,297.19027709960938,297.402099609375,290.09011840820312,291.0537109375,-6.4027156829833984,-2.2853360176086426,-3.1876952648162842,-2.6150252819061279,-2.5819854736328125,-4.5125217437744141,2.8916556835174561,-0.016656601801514626,7.0473885536193848,6.8814973831176758,0.0023195268586277962,0.42970532178878784,-0.12191274017095566,0.012763500213623047,-0.0089758224785327911,-0.0055211097933351994,0.01851380243897438,-0.0025452487170696259
10030,0.0095198014751076698,0.0098803360015153885,0.0087573351338505745,0.0087176850065588951,0.0098767802119255066,0.0097419489175081253,293.2926025390625,289.92233276367188,297.16909790039062,297.4354248046875,290.08651733398438,291.45321655273438,-6.7761168479919434,-2.2528798580169678,-3.2146890163421631,-2.6088829040527344,-2.5143389701843262,-4.8656859397888184,3.5540874004364014,-0.0481765978038311,7.0408859252929688,6.817509651184082,-0.047674790024757385,0.44330722093582153,-0.029338520020246506,0.035931624472141266,0.00815561693161726,0.01436326652765274,0.061831336468458176,0.10520753264427185
10040,0.0095112305134534836,0.0098815625533461571,0.008792392909526825,0.0087144449353218079,0.0098770186305046082,0.0097426669672131538,293.337158203125,289.9132080078125,297.08370971679688,297.44183349609375,290.07528686523438,291.26788330078125,-6.6785101890563965,-2.3054678440093994,-3.2610878944396973,-2.5879545211791992,-2.5704593658447266,-4.849250316619873,3.0831320285797119,-0.026742564514279366,6.9798083305358887,6.8367161750793457,-0.0032105406280606985,0.63061374425888062,0.30186799168586731,0.010663414373993874,0.094392344355583191,0.058946620672941208,0.013949984684586525,0.016261778771877289
10050,0.0095145348459482193,0.0098828328773379326,0.0087763620540499687,0.0087327109649777412,0.0098777348175644875,0.0097697647288441658,293.2987060546875,289.89749145507812,297.13711547851562,297.3646240234375,290.05255126953125,291.1495361328125,-6.7316246032714844,-2.2652993202209473,-3.2626657485961914,-2.7346961498260498,-2.5089576244354248,-4.7293210029602051,3.0653908252716064,-0.060052838176488876,7.0270805358886719,6.7531275749206543,-0.019810201600193977,0.55298155546188354,-0.015894709154963493,-0.0098487222567200661,0.079957664012908936,0.078977301716804504,-0.011649081483483315,-0.16731780767440796
10060,0.0094963628798723221,0.0098838955163955688,0.0087712425738573074,0.0087154395878314972,0.0098774153739213943,0.0097604729235172272,293.44216918945312,289.88128662109375,297.06497192382812,297.4300537109375,290.04519653320312,291.14553833007812,-6.8980851173400879,-2.2537329196929932,-3.3534576892852783,-2.4743945598602295,-2.5077083110809326,-4.6171622276306152,3.3561031818389893,-0.1997547447681427,6.9864902496337891,6.8144292831420898,-0.22387692332267761,0.2566274106502533,-0.17515097558498383,0.0069246562197804451,0.015830324962735176,0.035270854830741882,0.023158218711614609,-0.058510307222604752
10070,0.0095710847526788712,0.0098846005275845528,0.0087771918624639511,0.0087194843217730522,0.009878186509013176,0.009759858250617981,292.94949340820312,289.87149047851562,297.09637451171875,297.41888427734375,290.05032348632812,291.21682739257812,-6.7858490943908691,-2.35207200050354,-3.2712304592132568,-2.5979750156402588,-2.6934318542480469,-4.3884983062744141,2.9965615272521973,-0.23746830224990845,7.0383353233337402,6.8108096122741699,-0.26454433798789978,0.19281536340713501,0.079791218042373657,-0.029864069074392319,-0.0015903188614174724,-0.0038135715294629335,-0.096688076853752136,-0.040332306176424026
10080,0.0095003684982657433,0.0098833134397864342,0.0087798675522208214,0.0087439734488725662,0.0098682083189487457,0.0097688864916563034,293.40780639648438,289.89080810546875,297.07962036132812,297.29278564453125,290.17263793945312,291.1881103515625,-6.4732260704040527,-2.3644979000091553,-3.2093486785888672,-2.6622664928436279,-2.8115484714508057,-4.061741828918457,3.3601634502410889,-0.1917404979467392,7.0597572326660156,6.865544319152832,-0.11889097839593887,0.055949505418539047,-0.035294387489557266,-0.075786866247653961,-0.10439833253622055,-0.094228103756904602,-0.11192867159843445,-0.054666440933942795
10090,0.0094474619254469872,0.0098768426105380058,0.0087691321969032288,0.0087196864187717438,0.0098425112664699554,0.0097611527889966965,293.68099975585938,289.96713256835938,297.1552734375,297.40316772460938,290.458251953125,291.22439575195312,-6.4002633094787598,-2.2575984001159668,-3.1396584510803223,-2.6140456199645996,-2.820673942565918,-3.6801209449768066,3.0497419834136963,-0.072172552347183228,7.0707588195800781,6.8818459510803223,0.084419861435890198,0.18830765783786774,0.057641822844743729,-0.031118417158722878,-0.091076701879501343,-0.077543079853057861,-0.052296612411737442,-0.082962967455387115
10100,0.0095169544219970703,0.0098739322274923325,0.0087502794340252876,0.0087213758379220963,0.0098500177264213562,0.0097495317459106445,293.32550048828125,289.98617553710938,297.20761108398438,297.41314697265625,290.32693481445312,291.2960205078125,-6.7097444534301758,-2.2828872203826904,-3.1322109699249268,-2.6280343532562256,-2.8058488368988037,-4.0496950149536133,3.4060876369476318,-0.063554547727108002,7.0327272415161133,6.8038883209228516,0.029120886698365211,0.15543593466281891,-0.15599404275417328,0.046039324253797531,-0.097555287182331085,-0.084982253611087799,-0.015989813953638077,0.026021923869848251
10110,0.0095074810087680817,0.0098765138536691666,0.0087518040090799332,0.0087093990296125412,0.0098649682477116585,0.0097899558022618294,293.35916137695312,289.94601440429688,297.22308349609375,297.47802734375,290.17837524414062,290.9425048828125,-6.9196877479553223,-2.2487900257110596,-3.1550736427307129,-2.5622069835662842,-2.5301282405853271,-4.4873342514038086,3.4508199691772461,-0.12614503502845764,7.0602493286132812,6.8248224258422852,-0.06058211624622345,0.33830273151397705,0.013518667779862881,0.029901094734668732,-0.080677315592765808,-0.038351196795701981,0.059673365205526352,0.16432617604732513
10120,0.0094979517161846161,0.009879235178232193,0.0087379617616534233,0.0087410109117627144,0.0098745841532945633,0.0098246289417147636,293.297119140625,289.93026733398438,297.25347900390625,297.31781005859375,290.11782836914062,290.74029541015625,-6.4699721336364746,-2.3501656055450439,-3.0789942741394043,-2.6881172657012939,-2.6433496475219727,-4.2991743087768555,3.6985888481140137,-0.066086076200008392,7.0480380058288574,6.7628345489501953,-0.0092139961197972298,0.57847821712493896,0.074981719255447388,-0.049339108169078827,0.16121853888034821,0.10606898367404938,-0.045356903225183487,0.1633123904466629
10130,0.0094937123358249664,0.0098805567249655724,0.0087874811142683029,0.0087449047714471817,0.0098749315366148949,0.009735938161611557,293.42218017578125,289.93023681640625,296.94049072265625,297.27871704101562,290.11380004882812,291.61538696289062,-6.5598936080932617,-2.3675661087036133,-3.3757398128509521,-2.6716198921203613,-2.6753439903259277,-5.0061154365539551,3.5494320392608643,-0.0060224044136703014,7.0788359642028809,6.8545255661010742,0.0283205546438694,0.67522144317626953,0.043707128614187241,-0.059839736670255661,0.18167594075202942,0.11881100386381149,-0.051515277475118637,0.059465114027261734
10140,0.0095111662521958351,0.0098783606663346291,0.0087820328772068024,0.0087181814014911652,0.0098569765686988831,0.0096949459984898567,293.2908935546875,289.940185546875,297.0302734375,297.37905883789062,290.25985717773438,291.87420654296875,-6.3727807998657227,-2.3321824073791504,-3.0841190814971924,-2.5142147541046143,-2.7410523891448975,-5.0237970352172852,3.1593096256256104,-0.013437937013804913,7.2180113792419434,6.8899221420288086,0.049609091132879257,0.83358752727508545,0.15711128711700439,-0.14908307790756226,0.1340050995349884,0.10652241855859756,-0.24483749270439148,-0.056815784424543381
10150,0.0095282578840851784,0.0098697133362293243,0.0087669696658849716,0.008727099746465683,0.0098264776170253754,0.0097083058208227158,293.12008666992188,290.00518798828125,297.07644653320312,297.36349487304688,290.53042602539062,291.60122680664062,-6.5545034408569336,-2.1539156436920166,-3.1662666797637939,-2.4466249942779541,-2.6775853633880615,-4.8618240356445312,3.2842326164245605,-0.041387293487787247,7.0903663635253906,6.8175129890441895,0.12024746090173721,-0.10090643167495728,0.10192564129829407,0.025063380599021912,0.1022874042391777,0.0350479856133461,0.049157168716192245,-0.0121349161490798
10160,0.0094933994114398956,0.0098688825964927673,0.0087914839386940002,0.0087261730805039406,0.0098478430882096291,0.0097449244931340218,293.47125244140625,289.99737548828125,296.99798583984375,297.37252807617188,290.30352783203125,291.38162231445312,-6.5535068511962891,-2.2191896438598633,-3.1365339756011963,-2.4294075965881348,-2.6048781871795654,-4.5974860191345215,3.368145227432251,-0.11205291748046875,6.9544696807861328,6.7937932014465332,-0.00086237071081995964,0.43912416696548462,0.11741146445274353,0.03352794423699379,-0.032780416309833527,-0.0084919240325689316,0.059250213205814362,0.07919013500213623
10170,0.0094760013744235039,0.0098704416304826736,0.0087575791403651237,0.0087131485342979431,0.0098595460876822472,0.0097774667665362358,293.55987548828125,289.989013671875,297.19512939453125,297.42324829101562,290.22259521484375,291.09347534179688,-6.8882956504821777,-2.2528328895568848,-3.031580924987793,-2.4623003005981445,-2.5342912673950195,-4.4177460670471191,3.2423808574676514,-0.11896917968988419,6.9711208343505859,6.7811574935913086,-0.018057083711028099,0.46600160002708435,-0.051879469305276871,0.025064509361982346,-0.040225446224212646,-0.086967311799526215,0.070254974067211151,-0.033768925815820694
10180,0.0094776526093482971,0.0098746242001652718,0.0087415454909205437,0.008693682961165905,0.0098673319444060326,0.0097747761756181717,293.4779052734375,289.9652099609375,297.27685546875,297.51025390625,290.16366577148438,291.08203125,-6.862762451171875,-2.3099088668823242,-2.9206976890563965,-2.3483924865722656,-2.594085693359375,-4.3172578811645508,3.295525074005127,-0.11271976679563522,7.0210604667663574,6.7832112312316895,-0.055122777819633484,0.27826309204101562,0.12732526659965515,-0.0078665874898433685,-0.053508762270212173,-0.061647601425647736,0.047327250242233276,0.020478205755352974
10190,0.0094689996913075447,0.0098755955696105957,0.008741181343793869,0.0087145306169986725,0.0098650967702269554,0.0097577059641480446,293.50088500976562,289.93310546875,297.19961547851562,297.41812133789062,290.10910034179688,291.26718139648438,-6.6714224815368652,-2.2863304615020752,-3.0982403755187988,-2.5273582935333252,-2.6020922660827637,-5.0611639022827148,3.172025203704834,-0.12115145474672318,7.0100727081298828,6.803044319152832,-0.1428745836019516,0.36382842063903809,-0.008856508880853653,0.018701987341046333,-0.093307651579380035,-0.094731241464614868,0.024335764348506927,-0.08941834419965744
10200,0.0095049822703003883,0.0098756933584809303,0.008785041980445385,0.008700900711119175,0.0098645826801657677,0.0097477687522768974,293.33865356445312,289.9093017578125,297.0152587890625,297.4603271484375,290.12783813476562,291.50094604492188,-6.7303600311279297,-2.2632627487182617,-3.1930036544799805,-2.4728970527648926,-2.6129491329193115,-4.8372273445129395,3.2573893070220947,-0.17303812503814697,7.3019437789916992,6.8555350303649902,-0.18257723748683929,0.46097671985626221,-0.032601967453956604,-0.046527843922376633,-0.19468943774700165,-0.055878076702356339,-0.1155281588435173,-0.066176891326904297
10210,0.0094946939498186111,0.0098741315305233002,0.0087909325957298279,0.0087594222277402878,0.0098571935668587685,0.009756983257830143,293.33493041992188,289.93270874023438,296.87045288085938,297.1549072265625,290.22732543945312,291.30642700195312,-6.699286937713623,-2.1981170177459717,-3.591801643371582,-2.7017879486083984,-2.637631893157959,-4.6976242065429688,3.1580204963684082,-0.20426055788993835,7.1541948318481445,6.8667817115783691,-0.21890571713447571,0.45451357960700989,0.030180813744664192,0.0065810857340693474,0.048561222851276398,0.011026958003640175,0.017478562891483307,0.062826268374919891
10220,0.0095195882022380829,0.0098744789138436317,0.0088105825707316399,0.0087157823145389557,0.0098627880215644836,0.0097887525334954262,293.23373413085938,289.93792724609375,296.90249633789062,297.37594604492188,290.17755126953125,291.06414794921875,-6.6934051513671875,-2.2525861263275146,-3.2043454647064209,-2.5138969421386719,-2.6697268486022949,-4.6942801475524902,3.6454851627349854,-0.12596449255943298,7.1279163360595703,6.8178067207336426,-0.10929760336875916,0.51692050695419312,0.12242782115936279,0.070161283016204834,0.0086910603567957878,-0.0007151438039727509,0.15429085493087769,0.12378361076116562
10230,0.0095286397263407707,0.0098731191828846931,0.0087583018466830254,0.0087177874520421028,0.0098606590181589127,0.0097807450219988823,293.149658203125,289.93389892578125,297.12060546875,297.38070678710938,290.1376953125,290.96511840820312,-6.571284294128418,-2.3250622749328613,-3.2637815475463867,-2.5493407249450684,-2.7094376087188721,-4.61181640625,3.353424072265625,-0.065591469407081604,7.0636730194091797,6.7733249664306641,-0.017988564446568489,0.42166689038276672,0.10101085901260376,0.052826650440692902,0.026261333376169205,-0.013219611719250679,0.07933538407087326,0.012161137536168098
10240,0.0095307128503918648,0.0098724346607923508,0.0087614879012107849,0.008716776967048645,0.0098616546019911766,0.0098220780491828918,293.14669799804688,289.92523193359375,297.16891479492188,297.3753662109375,290.12698364257812,290.71755981445312,-6.3191218376159668,-2.3350093364715576,-2.9617853164672852,-2.5470860004425049,-2.691737174987793,-4.2637825012207031,3.1301448345184326,-0.047461465001106262,6.9771690368652344,6.7462944984436035,0.0034303001593798399,0.72409212589263916,0.003911399282515049,-0.014284831471741199,0.01351943239569664,0.0035592934582382441,-0.070322766900062561,0.026021901518106461
10250,0.0095473546534776688,0.0098744770511984825,0.0087473886087536812,0.0086949355900287628,0.0098658502101898193,0.0097921127453446388,292.95065307617188,289.91482543945312,297.20574951171875,297.4822998046875,290.15658569335938,290.93533325195312,-6.374755859375,-2.2691113948822021,-3.0727784633636475,-2.4158871173858643,-2.7476119995117188,-4.4968247413635254,3.1738617420196533,-0.1013045459985733,6.8929958343505859,6.6843948364257812,-0.086551450192928314,0.15613438189029694,-0.0083249248564243317,-0.051426347345113754,0.091315604746341705,0.068336829543113708,-0.16095356643199921,-0.15920215845108032
10260,0.0095171146094799042,0.0098775103688240051,0.0087595880031585693,0.0087011707946658134,0.0098694134503602982,0.0097721302881836891,293.18218994140625,289.9034423828125,297.16989135742188,297.45211791992188,290.13552856445312,291.08099365234375,-6.513758659362793,-2.2171285152435303,-2.8818740844726562,-2.370941162109375,-2.7069091796875,-4.7726168632507324,3.1155002117156982,-0.052152983844280243,6.9130163192749023,6.6988835334777832,-0.01094404049217701,0.67978411912918091,0.091000281274318695,0.042415741831064224,0.052228294312953949,0.053928583860397339,0.00578321423381567,-0.31621772050857544
10270,0.0095352828502655029,0.0098797362297773361,0.0087750367820262909,0.0087074367329478264,0.0098742637783288956,0.0098078316077589989,293.12677001953125,289.88528442382812,297.02395629882812,297.38796997070312,290.06716918945312,290.76205444335938,-6.7403764724731445,-2.3536429405212402,-2.9922499656677246,-2.4026806354522705,-2.7491483688354492,-4.5106077194213867,3.1567282676696777,0.013939789496362209,7.0120768547058105,6.7684473991394043,0.078921616077423096,0.51274073123931885,0.1392328292131424,0.04965551570057869,-0.10859160125255585,-0.02628120593726635,0.070029325783252716,0.12126117199659348
10280,0.0094359396025538445,0.0098807867616415024,0.0088097341358661652,0.0087096681818366051,0.0098736239597201347,0.009710267186164856,293.68914794921875,289.8782958984375,296.8924560546875,297.38946533203125,290.06207275390625,291.65518188476562,-6.8308663368225098,-2.4489312171936035,-3.3080508708953857,-2.4392545223236084,-2.8300328254699707,-4.9409027099609375,3.1801185607910156,-0.058768395334482193,7.0017943382263184,6.7854366302490234,-0.054747689515352249,0.69616729021072388,0.16514331102371216,0.0038147864397615194,-0.046514742076396942,-0.070162057876586914,0.0026551047340035439,-0.095353297889232635
10290,0.0094618145376443863,0.0098811360076069832,0.0087349116802215576,0.0086935758590698242,0.0098750917240977287,0.0097654350101947784,293.56680297851562,289.86306762695312,297.28677368164062,297.46340942382812,290.03298950195312,291.43508911132812,-6.706416130065918,-2.4552774429321289,-2.8055419921875,-2.3106040954589844,-2.8405420780181885,-4.8253006935119629,3.5876591205596924,-0.12803521752357483,7.0189170837402344,6.8471641540527344,-0.085607215762138367,0.37282320857048035,0.10437238216400146,-0.018622247502207756,-0.12089436501264572,-0.046988695859909058,-0.068471647799015045,-0.1866108775138855
10300,0.009482506662607193,0.0098783029243350029,0.008806196041405201,0.0087049389258027077,0.0098529132083058357,0.0097321337088942528,293.45755004882812,289.87646484375,296.908203125,297.401123046875,290.281005859375,291.48956298828125,-6.4669218063354492,-2.2485067844390869,-3.1748344898223877,-2.4325215816497803,-2.6775531768798828,-5.056727409362793,3.433563232421875,-0.14507240056991577,6.991243839263916,6.7529945373535156,-0.050043217837810516,0.5907217264175415,-0.17830502986907959,-0.05484086275100708,-0.016748929396271706,-0.032685287296772003,-0.15899111330509186,-0.26256647706031799
10310,0.0095047717913985252,0.0098741557449102402,0.0087565556168556213,0.0086931223049759865,0.0098459590226411819,0.0097849341109395027,293.26254272460938,289.91290283203125,297.12652587890625,297.45672607421875,290.37472534179688,291.00274658203125,-6.7792859077453613,-2.1184008121490479,-2.9747085571289062,-2.3059680461883545,-2.5634043216705322,-4.8815360069274902,3.0067832469940186,-0.12219599634408951,6.9084944725036621,6.7142715454101562,-0.047796089202165604,0.42074704170227051,-0.011909759603440762,0.013286530040204525,-0.031038563698530197,-0.048245742917060852,-0.048064321279525757,-0.13888424634933472
10320,0.0094811506569385529,0.0098748188465833664,0.0087400805205106735,0.0087000234052538872,0.0098629659041762352,0.009818091057240963,293.42242431640625,289.89443969726562,297.2117919921875,297.43307495117188,290.16989135742188,290.63607788085938,-6.8162803649902344,-2.2516567707061768,-3.0103795528411865,-2.4148015975952148,-2.5822112560272217,-4.5986051559448242,3.367743968963623,-0.083454780280590057,6.9851374626159668,6.783266544342041,0.002024809131398797,0.35885715484619141,0.02896173857152462,0.081247143447399139,-0.090386129915714264,-0.078602038323879242,0.16660608351230621,0.11048762500286102
10330,0.0094858063384890556,0.0098784072324633598,0.0087493192404508591,0.008700082078576088,0.0098762121051549911,0.0097498781979084015,293.34634399414062,289.85137939453125,297.17556762695312,297.41751098632812,290.02084350585938,291.24618530273438,-6.5233168601989746,-2.4303333759307861,-2.9915351867675781,-2.4588677883148193,-2.7124824523925781,-4.4432401657104492,3.3023395538330078,-0.10514608025550842,7.0518045425415039,6.8224024772644043,-0.051705397665500641,0.34914544224739075,0.017582869157195091,-0.014021389186382294,0.07225596159696579,0.021696301177144051,-0.010564741678535938,0.22025123238563538
10340,0.0095068318769335747,0.0098823560401797295,0.0087647270411252975,0.0087051102891564369,0.0098781231790781021,0.0097070690244436264,293.39022827148438,289.82955932617188,297.04266357421875,297.41122436523438,290.0238037109375,291.66342163085938,-6.6498031616210938,-2.4079766273498535,-3.0142221450805664,-2.381788969039917,-2.7405972480773926,-4.7911767959594727,3.6987888813018799,-0.10957963019609451,7.0142927169799805,6.7463054656982422,-0.057313196361064911,0.49343302845954895,-0.14583756029605865,-0.12006577104330063,0.037393447011709213,0.023259522393345833,-0.19306811690330505,-0.02561032772064209
10350,0.0095275901257991791,0.0098810391500592232,0.0087833702564239502,0.0087035093456506729,0.0098581491038203239,0.0097262784838676453,293.060791015625,289.84988403320312,297.00888061523438,297.42059326171875,290.21356201171875,291.57022094726562,-6.547055721282959,-2.2751171588897705,-2.9968726634979248,-2.3348934650421143,-2.7670247554779053,-4.4002761840820312,3.3534328937530518,-0.19765086472034454,6.9726772308349609,6.7205295562744141,-0.21535781025886536,0.15424017608165741,-0.13840553164482117,-0.10279806703329086,-0.032635267823934555,0.0092745823785662651,-0.12353441119194031,-0.053273331373929977
10360,0.0095651941373944283,0.0098737031221389771,0.0088003333657979965,0.0086899418383836746,0.0098367743194103241,0.0097528574988245964,292.944580078125,289.91162109375,296.90850830078125,297.42660522460938,290.4287109375,291.37713623046875,-6.4507837295532227,-2.1908500194549561,-3.1315743923187256,-2.3248698711395264,-2.8007311820983887,-4.7689471244812012,3.2077991962432861,-0.17309992015361786,7.0242204666137695,6.7471938133239746,-0.1193833202123642,0.42084139585494995,0.021572044119238853,-0.02142510749399662,-0.017776753753423691,0.041541267186403275,-0.055264849215745926,-0.11686956137418747
10370,0.0095074540004134178,0.0098703410476446152,0.0088029401376843452,0.008692287839949131,0.0098466118797659874,0.0097334980964660645,293.20578002929688,289.9251708984375,296.89901733398438,297.41873168945312,290.27639770507812,291.438720703125,-6.5850305557250977,-2.2337088584899902,-3.1009809970855713,-2.3092195987701416,-2.7124135494232178,-4.6280865669250488,3.3033790588378906,-0.13131038844585419,6.936741828918457,6.7428045272827148,-0.084667801856994629,0.12268052250146866,-0.10391183197498322,0.047723893076181412,-0.074536047875881195,-0.045443594455718994,0.048049565404653549,-0.04651796817779541
10380,0.0095341950654983521,0.009870162233710289,0.0087607577443122864,0.0087053915485739708,0.0098562026396393776,0.0097714560106396675,293.15850830078125,289.90484619140625,297.07196044921875,297.37142944335938,290.15594482421875,291.10702514648438,-6.4817137718200684,-2.2618112564086914,-3.1460573673248291,-2.3832812309265137,-2.6076183319091797,-4.8587608337402344,3.1586284637451172,-0.1350703239440918,7.0448408126831055,6.7265591621398926,-0.11344457417726517,0.51949048042297363,0.024373814463615417,-0.0069082099944353104,-0.039424501359462738,-0.021769976243376732,-0.058061901479959488,-0.14536777138710022
10390,0.009499148465692997,0.0098701780661940575,0.0087880231440067291,0.0087369317188858986,0.0098532745614647865,0.0097950156778097153,293.28976440429688,289.90182495117188,296.93563842773438,297.21099853515625,290.20968627929688,290.82925415039062,-6.2981314659118652,-2.1865077018737793,-3.0610198974609375,-2.6160628795623779,-2.5683822631835938,-4.3345117568969727,3.133293628692627,-0.10824619978666306,7.1368460655212402,6.8575716018676758,-0.045760959386825562,0.31992444396018982,-0.13652576506137848,0.0091107487678527832,0.002315951744094491,-0.01638900488615036,-0.032286368310451508,0.038560222834348679
10400,0.0095243314281105995,0.0098711121827363968,0.0088001368567347527,0.0087181180715560913,0.0098595963791012764,0.009801727719604969,293.06979370117188,289.8841552734375,296.92697143554688,297.35089111328125,290.11245727539062,290.79730224609375,-6.4455022811889648,-2.2570230960845947,-3.2226171493530273,-2.4399044513702393,-2.6019668579101562,-4.1568713188171387,3.0928709506988525,-0.04158276692032814,7.0698299407958984,6.8638606071472168,0.029940275475382805,0.2272656261920929,-5.7304696383653209e-05,0.03782188892364502,-0.050303008407354355,-0.05777682363986969,0.032925400882959366,-0.027968799695372581
10410,0.0095000844448804855,0.0098717492073774338,0.0087663773447275162,0.0087333871051669121,0.0098638292402029037,0.0097751002758741379,293.337158203125,289.87112426757812,297.02813720703125,297.25006103515625,290.06198120117188,291.10153198242188,-6.5770683288574219,-2.2813506126403809,-3.1618101596832275,-2.5288472175598145,-2.5951352119445801,-4.1394519805908203,3.0138037204742432,-0.015900908038020134,7.0762066841125488,6.8317174911499023,0.029516518115997314,0.19636648893356323,0.074956595897674561,-0.051627881824970245,-0.010360991582274437,0.018736701458692551,-0.11642921715974808,-0.095789581537246704
10420,0.0094983289018273354,0.0098710255697369576,0.0087931985035538673,0.0087174391373991966,0.0098569132387638092,0.0097882095724344254,293.23919677734375,289.88082885742188,296.94839477539062,297.28988647460938,290.13809204101562,290.9007568359375,-6.6364860534667969,-2.166593074798584,-3.1442022323608398,-2.4783766269683838,-2.5205919742584229,-4.0744194984436035,3.1573278903961182,-0.022323202341794968,6.997004508972168,6.8625755310058594,-0.021455105394124985,0.32884722948074341,0.028598932549357414,0.0077828397043049335,0.097795300185680389,0.047991558909416199,0.010251753963530064,0.066786192357540131
10430,0.0095073925331234932,0.0098719820380210876,0.0087338564917445183,0.0086910473182797432,0.0098664872348308563,0.0097869019955396652,293.24288940429688,289.86892700195312,297.20059204101562,297.41775512695312,290.03997802734375,290.93792724609375,-7.0275378227233887,-2.2294166088104248,-2.9351038932800293,-2.412689208984375,-2.5318491458892822,-4.2084946632385254,3.4055533409118652,-0.01228946540504694,6.9771127700805664,6.7726960182189941,-0.012730428948998451,0.43495142459869385,0.27029478549957275,0.031084431335330009,0.038937173783779144,-0.0055910847149789333,0.069582127034664154,0.045315295457839966
