time_s,lwp_mean,lwp_variance,cloud_fraction,cloud_base_valid_fraction,cloud_base_mean,cloud_base_variance,q_t_8gkg_inversion_valid_fraction,q_t_8gkg_inversion_height_mean,q_t_8gkg_inversion_height_variance,theta_li_295_inversion_valid_fraction,theta_li_295_inversion_height_mean,theta_li_295_inversion_height_variance,radiation_nearest_q_t_inversion_height_mean,radiation_nearest_q_t_inversion_height_variance,decoupling_delta_q_t,resolved_tke_vertical_integral,resolved_tke_depth_mean,w_variance_max,friction_velocity,convective_velocity_scale,surface_drag_u_dynamic_flux,surface_drag_v_dynamic_flux,surface_drag_u_kinematic_flux,surface_drag_v_kinematic_flux,surface_density_for_drag,surface_sgs_u_w_flux,surface_sgs_v_w_flux,surface_sgs_theta_li_flux,surface_sgs_q_t_flux,surface_sensible_heat_flux,surface_latent_heat_flux,surface_buoyancy_flux
2460.0,0.0523360185,0.000237161061,0.999521673,0.999521673,607.776184,844.65625,1,833.17688,139.5,1,846.145386,9.9375,794.570312,13194.3125,0.000203008763,394.414612,0.262943089,0.668520808,0.235247061,0.808637083,-0.0531986579,0.0416623242,-0.0435700864,0.0341217443,1.22099042,-0.053056255,0.0418528654,-0.027626032,6.37338744e-05,15,115,0.000634634634
2520.0,0.05237104,0.000242715236,0.999273658,0.999273658,607.773499,884.78125,1,833.250366,147.5,1,846.420715,9.5,795.44043,13381.5,0.000194028951,397.237915,0.264825284,0.652696133,0.235325322,0.808660865,-0.0531793199,0.041759856,-0.0435542502,0.0342016257,1.22099042,-0.0529984981,0.0424338877,-0.0272272378,6.294583e-05,15,115,0.000634634634
2580.0,0.0524166636,0.000252017519,0.999468565,0.999468565,607.756226,907.875,1,833.416992,152.1875,1,846.700378,9.6875,794.004944,14785.6875,0.000186546706,398.582672,0.265721768,0.626820803,0.234931991,0.808714747,-0.0529731438,0.041656699,-0.0433853902,0.0341171399,1.22099042,-0.0533644669,0.0435584001,-0.0278760605,6.30286158e-05,15,115,0.000634634634
2640.0,0.0525023974,0.000258120941,0.999176204,0.999176204,608.23053,938.96875,1,833.472107,155.3125,1,846.975769,9.4375,797.076721,13328.25,0.000178540125,398.826569,0.26588437,0.608219206,0.234424323,0.808732629,-0.0527442023,0.0414771847,-0.0431978852,0.0339701138,1.22099042,-0.0532313101,0.043901816,-0.0259993859,6.10772695e-05,15,115,0.000634634634
2700.0,0.0526064038,0.000271226978,0.999388814,0.999388814,608.353271,948.28125,1,833.602966,162.3125,1,847.246033,9.0625,795.945435,14616.875,0.000171210617,398.164093,0.265442729,0.602719843,0.234216049,0.808774889,-0.0526212528,0.0414407216,-0.0430971868,0.0339402519,1.22099042,-0.0545091182,0.0437301211,-0.0256002601,6.0872786e-05,15,115,0.000634634634
2760.0,0.0527474321,0.000282931607,0.999158502,0.999158502,608.497864,959.65625,1,833.856873,155.3125,1,847.494629,9.375,796.69458,14961.3125,0.000164126977,397.009766,0.264673173,0.605874181,0.234277666,0.808857024,-0.0526153073,0.0415051952,-0.0430923179,0.0339930542,1.22099042,-0.0545394532,0.043408215,-0.0242268909,6.0165301e-05,15,115,0.000634634634
2820.0,0.0529250316,0.000289451797,0.998680174,0.998680174,609.044861,1016.90625,1,834.110535,148.625,1,847.738525,9.1875,793.155945,17203.5625,0.000156519003,395.104004,0.263402671,0.607432365,0.234545305,0.80893904,-0.052716624,0.0416241139,-0.0431752987,0.0340904519,1.22099042,-0.0546434186,0.0433301292,-0.0239925999,6.02067266e-05,15,115,0.000634634634
2880.0,0.0530692376,0.000291501638,0.998954773,0.998954773,609.313904,1024.5,1,834.281067,154.375,1,847.983826,8.8125,793.785034,16914.625,0.000149191357,391.88504,0.261256695,0.59412688,0.234685689,0.808994114,-0.0527672321,0.041689802,-0.0432167463,0.0341442488,1.22099042,-0.0540734679,0.0423883684,-0.0244914293,6.02842811e-05,15,115,0.000634634634
2940.0,0.0531291887,0.000296043931,0.999043345,0.999043345,609.341309,1007.9375,1,834.437073,166.625,1,848.236267,8.5625,793.227112,17345.75,0.000142434612,387.465729,0.258310497,0.587624669,0.234796166,0.8090446,-0.0528250448,0.0417187884,-0.0432640947,0.0341679901,1.22099042,-0.0538872667,0.0420805402,-0.0243712366,6.0116432e-05,15,115,0.000634634634
3000.0,0.053186316,0.000297759194,0.998963654,0.998963654,609.754639,1068.90625,1,834.653687,171.125,1,848.467896,8.6875,794.562927,16852.75,0.000138022937,382.29129,0.254860848,0.586753368,0.234757185,0.809114635,-0.052837342,0.0416671373,-0.0432741642,0.0341256857,1.22099042,-0.0530096069,0.0414931104,-0.0212406088,5.79723746e-05,15,115,0.000634634634
3060.0,0.0532497577,0.000299103791,0.998706758,0.998706758,609.68512,1044.40625,1,835.095764,156.125,1,848.687134,8.9375,794.907715,17093.9375,0.000132993795,376.693481,0.251129001,0.569614887,0.234604388,0.809257388,-0.0527784899,0.0416003279,-0.0432259664,0.0340709686,1.22099042,-0.0523662083,0.0414222293,-0.0203842651,5.7407753e-05,15,115,0.000634634634
3120.0,0.0532878935,0.000295897014,0.998414457,0.998414457,609.995422,1019.875,1,835.392456,151.75,1,848.895325,8.625,794.383484,18087.6875,0.000127456151,370.330383,0.246886924,0.549126744,0.234648913,0.809353232,-0.0527991019,0.0416153893,-0.0432428457,0.0340833068,1.22099042,-0.0518554188,0.0409333669,-0.022442285,5.89535412e-05,15,115,0.000634634634
3180.0,0.0532640517,0.000290217577,0.998751044,0.998751044,610.510376,1034.46875,1,835.639038,150.625,1,849.123657,8.9375,793.427063,18824.25,0.000122884288,362.862061,0.241908044,0.537400544,0.234734565,0.809432864,-0.0528917909,0.0415770039,-0.0433187596,0.0340518691,1.22099042,-0.0511971079,0.0409438759,-0.0227233414,5.92035358e-05,15,115,0.000634634634
3240.0,0.0532507002,0.000286002643,0.998715639,0.998715639,610.962158,1043.78125,1,835.933411,140.3125,1,849.330261,8.8125,794.559387,18542.375,0.000121490099,354.666229,0.236444145,0.515194178,0.234726921,0.809527874,-0.0529553108,0.0414889753,-0.0433707833,0.0339797698,1.22099042,-0.050595887,0.0404220633,-0.0196375679,5.6891844e-05,15,115,0.000634634634
3300.0,0.0532722399,0.000280230772,0.998848498,0.998848498,611.042908,1020.90625,1,836.203674,138.9375,1,849.518982,8.1875,796.583618,17777.8125,0.000118508004,346.218323,0.230812222,0.507456899,0.234629527,0.809615135,-0.0529522225,0.0414023586,-0.0433682539,0.0339088328,1.22099042,-0.0500250012,0.0405745916,-0.0174124353,5.56467094e-05,15,115,0.000634634634
3360.0,0.0532612801,0.000277911546,0.999255955,0.999255955,611.755493,1046.125,1,836.537048,126.3125,1,849.707275,8.4375,797.504089,17414.625,0.000114792027,337.727356,0.225151569,0.488188565,0.234570637,0.809722722,-0.0529446602,0.0413572527,-0.0433620587,0.0338718891,1.22099042,-0.0502311811,0.0410392061,-0.0173885692,5.62627902e-05,15,115,0.000634634634
3420.0,0.0532256626,0.000277587445,0.999282539,0.999282539,612.7005,1035.53125,1,836.78363,126.8125,1,849.881104,8.3125,796.518188,17633.5625,0.000113109127,329.726288,0.219817519,0.471609443,0.234645829,0.809802234,-0.0529893264,0.0413700379,-0.043398641,0.0338823609,1.22099042,-0.0501462482,0.0410141051,-0.0171677526,5.61842971e-05,15,115,0.000634634634
3480.0,0.0531694405,0.000275571598,0.999202788,0.999202788,613.385193,1003.28125,1,837.031372,127.0625,1,850.046753,8.0625,798.067078,17186.9375,0.000112799928,322.642792,0.215095192,0.457552165,0.234945133,0.809882164,-0.0531362146,0.0414607525,-0.0435189456,0.0339566581,1.22099042,-0.0500721373,0.0406842008,-0.0162571892,5.54720864e-05,15,115,0.000634634634
3540.0,0.0530937016,0.000270000193,0.999025643,0.999025643,613.971802,1016.09375,1,837.347778,119.0625,1,850.213318,8,797.761353,17539.125,0.000112809241,316.498108,0.210998744,0.449139714,0.235451385,0.809984207,-0.0533772334,0.0416245237,-0.0437163413,0.0340907872,1.22099042,-0.0496784002,0.0396766923,-0.0157645065,5.50234872e-05,15,115,0.000634634634
3600.0,0.0530271567,0.000267388532,0.99900794,0.99900794,614.418396,1043.84375,1,837.645386,120.8125,1,850.354736,7.6875,799.205933,16587.4375,0.000114143826,310.622955,0.207081974,0.438871145,0.235931784,0.810080111,-0.0536025614,0.0417852104,-0.0439008847,0.0342223905,1.22099042,-0.0488543212,0.0396862105,-0.0139115043,5.35442887e-05,15,115,0.000634634634
3660.0,0.052978497,0.000262828777,0.999353409,0.999353409,614.878174,1032.5625,1,837.911072,121.75,1,850.490173,7.8125,799.99353,16340.875,0.0001150975,305.060455,0.203373641,0.439541668,0.236115128,0.810165763,-0.0537002012,0.0418318138,-0.0439808555,0.0342605598,1.22099042,-0.0481482483,0.0392381996,-0.0133324293,5.29027056e-05,15,115,0.000634634634
3720.0,0.0529485084,0.000262589892,0.999105394,0.999105394,615.789124,1034.03125,1,838.351501,99.125,1,850.637817,7.5,799.359619,17127.875,0.000117595308,300.603668,0.200402439,0.433693051,0.236063004,0.810307682,-0.0536808856,0.0418077111,-0.0439650342,0.0342408195,1.22099042,-0.0479268134,0.0387603864,-0.012747461,5.25044998e-05,15,115,0.000634634634
3780.0,0.052922152,0.000259942142,0.998724461,0.998724461,615.954773,1045.9375,1,838.686584,97.8125,1,850.754822,7.5,801.033447,15728.75,0.000120502897,297.361877,0.198241249,0.432187229,0.236054078,0.810415685,-0.0536618344,0.0418238007,-0.0439494327,0.0342539959,1.22099042,-0.0473042168,0.0378749296,-0.0116437534,5.18650304e-05,15,115,0.000634634634
3840.0,0.0529807024,0.000255790539,0.998786509,0.998786509,616.358337,1107.84375,1,838.942322,98.5625,1,850.888489,7.25,799.435181,16570.75,0.000121195801,294.993378,0.196662247,0.419928104,0.236088306,0.810497999,-0.0536956862,0.0418124571,-0.0439771563,0.034244705,1.22099042,-0.0468140282,0.0376202986,-0.0124139981,5.25581454e-05,15,115,0.000634634634
