time_s,q_z100p0m,q_z10p0m,q_z180p0m,q_z200p0m,q_z25p0m,q_z50p0m,theta_z100p0m,theta_z10p0m,theta_z180p0m,theta_z200p0m,theta_z25p0m,theta_z50p0m,u_z100p0m,u_z10p0m,u_z180p0m,u_z200p0m,u_z25p0m,u_z50p0m,v_z100p0m,v_z10p0m,v_z180p0m,v_z200p0m,v_z25p0m,v_z50p0m,w_z100p0m,w_z10p0m,w_z180p0m,w_z200p0m,w_z25p0m,w_z50p0m
4710,0.0095845796167850494,0.009839765727519989,0.0089737065136432648,0.0089369751513004303,0.0098189739510416985,0.0097226481884717941,293.73263549804688,291.23947143554688,296.84976196289062,297.07949829101562,291.51382446289062,292.46847534179688,-7.6665496826171875,-2.5701234340667725,-7.4019570350646973,-6.9281277656555176,-3.0860064029693604,-4.5530447959899902,2.3594555854797363,0.11205879598855972,6.9568009376525879,7.0184550285339355,0.15871790051460266,1.054713249206543,-0.10168758034706116,-0.041839338839054108,-0.080525055527687073,-0.093819849193096161,-0.051872994750738144,-0.00072487769648432732
4720,0.0096001885831356049,0.0098388977348804474,0.0089682089164853096,0.0089273015037178993,0.0098177054896950722,0.0097586391493678093,293.47946166992188,291.23931884765625,296.89279174804688,297.16128540039062,291.49786376953125,292.090087890625,-7.7217268943786621,-2.5179886817932129,-7.3782124519348145,-6.8536691665649414,-2.9871265888214111,-3.8718130588531494,2.4490578174591064,0.16392785310745239,6.9423131942749023,7.0105791091918945,0.20918814837932587,0.49417954683303833,-0.028691701591014862,0.046020377427339554,-0.0083770100027322769,-0.0048625371418893337,0.13065940141677856,0.17044377326965332
4730,0.0095830904319882393,0.0098392851650714874,0.0089954091235995293,0.0089400215074419975,0.0098195876926183701,0.0098130134865641594,293.61672973632812,291.22830200195312,296.73486328125,297.08773803710938,291.46844482421875,291.89068603515625,-7.7914485931396484,-2.5874347686767578,-7.4430665969848633,-6.8905758857727051,-3.0487010478973389,-4.1564326286315918,2.7387428283691406,0.1714043915271759,6.890383243560791,6.9915637969970703,0.2012341320514679,0.31139692664146423,0.058469362556934357,0.0020486253779381514,0.017553966492414474,0.074613340198993683,-0.012818939052522182,-0.099069006741046906
4740,0.0096173109486699104,0.0098387002944946289,0.0089883729815483093,0.0089375264942646027,0.009817223995923996,0.0097073009237647057,293.3759765625,291.23138427734375,296.78085327148438,297.1046142578125,291.48907470703125,292.46429443359375,-7.2566022872924805,-2.5522546768188477,-7.4068093299865723,-6.8213992118835449,-2.9980151653289795,-4.7897357940673828,2.2381973266601562,0.083957120776176453,6.929471492767334,7.0097970962524414,0.038735691457986832,0.50557565689086914,-0.12059620022773743,0.015064752660691738,0.022869938984513283,0.035966742783784866,0.0021670919377356768,0.041816629469394684
4750,0.0096471291035413742,0.0098384600132703781,0.0089833410456776619,0.0089334286749362946,0.0098176775500178337,0.009768802672624588,293.19143676757812,291.22933959960938,296.79727172851562,297.09530639648438,291.47442626953125,292.01068115234375,-6.8518624305725098,-2.6199378967285156,-7.3901128768920898,-6.8563766479492188,-3.0791471004486084,-4.2295136451721191,2.2488224506378174,0.082566097378730774,6.8994135856628418,7.0126476287841797,0.082079760730266571,0.36125436425209045,0.04633413627743721,0.050676241517066956,0.059989925473928452,0.020017834380269051,0.08372943103313446,0.19816179573535919
4760,0.009609629400074482,0.0098393252119421959,0.0089595243334770203,0.008939952589571476,0.0098182577639818192,0.0097588486969470978,293.52719116210938,291.2261962890625,296.91790771484375,297.08682250976562,291.47799682617188,292.04754638671875,-7.2547650337219238,-2.729759693145752,-7.249241828918457,-6.8827996253967285,-3.2021825313568115,-4.6906051635742188,2.2621967792510986,0.069240279495716095,6.9405555725097656,6.9859933853149414,0.093371123075485229,0.80386286973953247,-0.00095769064500927925,-0.011287224479019642,0.0058624097146093845,-0.02652992308139801,-0.033159796148538589,-0.29131525754928589
4770,0.0096565540879964828,0.0098397424444556236,0.0089824283495545387,0.0089249294251203537,0.0098197450861334801,0.0097736138850450516,293.221435546875,291.22079467773438,296.82730102539062,297.16012573242188,291.46487426757812,291.90133666992188,-7.1483154296875,-2.7160530090332031,-7.2796826362609863,-6.7112007141113281,-3.1723556518554688,-4.4154844284057617,1.8143436908721924,0.1064264178276062,6.9211292266845703,7.0267105102539062,0.15732446312904358,0.49283170700073242,0.045964315533638,-0.0013749548234045506,-0.08315613865852356,-0.048042707145214081,0.0057884175330400467,-0.058757245540618896
4780,0.0095767779275774956,0.0098402649164199829,0.0089876530691981316,0.0089346347376704216,0.0098224002867937088,0.0097189722582697868,293.69491577148438,291.21603393554688,296.79574584960938,297.07452392578125,291.45806884765625,292.46649169921875,-7.8216948509216309,-2.7152230739593506,-7.3001809120178223,-6.7985014915466309,-3.2123093605041504,-4.9957714080810547,2.458327054977417,0.057881508022546768,6.8970255851745605,6.9852643013000488,0.07741934061050415,0.45367828011512756,-0.12157392501831055,-0.045101519674062729,-0.08553043007850647,-0.08989386260509491,-0.10535308718681335,-0.25128006935119629
4790,0.0095617426559329033,0.0098389880731701851,0.0089590316638350487,0.0089252972975373268,0.0098115792497992516,0.0097495429217815399,293.76190185546875,291.2410888671875,296.91552734375,297.18344116210938,291.59033203125,292.16958618164062,-7.5462493896484375,-2.6642165184020996,-7.1911897659301758,-6.6032290458679199,-3.2719767093658447,-4.7981576919555664,2.4170665740966797,0.076921366155147552,6.9539022445678711,7.0250940322875977,0.12835778295993805,0.81374919414520264,-0.090486615896224976,-0.022670259699225426,-0.12255887687206268,-0.099092014133930206,-0.0254803616553545,-0.18003961443901062
4800,0.0095785604789853096,0.0098394015803933144,0.0089891031384468079,0.0089408243075013161,0.0098188696429133415,0.0097876731306314468,293.5989990234375,291.242919921875,296.7872314453125,297.09320068359375,291.50784301757812,291.93930053710938,-7.716036319732666,-2.6723954677581787,-7.3435978889465332,-6.8456439971923828,-3.2676513195037842,-4.1090545654296875,2.5599074363708496,0.10637474805116653,6.9445276260375977,7.0387935638427734,0.16147162020206451,0.69899600744247437,-0.099583402276039124,0.054082177579402924,-0.19345384836196899,-0.15772753953933716,0.098926030099391937,-0.016217820346355438
4810,0.0096178669482469559,0.0098417941480875015,0.0090025439858436584,0.0089617129415273666,0.0098243746906518936,0.0097692282870411873,293.31570434570312,291.21456909179688,296.70925903320312,296.940673828125,291.43301391601562,291.989013671875,-6.7336468696594238,-2.7106850147247314,-7.5765819549560547,-7.0904541015625,-3.2201519012451172,-3.8979649543762207,1.5312958955764771,0.039931342005729675,6.9460525512695312,7.0423011779785156,0.04193398728966713,0.45530781149864197,-0.14825804531574249,-0.00028972691507078707,-0.13435083627700806,-0.11942923069000244,-0.051655445247888565,-0.033714685589075089
4820,0.0096521023660898209,0.0098420344293117523,0.0089990245178341866,0.0089508332312107086,0.0098204324021935463,0.009764326736330986,293.14874267578125,291.2056884765625,296.7281494140625,296.9990234375,291.46728515625,292.11410522460938,-7.4164738655090332,-2.6510846614837646,-7.4865121841430664,-7.0317339897155762,-3.1328649520874023,-4.1527347564697266,2.2428812980651855,0.013019097968935966,6.9623794555664062,7.0899500846862793,0.057348731905221939,0.15653744339942932,-0.25257128477096558,0.023865854367613792,-0.011696935631334782,-0.039999343454837799,0.025989383459091187,-0.23990544676780701
4830,0.0096608791500329971,0.0098437974229454994,0.009001472033560276,0.0089432783424854279,0.0098279751837253571,0.0098054315894842148,293.09344482421875,291.18389892578125,296.63174438476562,297.03598022460938,291.39816284179688,291.65966796875,-6.8182415962219238,-2.7669870853424072,-7.5768675804138184,-6.9575467109680176,-3.231215238571167,-3.8641729354858398,2.5428674221038818,0.11923878639936447,6.9523634910583496,7.0557279586791992,0.19718152284622192,0.41016897559165955,-0.012821624986827374,0.056015536189079285,0.086696803569793701,0.078993789851665497,0.13034960627555847,0.3793359100818634
4840,0.0095882117748260498,0.0098449327051639557,0.009016786701977253,0.008956138975918293,0.0098264105618000031,0.0097006307914853096,293.64474487304688,291.18228149414062,296.584228515625,297.00265502929688,291.43661499023438,292.60906982421875,-7.0156545639038086,-2.7383949756622314,-7.5082964897155762,-6.8619813919067383,-3.201775074005127,-5.510200023651123,2.3383486270904541,0.11318785697221756,6.8929166793823242,7.0393261909484863,0.15056039392948151,0.71137255430221558,0.14174354076385498,-0.11289198696613312,0.14299257099628448,0.10357386618852615,-0.27779403328895569,-0.24119757115840912
4850,0.0095864748582243919,0.0098454412072896957,0.0089781461283564568,0.0089414035901427269,0.0098270941525697708,0.0097238868474960327,293.61026000976562,291.18154907226562,296.8165283203125,297.08255004882812,291.41876220703125,292.50927734375,-7.5755453109741211,-2.6931085586547852,-7.3314900398254395,-6.7848186492919922,-3.2412362098693848,-5.4648199081420898,2.0595502853393555,0.099154673516750336,6.9257845878601074,7.0125207901000977,0.17525383830070496,0.34044572710990906,0.089913360774517059,-0.0075331684201955795,0.092568553984165192,0.04166039451956749,-0.0046582361683249474,-0.17598851025104523
4860,0.0096457703039050102,0.009845794178545475,0.0089716874063014984,0.0089267110452055931,0.0098225269466638565,0.0097286021336913109,293.29617309570312,291.17880249023438,296.89309692382812,297.17913818359375,291.46218872070312,292.41293334960938,-7.3731513023376465,-2.7180788516998291,-7.2285618782043457,-6.683652400970459,-3.2778432369232178,-5.4634509086608887,1.9074212312698364,0.013677687384188175,6.9192337989807129,7.0132555961608887,0.034385170787572861,0.46998825669288635,-0.068847328424453735,-0.060407038778066635,0.030669519677758217,0.02993336133658886,-0.11767342686653137,-0.19297337532043457
4870,0.0095985876396298409,0.0098429052159190178,0.0089689372107386589,0.0089379111304879189,0.0098118232563138008,0.0097478814423084259,293.649658203125,291.20901489257812,296.8564453125,297.07650756835938,291.58221435546875,292.21621704101562,-7.412078857421875,-2.6559815406799316,-7.1853137016296387,-6.7137327194213867,-3.3161218166351318,-5.246941089630127,2.3671746253967285,-0.078720971941947937,6.9351315498352051,7.0315251350402832,-0.032547879964113235,0.93407458066940308,-0.0043597635813057423,-0.025467626750469208,0.025198241695761681,0.040170364081859589,-0.027783848345279694,-0.27578350901603699
4880,0.0096213063225150108,0.0098417578265070915,0.0089766345918178558,0.0089325299486517906,0.0098152495920658112,0.0097531639039516449,293.45498657226562,291.22183227539062,296.86758422851562,297.14080810546875,291.5350341796875,292.18243408203125,-7.2209339141845703,-2.5928609371185303,-7.1634769439697266,-6.6675386428833008,-3.1889846324920654,-4.8036136627197266,1.7669136524200439,-0.036323249340057373,6.9887895584106445,7.0851655006408691,0.086372606456279755,1.0531967878341675,-0.067699097096920013,0.032427608966827393,-0.11672892421483994,-0.091227814555168152,0.054948065429925919,-0.17129965126514435
4890,0.0096517745405435562,0.0098416265100240707,0.0089826816692948341,0.0089303264394402504,0.0098196603357791901,0.0097662406042218208,293.18072509765625,291.21868896484375,296.82672119140625,297.14288330078125,291.47164916992188,292.11737060546875,-6.8323335647583008,-2.5740666389465332,-7.2641940116882324,-6.6864285469055176,-3.0781803131103516,-4.6611390113830566,2.1666576862335205,0.021779386326670647,6.9815034866333008,7.0780682563781738,0.13636361062526703,0.68284791707992554,0.10791794210672379,0.041333887726068497,-0.054919857531785965,-0.04863739013671875,0.070649757981300354,0.011472664773464203
4900,0.0095671648159623146,0.0098410509526729584,0.008977942168712616,0.0089354291558265686,0.0098189646378159523,0.0097668804228305817,293.69766235351562,291.2161865234375,296.80718994140625,297.08953857421875,291.47723388671875,292.0693359375,-7.6565546989440918,-2.6507968902587891,-7.3151602745056152,-6.7630953788757324,-3.1944494247436523,-4.7729434967041016,2.4485478401184082,0.027289111167192459,7.0228252410888672,7.0828433036804199,0.10956129431724548,0.59238302707672119,-0.00089150841813534498,0.023147819563746452,-0.1480235755443573,-0.091255113482475281,0.065280690789222717,0.20682325959205627
4910,0.0096489125862717628,0.0098392656072974205,0.0090066110715270042,0.0089410049840807915,0.009815264493227005,0.0097785936668515205,293.17514038085938,291.233642578125,296.72955322265625,297.08990478515625,291.51470947265625,292.0570068359375,-7.3813157081604004,-2.7160458564758301,-7.4122481346130371,-6.7938528060913086,-3.3288359642028809,-4.5378446578979492,1.8916218280792236,0.082655452191829681,7.0141305923461914,7.0893254280090332,0.22250530123710632,0.4974706768989563,0.0041253562085330486,0.057106509804725647,-0.049616049975156784,-0.026399660855531693,0.14207671582698822,0.081174477934837341
4920,0.0096104443073272705,0.0098396949470043182,0.0089853759855031967,0.0089361956343054771,0.0098208393901586533,0.0097799990326166153,293.35736083984375,291.22695922851562,296.7947998046875,297.1107177734375,291.457763671875,291.9560546875,-7.2426028251647949,-2.7457451820373535,-7.405583381652832,-6.8557510375976562,-3.2806780338287354,-4.0506458282470703,2.308147668838501,0.11282608658075333,6.9857578277587891,7.0776166915893555,0.22040900588035583,0.44459235668182373,0.082603074610233307,0.060477375984191895,0.085365533828735352,0.093019284307956696,0.12186062335968018,0.13330826163291931
4930,0.0096376063302159309,0.0098411068320274353,0.0089858472347259521,0.0089442450553178787,0.0098233949393033981,0.0097989877685904503,293.25296020507812,291.20846557617188,296.80633544921875,297.0599365234375,291.42486572265625,291.82199096679688,-7.026890754699707,-2.7099678516387939,-7.2984509468078613,-6.8196883201599121,-3.1529304981231689,-3.8373196125030518,2.5560276508331299,0.15516228973865509,6.996706485748291,7.0754189491271973,0.27980431914329529,0.43542656302452087,0.082327336072921753,0.057218786329030991,0.18373225629329681,0.14720261096954346,0.1132158562541008,0.24268007278442383
4940,0.0095995599403977394,0.0098423296585679054,0.0089956242591142654,0.0089347083121538162,0.0098245730623602867,0.0097998958081007004,293.42330932617188,291.19412231445312,296.7457275390625,297.10421752929688,291.42266845703125,291.72720336914062,-7.0654201507568359,-2.7200579643249512,-7.2447915077209473,-6.6805377006530762,-3.1993389129638672,-4.1059656143188477,2.3451473712921143,0.15068244934082031,6.9795141220092773,7.0661001205444336,0.29205870628356934,0.53206163644790649,0.088240459561347961,0.023650916293263435,0.14257653057575226,0.10804954916238785,0.048291426151990891,0.097236394882202148
4950,0.0095245987176895142,0.0098428428173065186,0.0089887809008359909,0.0089332545176148415,0.0098255295306444168,0.0097512723878026009,293.94058227539062,291.1917724609375,296.76589965820312,297.11203002929688,291.42657470703125,292.14047241210938,-7.0813837051391602,-2.7321007251739502,-7.2368106842041016,-6.6491594314575195,-3.2952737808227539,-4.4313874244689941,2.2940347194671631,0.14224225282669067,6.9262309074401855,7.0484380722045898,0.32264316082000732,0.54588508605957031,-0.019896660000085831,-0.019553905352950096,0.02959718182682991,0.025710487738251686,-0.066504031419754028,-0.061599154025316238
4960,0.0096363825723528862,0.0098431548103690147,0.0089930109679698944,0.008951106108725071,0.0098231667652726173,0.0097322165966033936,293.3092041015625,291.18844604492188,296.75460815429688,297.01544189453125,291.43743896484375,292.19589233398438,-7.2560372352600098,-2.7007665634155273,-7.2610435485839844,-6.751375675201416,-3.206871509552002,-4.6224594116210938,2.3818166255950928,0.11182118952274323,6.9426641464233398,7.0432190895080566,0.1987953782081604,0.50332248210906982,0.054179560393095016,0.014888879843056202,-0.074012190103530884,-0.053718216717243195,0.0085606174543499947,-0.097075581550598145
4970,0.009568200446665287,0.0098437778651714325,0.0089883133769035339,0.0089391749352216721,0.0098235365003347397,0.009693504311144352,293.7198486328125,291.18505859375,296.80148315429688,297.0982666015625,291.43536376953125,292.48284912109375,-7.3432674407958984,-2.7543694972991943,-7.228489875793457,-6.6922202110290527,-3.2348358631134033,-4.8806838989257812,2.3177306652069092,0.11497177928686142,6.95037841796875,7.0599198341369629,0.14387775957584381,0.52937054634094238,-0.07329203188419342,0.0023746758233755827,0.041827090084552765,-0.019781887531280518,-0.024190489202737808,-0.15717794001102448
4980,0.0096030570566654205,0.0098434323444962502,0.0089779235422611237,0.0089296391233801842,0.0098220165818929672,0.0097552798688411713,293.51339721679688,291.18804931640625,296.82571411132812,297.15164184570312,291.44329833984375,292.04107666015625,-7.280250072479248,-2.6905407905578613,-7.1723756790161133,-6.612396240234375,-3.1300578117370605,-4.5764303207397461,2.1986467838287354,0.1876710057258606,6.9903745651245117,7.069730281829834,0.24175365269184113,0.94361406564712524,0.12628281116485596,0.03634290024638176,-0.071041293442249298,-0.041555076837539673,0.07825024425983429,-0.010658593848347664
4990,0.0096083767712116241,0.0098443105816841125,0.0089746834710240364,0.0089547270908951759,0.0098269060254096985,0.0097653716802597046,293.4248046875,291.17831420898438,296.85867309570312,297.00875854492188,291.4095458984375,292.10333251953125,-7.2635364532470703,-2.6547775268554688,-7.1266794204711914,-6.7252230644226074,-3.0796713829040527,-4.1892862319946289,1.6817469596862793,0.25866380333900452,6.9607844352722168,7.0453619956970215,0.34389668703079224,0.51774084568023682,-0.25009080767631531,0.045104298740625381,0.055098909884691238,0.030560819432139397,0.096535079181194305,0.082121655344963074
5000,0.0095911547541618347,0.0098458174616098404,0.0089837284758687019,0.0089284097775816917,0.009827861562371254,0.0097896978259086609,293.54116821289062,291.16925048828125,296.8375244140625,297.1561279296875,291.4007568359375,291.8616943359375,-6.7490968704223633,-2.677349328994751,-7.1719145774841309,-6.6012110710144043,-3.1110162734985352,-4.0048604011535645,2.3773481845855713,0.21289616823196411,7.0077323913574219,7.1021270751953125,0.29664647579193115,0.33780750632286072,-0.10034641623497009,0.020979678258299828,-0.071551457047462463,-0.043923560529947281,0.068243995308876038,0.19681534171104431
5010,0.0095225498080253601,0.0098455725237727165,0.0089913532137870789,0.008948981761932373,0.0098246876150369644,0.0097667071968317032,293.90017700195312,291.173583984375,296.73974609375,297.03555297851562,291.41842651367188,291.97216796875,-7.6984925270080566,-2.6351871490478516,-7.3022875785827637,-6.7512717247009277,-3.1042962074279785,-3.9403855800628662,2.5276541709899902,0.037392914295196533,6.9760241508483887,7.049835205078125,0.061354070901870728,0.12143327295780182,0.025062704458832741,-0.017447927966713905,-0.0069598359987139702,0.0093928920105099678,-0.03913772851228714,-0.19919125735759735
5020,0.0095843691378831863,0.0098443049937486649,0.0090011646971106529,0.0089418422430753708,0.0098233167082071304,0.0097015397623181343,293.58428955078125,291.17733764648438,296.75588989257812,297.09756469726562,291.4296875,292.55062866210938,-7.5076847076416016,-2.6002964973449707,-7.1987853050231934,-6.5986852645874023,-3.0614316463470459,-4.8842496871948242,2.5006380081176758,-0.093886338174343109,6.9518790245056152,7.0694217681884766,-0.047619745135307312,0.5340125560760498,0.055281464010477066,-0.063884079456329346,0.061166252940893173,0.028375547379255295,-0.17854639887809753,-0.2175106555223465
5030,0.0096083320677280426,0.0098424283787608147,0.0089734289795160294,0.0089227668941020966,0.0098175834864377975,0.0097155366092920303,293.50320434570312,291.1990966796875,296.86483764648438,297.16775512695312,291.52206420898438,292.38534545898438,-7.6701211929321289,-2.5603828430175781,-7.1276679039001465,-6.5671534538269043,-3.0399467945098877,-5.0164694786071777,2.2674040794372559,-0.18105699121952057,6.9918317794799805,7.0635542869567871,-0.13192139565944672,0.74557262659072876,-0.050829045474529266,-0.052293349057435989,0.033180385828018188,0.041682042181491852,-0.094827398657798767,0.0024153885897248983
5040,0.0095937009900808334,0.0098407799378037453,0.0089736944064497948,0.0089276982471346855,0.009814792312681675,0.0097562512382864952,293.57095336914062,291.23635864257812,296.87942504882812,297.1683349609375,291.55633544921875,292.22564697265625,-7.7933306694030762,-2.6940221786499023,-7.0559353828430176,-6.5354366302490234,-3.2936913967132568,-4.7982697486877441,2.5198373794555664,-0.1049170196056366,7.0521531105041504,7.0978269577026367,-0.022500850260257721,0.38442516326904297,0.082393072545528412,-0.0058698980137705803,0.019245240837335587,0.048301521688699722,-0.0060548144392669201,0.010808488354086876
5050,0.0096017559990286827,0.0098418518900871277,0.0089892111718654633,0.0089334677904844284,0.0098210107535123825,0.0097372559830546379,293.46511840820312,291.22564697265625,296.81222534179688,297.1240234375,291.47897338867188,292.25396728515625,-7.6332616806030273,-2.800933837890625,-7.1729865074157715,-6.5877251625061035,-3.3778133392333984,-4.8838839530944824,2.5338046550750732,-0.0036777874920517206,6.9394583702087402,7.0435700416564941,0.038073793053627014,0.73437607288360596,0.18889030814170837,-0.022832037881016731,0.02326354943215847,-0.00317169982008636,-0.085322879254817963,-0.052844345569610596
5060,0.0095537658780813217,0.0098436223343014717,0.0089857354760169983,0.0089314021170139313,0.0098236054182052612,0.0097757847979664803,293.822509765625,291.19552612304688,296.85003662109375,297.15042114257812,291.43392944335938,292.03616333007812,-7.4728250503540039,-2.734086275100708,-7.1272172927856445,-6.5871844291687012,-3.1994655132293701,-4.6791081428527832,2.5934112071990967,0.03380705788731575,6.942265510559082,7.0525712966918945,0.076675735414028168,1.1072362661361694,-0.082642056047916412,0.0055031753145158291,-0.10117217898368835,-0.061254736036062241,0.0087953973561525345,0.0014066452858969569
5070,0.0095753911882638931,0.0098461955785751343,0.0089809577912092209,0.0089381057769060135,0.0098296953365206718,0.0097609702497720718,293.702392578125,291.16015625,296.8109130859375,297.10165405273438,291.37588500976562,292.05044555664062,-7.5053763389587402,-2.6951632499694824,-7.2035212516784668,-6.6771955490112305,-3.1180539131164551,-4.4656252861022949,2.2609620094299316,0.046326532959938049,6.9549994468688965,7.0610074996948242,0.13371403515338898,0.76359927654266357,0.06879115104675293,-0.004434540867805481,-0.047547556459903717,-0.038964569568634033,0.0048344526439905167,-0.091744117438793182
5080,0.0096047958359122276,0.0098491879180073738,0.0089874807745218277,0.0089493170380592346,0.0098328273743391037,0.0097669512033462524,293.4736328125,291.12777709960938,296.79815673828125,297.04107666015625,291.3406982421875,291.97601318359375,-7.3182377815246582,-2.7164261341094971,-7.2088618278503418,-6.7075309753417969,-3.1611378192901611,-4.4833221435546875,2.0993654727935791,0.031407691538333893,7.041811466217041,7.109553337097168,0.13126710057258606,0.47231510281562805,0.12201018631458282,-0.038463212549686432,-0.058417689055204391,-0.022859664633870125,-0.062157761305570602,0.014014185406267643
5090,0.0096038216724991798,0.0098491916432976723,0.0089833857491612434,0.008946138434112072,0.0098286131396889687,0.0097463503479957581,293.45819091796875,291.12286376953125,296.77001953125,297.06890869140625,291.37939453125,292.33590698242188,-7.2939853668212891,-2.6397666931152344,-7.152989387512207,-6.636146068572998,-3.1151843070983887,-5.0871109962463379,2.451324462890625,0.017600659281015396,6.9651384353637695,7.059206485748291,0.11759855598211288,0.67449444532394409,-0.18328091502189636,-0.059166442602872849,0.13174639642238617,0.04499739408493042,-0.10334537178277969,-0.21175771951675415
5100,0.0096203461289405823,0.0098480815067887306,0.0089688897132873535,0.0089214090257883072,0.0098280701786279678,0.0097310971468687057,293.31524658203125,291.12908935546875,296.87969970703125,297.19110107421875,291.38861083984375,292.36752319335938,-7.2968597412109375,-2.6156060695648193,-7.0282535552978516,-6.4392809867858887,-3.1583497524261475,-4.9402871131896973,2.1981172561645508,0.0021385180298238993,7.0508966445922852,7.1024856567382812,0.087769418954849243,0.82670444250106812,-0.011708972975611687,-0.036673232913017273,0.0091410838067531586,0.023219073191285133,-0.074615471065044403,-0.17839577794075012
5110,0.0095724323764443398,0.0098479008302092552,0.0089749693870544434,0.0089526530355215073,0.0098278038203716278,0.0097859278321266174,293.67718505859375,291.13134765625,296.87527465820312,297.02252197265625,291.3892822265625,291.80160522460938,-7.1188192367553711,-2.641871452331543,-6.9758477210998535,-6.5706934928894043,-3.1820430755615234,-4.691706657409668,2.3682575225830078,-0.018968354910612106,7.0303521156311035,7.049384593963623,0.071455880999565125,0.28582534193992615,0.056087125092744827,-0.00038619624683633447,0.0534505695104599,0.059284117072820663,0.02673441544175148,0.058675851672887802
5120,0.0095892855897545815,0.0098476363345980644,0.0089790374040603638,0.008921339176595211,0.0098254503682255745,0.0097303055226802826,293.4974365234375,291.12997436523438,296.82125854492188,297.18212890625,291.39584350585938,292.24612426757812,-7.2054815292358398,-2.7362298965454102,-7.0985813140869141,-6.4571466445922852,-3.318915843963623,-4.904268741607666,1.7988989353179932,-0.0015341105172410607,7.0384926795959473,7.1237845420837402,0.10778918862342834,0.52079516649246216,0.074037231504917145,-0.018658781424164772,-0.0063786115497350693,-0.003769467119127512,-0.040819823741912842,-0.049892321228981018
5130,0.0095346160233020782,0.0098474398255348206,0.0090041095390915871,0.0089448243379592896,0.0098248878493905067,0.0097260419279336929,293.99169921875,291.13043212890625,296.7547607421875,297.07351684570312,291.40060424804688,292.33529663085938,-7.6026687622070312,-2.7310605049133301,-7.1126813888549805,-6.5700678825378418,-3.2642586231231689,-4.2609109878540039,2.3429403305053711,-0.0080519076436758041,6.9706821441650391,7.0715718269348145,0.079615816473960876,0.61526364088058472,0.025648707523941994,0.031018864363431931,-0.04308585450053215,-0.052450593560934067,0.080020584166049957,0.27655291557312012
5140,0.009602939710021019,0.0098491525277495384,0.0089678671211004257,0.0089362431317567825,0.0098315682262182236,0.00978896114975214,293.44158935546875,291.10812377929688,296.9200439453125,297.1331787109375,291.326171875,291.73272705078125,-7.466738224029541,-2.7871131896972656,-6.9854879379272461,-6.5213437080383301,-3.2633445262908936,-3.9855108261108398,2.5684452056884766,0.031086979433894157,7.0435791015625,7.0636401176452637,0.086674883961677551,0.41349056363105774,-0.13903707265853882,-0.00080413545947521925,-0.0097500476986169815,-0.039430327713489532,-0.0052586812525987625,0.09173516184091568
5150,0.0095734866335988045,0.0098492465913295746,0.0089619802311062813,0.0089285736903548241,0.0098297977820038795,0.0097653931006789207,293.63766479492188,291.10153198242188,296.937255859375,297.16281127929688,291.33566284179688,292.21771240234375,-7.3914885520935059,-2.705960750579834,-6.97320556640625,-6.4670286178588867,-3.1435871124267578,-4.4839162826538086,2.7151694297790527,0.1029297336935997,7.0706267356872559,7.0783066749572754,0.17163996398448944,0.55353242158889771,-0.028346249833703041,-0.024104436859488487,-0.052917145192623138,-0.0055862050503492355,-0.017588140442967415,0.21770875155925751
5160,0.0096385432407259941,0.0098486179485917091,0.0090061305090785027,0.0089367162436246872,0.0098291225731372833,0.0096986126154661179,293.13571166992188,291.10177612304688,296.68386840820312,297.12249755859375,291.34103393554688,292.60333251953125,-7.0096874237060547,-2.6277577877044678,-7.2113800048828125,-6.5323843955993652,-3.0577433109283447,-4.4824428558349609,1.7140480279922485,0.20109380781650543,6.9490833282470703,7.1321649551391602,0.28858709335327148,0.50651782751083374,0.15150783956050873,-0.0012625750387087464,0.0065057757310569286,0.031917393207550049,0.0096773505210876465,0.18612556159496307
5170,0.0095932343974709511,0.0098483162000775337,0.0089871520176529884,0.0089452387765049934,0.0098278587684035301,0.0097658820450305939,293.6796875,291.10311889648438,296.8212890625,297.07577514648438,291.35162353515625,292.00234985351562,-7.0048465728759766,-2.5868535041809082,-7.1425304412841797,-6.6216330528259277,-3.0299572944641113,-4.3781418800354004,2.4633605480194092,0.23307649791240692,6.9769062995910645,7.0603923797607422,0.31057164072990417,0.50872802734375,-0.04406120628118515,-0.03066493384540081,-0.017577825114130974,-0.013831899501383305,-0.052750904113054276,-0.12013421207666397
5180,0.0095971254631876945,0.0098472069948911667,0.0089852502569556236,0.0089374091476202011,0.009825405664741993,0.009744216687977314,293.50851440429688,291.11566162109375,296.7596435546875,297.10867309570312,291.38687133789062,292.25259399414062,-7.1688857078552246,-2.4641046524047852,-7.153984546661377,-6.5708398818969727,-2.9026367664337158,-4.7334733009338379,2.0336558818817139,0.13199099898338318,6.9574384689331055,7.1038165092468262,0.17323598265647888,0.16512039303779602,-0.097354575991630554,-0.041434772312641144,0.057774897664785385,0.033046368509531021,-0.10690266638994217,-0.19660672545433044
