case,window,z_m,variable,value,location,units
historical_control,penultimate_hour,56.25,resolved_tke_turbulent_transport,0.0002494945074431598,Center,m^2 s^-3
historical_control,penultimate_hour,68.75,resolved_tke_turbulent_transport,0.00014960666885599494,Center,m^2 s^-3
historical_control,penultimate_hour,81.25,resolved_tke_turbulent_transport,8.415273987338878e-5,Center,m^2 s^-3
historical_control,penultimate_hour,93.75,resolved_tke_turbulent_transport,-7.572327831439907e-7,Center,m^2 s^-3
historical_control,penultimate_hour,106.25,resolved_tke_turbulent_transport,3.037289388885256e-6,Center,m^2 s^-3
historical_control,penultimate_hour,118.75,resolved_tke_turbulent_transport,2.2356101453624433e-5,Center,m^2 s^-3
historical_control,penultimate_hour,131.25,resolved_tke_turbulent_transport,3.704429673234699e-5,Center,m^2 s^-3
historical_control,penultimate_hour,143.75,resolved_tke_turbulent_transport,6.591608871531207e-5,Center,m^2 s^-3
historical_control,penultimate_hour,156.25,resolved_tke_turbulent_transport,7.379033013421576e-5,Center,m^2 s^-3
historical_control,penultimate_hour,168.75,resolved_tke_turbulent_transport,4.578635162033606e-5,Center,m^2 s^-3
historical_control,penultimate_hour,181.25,resolved_tke_turbulent_transport,1.1430040558479959e-5,Center,m^2 s^-3
historical_control,penultimate_hour,193.75,resolved_tke_turbulent_transport,-3.1593547191732796e-6,Center,m^2 s^-3
historical_control,penultimate_hour,206.25,resolved_tke_turbulent_transport,-5.827222004484156e-6,Center,m^2 s^-3
historical_control,penultimate_hour,218.75,resolved_tke_turbulent_transport,-2.903462814174418e-6,Center,m^2 s^-3
historical_control,penultimate_hour,231.25,resolved_tke_turbulent_transport,-1.1264417878464883e-6,Center,m^2 s^-3
historical_control,penultimate_hour,243.75,resolved_tke_turbulent_transport,9.532406863854703e-8,Center,m^2 s^-3
historical_control,penultimate_hour,256.25,resolved_tke_turbulent_transport,4.1978924514296523e-7,Center,m^2 s^-3
historical_control,penultimate_hour,268.75,resolved_tke_turbulent_transport,9.192821437409293e-8,Center,m^2 s^-3
historical_control,penultimate_hour,281.25,resolved_tke_turbulent_transport,1.044380049108895e-8,Center,m^2 s^-3
historical_control,penultimate_hour,293.75,resolved_tke_turbulent_transport,2.1244290593358528e-7,Center,m^2 s^-3
historical_control,penultimate_hour,306.25,resolved_tke_turbulent_transport,4.155338331202074e-7,Center,m^2 s^-3
historical_control,penultimate_hour,318.75,resolved_tke_turbulent_transport,1.7648977035378266e-7,Center,m^2 s^-3
historical_control,penultimate_hour,331.25,resolved_tke_turbulent_transport,-3.4446048147174224e-7,Center,m^2 s^-3
historical_control,penultimate_hour,343.75,resolved_tke_turbulent_transport,-3.825511356581046e-7,Center,m^2 s^-3
historical_control,penultimate_hour,356.25,resolved_tke_turbulent_transport,-7.818841751827676e-8,Center,m^2 s^-3
historical_control,penultimate_hour,368.75,resolved_tke_turbulent_transport,5.429380967036934e-8,Center,m^2 s^-3
historical_control,penultimate_hour,381.25,resolved_tke_turbulent_transport,4.225359306886389e-8,Center,m^2 s^-3
historical_control,penultimate_hour,393.75,resolved_tke_turbulent_transport,1.6844518668790442e-8,Center,m^2 s^-3
historical_control,penultimate_hour,0.0,resolved_u_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,12.5,resolved_u_w_flux,-0.061344217509031296,Face,m^2 s^-2
historical_control,penultimate_hour,25.0,resolved_u_w_flux,-0.05619216524064541,Face,m^2 s^-2
historical_control,penultimate_hour,37.5,resolved_u_w_flux,-0.04615502245724201,Face,m^2 s^-2
historical_control,penultimate_hour,50.0,resolved_u_w_flux,-0.04518939182162285,Face,m^2 s^-2
historical_control,penultimate_hour,62.5,resolved_u_w_flux,-0.04190921224653721,Face,m^2 s^-2
historical_control,penultimate_hour,75.0,resolved_u_w_flux,-0.03762497194111347,Face,m^2 s^-2
historical_control,penultimate_hour,87.5,resolved_u_w_flux,-0.03217952698469162,Face,m^2 s^-2
historical_control,penultimate_hour,100.0,resolved_u_w_flux,-0.027335134334862232,Face,m^2 s^-2
historical_control,penultimate_hour,112.5,resolved_u_w_flux,-0.022380568087100983,Face,m^2 s^-2
historical_control,penultimate_hour,125.0,resolved_u_w_flux,-0.017816917039453983,Face,m^2 s^-2
historical_control,penultimate_hour,137.5,resolved_u_w_flux,-0.013409847859293222,Face,m^2 s^-2
historical_control,penultimate_hour,150.0,resolved_u_w_flux,-0.009973642881959677,Face,m^2 s^-2
historical_control,penultimate_hour,162.5,resolved_u_w_flux,-0.006563679780811071,Face,m^2 s^-2
historical_control,penultimate_hour,175.0,resolved_u_w_flux,-0.004168676910921931,Face,m^2 s^-2
historical_control,penultimate_hour,187.5,resolved_u_w_flux,-0.0026920849923044443,Face,m^2 s^-2
historical_control,penultimate_hour,200.0,resolved_u_w_flux,-0.0019184128032065928,Face,m^2 s^-2
historical_control,penultimate_hour,212.5,resolved_u_w_flux,-0.0015846343012526631,Face,m^2 s^-2
historical_control,penultimate_hour,225.0,resolved_u_w_flux,-0.0014370650751516223,Face,m^2 s^-2
historical_control,penultimate_hour,237.5,resolved_u_w_flux,-0.0013606429565697908,Face,m^2 s^-2
historical_control,penultimate_hour,250.0,resolved_u_w_flux,-0.001300064381211996,Face,m^2 s^-2
historical_control,penultimate_hour,262.5,resolved_u_w_flux,-0.0012341669062152505,Face,m^2 s^-2
historical_control,penultimate_hour,275.0,resolved_u_w_flux,-0.0011628966894932091,Face,m^2 s^-2
historical_control,penultimate_hour,287.5,resolved_u_w_flux,-0.0010976518387906253,Face,m^2 s^-2
historical_control,penultimate_hour,300.0,resolved_u_w_flux,-0.0010567156132310629,Face,m^2 s^-2
historical_control,penultimate_hour,312.5,resolved_u_w_flux,-0.0010138496872968972,Face,m^2 s^-2
historical_control,penultimate_hour,325.0,resolved_u_w_flux,-0.0009227375558111817,Face,m^2 s^-2
historical_control,penultimate_hour,337.5,resolved_u_w_flux,-0.0007667565660085529,Face,m^2 s^-2
historical_control,penultimate_hour,350.0,resolved_u_w_flux,-0.0005495530203916132,Face,m^2 s^-2
historical_control,penultimate_hour,362.5,resolved_u_w_flux,-0.0003126018127659336,Face,m^2 s^-2
historical_control,penultimate_hour,375.0,resolved_u_w_flux,-0.00012192814756417647,Face,m^2 s^-2
historical_control,penultimate_hour,387.5,resolved_u_w_flux,-2.3506072466261685e-5,Face,m^2 s^-2
historical_control,penultimate_hour,400.0,resolved_u_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,0.0,resolved_v_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,12.5,resolved_v_w_flux,-0.030841542407870293,Face,m^2 s^-2
historical_control,penultimate_hour,25.0,resolved_v_w_flux,-0.026060132309794426,Face,m^2 s^-2
historical_control,penultimate_hour,37.5,resolved_v_w_flux,-0.016281329095363617,Face,m^2 s^-2
historical_control,penultimate_hour,50.0,resolved_v_w_flux,-0.013457107357680798,Face,m^2 s^-2
historical_control,penultimate_hour,62.5,resolved_v_w_flux,-0.010145127773284912,Face,m^2 s^-2
historical_control,penultimate_hour,75.0,resolved_v_w_flux,-0.006376513745635748,Face,m^2 s^-2
historical_control,penultimate_hour,87.5,resolved_v_w_flux,-0.0031744189327582717,Face,m^2 s^-2
historical_control,penultimate_hour,100.0,resolved_v_w_flux,-1.164180866908282e-5,Face,m^2 s^-2
historical_control,penultimate_hour,112.5,resolved_v_w_flux,0.001428650924935937,Face,m^2 s^-2
historical_control,penultimate_hour,125.0,resolved_v_w_flux,0.0024531440576538444,Face,m^2 s^-2
historical_control,penultimate_hour,137.5,resolved_v_w_flux,0.002968438435345888,Face,m^2 s^-2
historical_control,penultimate_hour,150.0,resolved_v_w_flux,0.002823532442562282,Face,m^2 s^-2
historical_control,penultimate_hour,162.5,resolved_v_w_flux,0.0019976989133283496,Face,m^2 s^-2
historical_control,penultimate_hour,175.0,resolved_v_w_flux,0.0015121662290766835,Face,m^2 s^-2
historical_control,penultimate_hour,187.5,resolved_v_w_flux,0.0006356588855851442,Face,m^2 s^-2
historical_control,penultimate_hour,200.0,resolved_v_w_flux,1.1768013791879639e-5,Face,m^2 s^-2
historical_control,penultimate_hour,212.5,resolved_v_w_flux,-6.807246427342761e-5,Face,m^2 s^-2
historical_control,penultimate_hour,225.0,resolved_v_w_flux,4.206860467093065e-6,Face,m^2 s^-2
historical_control,penultimate_hour,237.5,resolved_v_w_flux,5.278676690068096e-5,Face,m^2 s^-2
historical_control,penultimate_hour,250.0,resolved_v_w_flux,7.739811553619802e-5,Face,m^2 s^-2
historical_control,penultimate_hour,262.5,resolved_v_w_flux,8.280052861664444e-5,Face,m^2 s^-2
historical_control,penultimate_hour,275.0,resolved_v_w_flux,7.93806102592498e-5,Face,m^2 s^-2
historical_control,penultimate_hour,287.5,resolved_v_w_flux,7.0469148340635e-5,Face,m^2 s^-2
historical_control,penultimate_hour,300.0,resolved_v_w_flux,6.209729690453969e-5,Face,m^2 s^-2
historical_control,penultimate_hour,312.5,resolved_v_w_flux,5.8950674429070204e-5,Face,m^2 s^-2
historical_control,penultimate_hour,325.0,resolved_v_w_flux,5.913714994676411e-5,Face,m^2 s^-2
historical_control,penultimate_hour,337.5,resolved_v_w_flux,5.7492043197271414e-5,Face,m^2 s^-2
historical_control,penultimate_hour,350.0,resolved_v_w_flux,4.8293586587533355e-5,Face,m^2 s^-2
historical_control,penultimate_hour,362.5,resolved_v_w_flux,2.8150394427939318e-5,Face,m^2 s^-2
historical_control,penultimate_hour,375.0,resolved_v_w_flux,1.4088735952100251e-5,Face,m^2 s^-2
historical_control,penultimate_hour,387.5,resolved_v_w_flux,7.890672804933274e-6,Face,m^2 s^-2
historical_control,penultimate_hour,400.0,resolved_v_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,0.0,resolved_w_theta_flux,0.0,Face,K m s^-1
historical_control,penultimate_hour,12.5,resolved_w_theta_flux,-0.010476107709109783,Face,K m s^-1
historical_control,penultimate_hour,25.0,resolved_w_theta_flux,-0.008936228230595589,Face,K m s^-1
historical_control,penultimate_hour,37.5,resolved_w_theta_flux,-0.0077536702156066895,Face,K m s^-1
historical_control,penultimate_hour,50.0,resolved_w_theta_flux,-0.007594980066642165,Face,K m s^-1
historical_control,penultimate_hour,62.5,resolved_w_theta_flux,-0.007111281855031848,Face,K m s^-1
historical_control,penultimate_hour,75.0,resolved_w_theta_flux,-0.00640981993637979,Face,K m s^-1
historical_control,penultimate_hour,87.5,resolved_w_theta_flux,-0.005682802991941571,Face,K m s^-1
historical_control,penultimate_hour,100.0,resolved_w_theta_flux,-0.005085380282253027,Face,K m s^-1
historical_control,penultimate_hour,112.5,resolved_w_theta_flux,-0.004367633955553174,Face,K m s^-1
historical_control,penultimate_hour,125.0,resolved_w_theta_flux,-0.0036242976784706116,Face,K m s^-1
historical_control,penultimate_hour,137.5,resolved_w_theta_flux,-0.0029885312542319298,Face,K m s^-1
historical_control,penultimate_hour,150.0,resolved_w_theta_flux,-0.0024434132501482964,Face,K m s^-1
historical_control,penultimate_hour,162.5,resolved_w_theta_flux,-0.0019142074743285775,Face,K m s^-1
historical_control,penultimate_hour,175.0,resolved_w_theta_flux,-0.0013744677416980267,Face,K m s^-1
historical_control,penultimate_hour,187.5,resolved_w_theta_flux,-0.0008664585475344211,Face,K m s^-1
historical_control,penultimate_hour,200.0,resolved_w_theta_flux,-0.0003576091257855296,Face,K m s^-1
historical_control,penultimate_hour,212.5,resolved_w_theta_flux,-9.6658113761805e-5,Face,K m s^-1
historical_control,penultimate_hour,225.0,resolved_w_theta_flux,-5.479640094563365e-6,Face,K m s^-1
historical_control,penultimate_hour,237.5,resolved_w_theta_flux,3.341763567732414e-5,Face,K m s^-1
historical_control,penultimate_hour,250.0,resolved_w_theta_flux,5.901165422983468e-6,Face,K m s^-1
historical_control,penultimate_hour,262.5,resolved_w_theta_flux,-2.909843067300244e-5,Face,K m s^-1
historical_control,penultimate_hour,275.0,resolved_w_theta_flux,-4.939427799399709e-5,Face,K m s^-1
historical_control,penultimate_hour,287.5,resolved_w_theta_flux,-4.922475272906013e-5,Face,K m s^-1
historical_control,penultimate_hour,300.0,resolved_w_theta_flux,-3.4799057175405324e-5,Face,K m s^-1
historical_control,penultimate_hour,312.5,resolved_w_theta_flux,-1.378493993797747e-5,Face,K m s^-1
historical_control,penultimate_hour,325.0,resolved_w_theta_flux,-1.9735216483240947e-6,Face,K m s^-1
historical_control,penultimate_hour,337.5,resolved_w_theta_flux,-3.6533201637212187e-6,Face,K m s^-1
historical_control,penultimate_hour,350.0,resolved_w_theta_flux,-3.598290732043097e-6,Face,K m s^-1
historical_control,penultimate_hour,362.5,resolved_w_theta_flux,7.4884941341224476e-6,Face,K m s^-1
historical_control,penultimate_hour,375.0,resolved_w_theta_flux,8.944743512984132e-6,Face,K m s^-1
historical_control,penultimate_hour,387.5,resolved_w_theta_flux,1.6111076774905086e-6,Face,K m s^-1
historical_control,penultimate_hour,400.0,resolved_w_theta_flux,0.0,Face,K m s^-1
historical_control,penultimate_hour,0.0,sgs_buoyancy_flux,0.0,Face,m^2 s^-3
historical_control,penultimate_hour,12.5,sgs_buoyancy_flux,0.0,Face,m^2 s^-3
historical_control,penultimate_hour,25.0,sgs_buoyancy_flux,0.0,Face,m^2 s^-3
historical_control,penultimate_hour,37.5,sgs_buoyancy_flux,0.0,Face,m^2 s^-3
historical_control,penultimate_hour,50.0,sgs_buoyancy_flux,0.0,Face,m^2 s^-3
historical_control,penultimate_hour,62.5,sgs_buoyancy_flux,0.0,Face,m^2 s^-3
historical_control,penultimate_hour,75.0,sgs_buoyancy_flux,0.0,Face,m^2 s^-3
historical_control,penultimate_hour,87.5,sgs_buoyancy_flux,0.0,Face,m^2 s^-3
historical_control,penultimate_hour,100.0,sgs_buoyancy_flux,0.0,Face,m^2 s^-3
historical_control,penultimate_hour,112.5,sgs_buoyancy_flux,0.0,Face,m^2 s^-3
historical_control,penultimate_hour,125.0,sgs_buoyancy_flux,0.0,Face,m^2 s^-3
historical_control,penultimate_hour,137.5,sgs_buoyancy_flux,0.0,Face,m^2 s^-3
historical_control,penultimate_hour,150.0,sgs_buoyancy_flux,0.0,Face,m^2 s^-3
historical_control,penultimate_hour,162.5,sgs_buoyancy_flux,0.0,Face,m^2 s^-3
historical_control,penultimate_hour,175.0,sgs_buoyancy_flux,0.0,Face,m^2 s^-3
historical_control,penultimate_hour,187.5,sgs_buoyancy_flux,0.0,Face,m^2 s^-3
historical_control,penultimate_hour,200.0,sgs_buoyancy_flux,0.0,Face,m^2 s^-3
historical_control,penultimate_hour,212.5,sgs_buoyancy_flux,0.0,Face,m^2 s^-3
historical_control,penultimate_hour,225.0,sgs_buoyancy_flux,0.0,Face,m^2 s^-3
historical_control,penultimate_hour,237.5,sgs_buoyancy_flux,0.0,Face,m^2 s^-3
historical_control,penultimate_hour,250.0,sgs_buoyancy_flux,0.0,Face,m^2 s^-3
historical_control,penultimate_hour,262.5,sgs_buoyancy_flux,0.0,Face,m^2 s^-3
historical_control,penultimate_hour,275.0,sgs_buoyancy_flux,0.0,Face,m^2 s^-3
historical_control,penultimate_hour,287.5,sgs_buoyancy_flux,0.0,Face,m^2 s^-3
historical_control,penultimate_hour,300.0,sgs_buoyancy_flux,0.0,Face,m^2 s^-3
historical_control,penultimate_hour,312.5,sgs_buoyancy_flux,0.0,Face,m^2 s^-3
historical_control,penultimate_hour,325.0,sgs_buoyancy_flux,0.0,Face,m^2 s^-3
historical_control,penultimate_hour,337.5,sgs_buoyancy_flux,0.0,Face,m^2 s^-3
historical_control,penultimate_hour,350.0,sgs_buoyancy_flux,0.0,Face,m^2 s^-3
historical_control,penultimate_hour,362.5,sgs_buoyancy_flux,0.0,Face,m^2 s^-3
historical_control,penultimate_hour,375.0,sgs_buoyancy_flux,0.0,Face,m^2 s^-3
historical_control,penultimate_hour,387.5,sgs_buoyancy_flux,0.0,Face,m^2 s^-3
historical_control,penultimate_hour,400.0,sgs_buoyancy_flux,0.0,Face,m^2 s^-3
historical_control,penultimate_hour,6.25,sgs_resolved_tke_dissipation,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,18.75,sgs_resolved_tke_dissipation,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,31.25,sgs_resolved_tke_dissipation,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,43.75,sgs_resolved_tke_dissipation,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,56.25,sgs_resolved_tke_dissipation,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,68.75,sgs_resolved_tke_dissipation,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,81.25,sgs_resolved_tke_dissipation,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,93.75,sgs_resolved_tke_dissipation,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,106.25,sgs_resolved_tke_dissipation,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,118.75,sgs_resolved_tke_dissipation,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,131.25,sgs_resolved_tke_dissipation,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,143.75,sgs_resolved_tke_dissipation,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,156.25,sgs_resolved_tke_dissipation,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,168.75,sgs_resolved_tke_dissipation,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,181.25,sgs_resolved_tke_dissipation,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,193.75,sgs_resolved_tke_dissipation,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,206.25,sgs_resolved_tke_dissipation,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,218.75,sgs_resolved_tke_dissipation,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,231.25,sgs_resolved_tke_dissipation,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,243.75,sgs_resolved_tke_dissipation,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,256.25,sgs_resolved_tke_dissipation,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,268.75,sgs_resolved_tke_dissipation,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,281.25,sgs_resolved_tke_dissipation,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,293.75,sgs_resolved_tke_dissipation,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,306.25,sgs_resolved_tke_dissipation,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,318.75,sgs_resolved_tke_dissipation,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,331.25,sgs_resolved_tke_dissipation,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,343.75,sgs_resolved_tke_dissipation,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,356.25,sgs_resolved_tke_dissipation,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,368.75,sgs_resolved_tke_dissipation,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,381.25,sgs_resolved_tke_dissipation,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,393.75,sgs_resolved_tke_dissipation,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,6.25,sgs_tke_buoyancy_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,18.75,sgs_tke_buoyancy_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,31.25,sgs_tke_buoyancy_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,43.75,sgs_tke_buoyancy_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,56.25,sgs_tke_buoyancy_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,68.75,sgs_tke_buoyancy_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,81.25,sgs_tke_buoyancy_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,93.75,sgs_tke_buoyancy_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,106.25,sgs_tke_buoyancy_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,118.75,sgs_tke_buoyancy_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,131.25,sgs_tke_buoyancy_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,143.75,sgs_tke_buoyancy_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,156.25,sgs_tke_buoyancy_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,168.75,sgs_tke_buoyancy_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,181.25,sgs_tke_buoyancy_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,193.75,sgs_tke_buoyancy_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,206.25,sgs_tke_buoyancy_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,218.75,sgs_tke_buoyancy_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,231.25,sgs_tke_buoyancy_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,243.75,sgs_tke_buoyancy_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,256.25,sgs_tke_buoyancy_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,268.75,sgs_tke_buoyancy_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,281.25,sgs_tke_buoyancy_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,293.75,sgs_tke_buoyancy_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,306.25,sgs_tke_buoyancy_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,318.75,sgs_tke_buoyancy_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,331.25,sgs_tke_buoyancy_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,343.75,sgs_tke_buoyancy_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,356.25,sgs_tke_buoyancy_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,368.75,sgs_tke_buoyancy_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,381.25,sgs_tke_buoyancy_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,393.75,sgs_tke_buoyancy_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,6.25,sgs_tke_shear_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,18.75,sgs_tke_shear_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,31.25,sgs_tke_shear_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,43.75,sgs_tke_shear_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,56.25,sgs_tke_shear_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,68.75,sgs_tke_shear_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,81.25,sgs_tke_shear_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,93.75,sgs_tke_shear_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,106.25,sgs_tke_shear_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,118.75,sgs_tke_shear_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,131.25,sgs_tke_shear_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,143.75,sgs_tke_shear_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,156.25,sgs_tke_shear_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,168.75,sgs_tke_shear_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,181.25,sgs_tke_shear_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,193.75,sgs_tke_shear_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,206.25,sgs_tke_shear_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,218.75,sgs_tke_shear_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,231.25,sgs_tke_shear_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,243.75,sgs_tke_shear_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,256.25,sgs_tke_shear_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,268.75,sgs_tke_shear_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,281.25,sgs_tke_shear_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,293.75,sgs_tke_shear_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,306.25,sgs_tke_shear_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,318.75,sgs_tke_shear_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,331.25,sgs_tke_shear_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,343.75,sgs_tke_shear_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,356.25,sgs_tke_shear_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,368.75,sgs_tke_shear_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,381.25,sgs_tke_shear_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,393.75,sgs_tke_shear_production,0.0,Center,m^2 s^-3
historical_control,penultimate_hour,0.0,sgs_u_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,12.5,sgs_u_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,25.0,sgs_u_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,37.5,sgs_u_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,50.0,sgs_u_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,62.5,sgs_u_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,75.0,sgs_u_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,87.5,sgs_u_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,100.0,sgs_u_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,112.5,sgs_u_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,125.0,sgs_u_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,137.5,sgs_u_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,150.0,sgs_u_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,162.5,sgs_u_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,175.0,sgs_u_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,187.5,sgs_u_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,200.0,sgs_u_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,212.5,sgs_u_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,225.0,sgs_u_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,237.5,sgs_u_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,250.0,sgs_u_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,262.5,sgs_u_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,275.0,sgs_u_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,287.5,sgs_u_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,300.0,sgs_u_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,312.5,sgs_u_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,325.0,sgs_u_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,337.5,sgs_u_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,350.0,sgs_u_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,362.5,sgs_u_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,375.0,sgs_u_w_flux,0.0,Face,m^2 s^-2
