time_s,boundary_layer_height,boundary_layer_height_valid,friction_velocity,low_level_jet_height,low_level_jet_speed,low_level_jet_turning_from_geostrophic,low_level_jet_valid,obukhov_length,obukhov_length_valid,prescribed_friction_velocity,prescribed_kinematic_stress_magnitude,prescribed_surface_heat_flux,resolved_tke_vertical_integral,speed_maximum,stress_height_0_05,surface_buoyancy_flux,surface_density,surface_drag_u_dynamic_flux,surface_drag_u_kinematic_flux,surface_drag_v_dynamic_flux,surface_drag_v_kinematic_flux,surface_sensible_heat_flux,surface_theta_dynamic_flux,surface_theta_kinematic_flux,theta_maximum,theta_minimum,u_absolute_maximum,v_absolute_maximum,w_absolute_maximum,w_variance_maximum
4980,491.15927636231623,1,0.49634787440299988,567.70831298828125,15.00123405456543,-1.3814442354487255e-05,1,0,0,0.5,0.25,0,235.44303894042969,15.132992744445801,466.60131254420043,0,1.1614301204681396,-0.28508105874061584,-0.24545691907405853,-0.02449343353509903,-0.021089028567075729,0,0,0,309.392822265625,299.95907592773438,15.13129711151123,3.612593412399292,2.7698225975036621,0.24950790405273438
5040,492.21601005357388,1,0.49627891182899475,567.70831298828125,15.001214027404785,-1.3278578990139067e-05,1,0,0,0.5,0.25,0,232.06790161132812,15.109053611755371,467.60520955089515,0,1.1614301204681396,-0.28492632508277893,-0.24532368779182434,-0.025350242853164673,-0.021826747804880142,0,0,0,309.392822265625,299.96035766601562,15.109025955200195,4.0628223419189453,2.3470156192779541,0.24010726809501648
5100,489.87536676311021,1,0.49635174870491028,567.70831298828125,15.001188278198242,-1.2854186024924275e-05,1,0,0,0.5,0.25,0,227.43447875976562,15.091588020324707,465.38159842495469,0,1.1614301204681396,-0.28507554531097412,-0.2454521656036377,-0.024609804153442383,-0.02118922583758831,0,0,0,309.392822265625,299.93499755859375,15.091585159301758,3.9246020317077637,2.1352033615112305,0.24479347467422485
5160,487.58376783893215,1,0.49537453055381775,567.70831298828125,15.001163482666016,-1.2544635865197051e-05,1,0,0,0.5,0.25,0,224.96144104003906,15.099964141845703,463.20457944698552,0,1.1614301204681396,-0.28408035635948181,-0.24459530413150787,-0.023003684356808662,-0.01980634406208992,0,0,0,309.392822265625,299.95413208007812,15.09986400604248,3.6599583625793457,2.393435001373291,0.25427654385566711
5220,485.46007665379051,1,0.49563825130462646,567.70831298828125,15.001137733459473,-1.2334610801190138e-05,1,0,0,0.5,0.25,0,226.09696960449219,15.102784156799316,461.18707282110097,0,1.1614301204681396,-0.2844407856464386,-0.24490563571453094,-0.022302115336060524,-0.019202288240194321,0,0,0,309.392822265625,299.96112060546875,15.102778434753418,3.6606621742248535,2.4345703125,0.2533232569694519
5280,485.74259791178122,1,0.49560990929603577,755.20831298828125,15.001139640808105,-1.8644605006556958e-05,1,0,0,0.5,0.25,0,229.3277587890625,15.10975456237793,461.45546801619213,0,1.1614301204681396,-0.28438442945480347,-0.24485711753368378,-0.022601507604122162,-0.01946006715297699,0,0,0,309.392822265625,299.95309448242188,15.108745574951172,4.0887694358825684,2.5346992015838623,0.2606545090675354
5340,488.30691107703296,1,0.49569091200828552,755.20831298828125,15.00114631652832,-1.8905982869910076e-05,1,0,0,0.5,0.25,0,228.56632995605469,15.113656997680664,463.89156552318127,0,1.1614301204681396,-0.28448182344436646,-0.24494096636772156,-0.022553307935595512,-0.019418565556406975,0,0,0,309.392822265625,299.95639038085938,15.112810134887695,3.7560510635375977,2.1034221649169922,0.25124478340148926
5400,491.26199018580303,1,0.49527746438980103,755.20831298828125,15.00114631652832,-1.915819120767992e-05,1,0,0,0.5,0.25,0,227.15325927734375,15.117964744567871,466.69889067651286,0,1.1614301204681396,-0.28393846750259399,-0.24447314441204071,-0.023368954658508301,-0.02012084424495697,0,0,0,309.392822265625,299.97491455078125,15.117521286010742,3.8113503456115723,2.7741665840148926,0.24914251267910004
5460,490.25477632544482,1,0.49535879492759705,755.20831298828125,15.001151084899902,-1.9407008949201554e-05,1,0,0,0.5,0.25,0,227.19390869140625,15.130447387695312,465.74203750917258,0,1.1614301204681396,-0.28395187854766846,-0.24448469281196594,-0.024327639490365982,-0.020946279168128967,0,0,0,309.392822265625,299.953125,15.127494812011719,3.8223569393157959,2.5973577499389648,0.24791704118251801
5520,485.75753144417541,1,0.49529585242271423,755.20831298828125,15.001155853271484,-1.9654824427561834e-05,1,0,0,0.5,0.25,0,226.47496032714844,15.122472763061523,461.46965487196661,0,1.1614301204681396,-0.28381329774856567,-0.24436536431312561,-0.025084998458623886,-0.021598370745778084,0,0,0,309.392822265625,299.94924926757812,15.120419502258301,4.2194552421569824,2.2765738964080811,0.24555192887783051
5580,486.09746037839517,1,0.49542760848999023,755.20831298828125,15.00115966796875,-1.9920846170862205e-05,1,0,0,0.5,0.25,0,226.71226501464844,15.110291481018066,461.79258735947536,0,1.1614301204681396,-0.28390136361122131,-0.2444411963224411,-0.025800427421927452,-0.022214360535144806,0,0,0,309.392822265625,299.94284057617188,15.107450485229492,3.995046854019165,2.6999549865722656,0.24660784006118774
5640,486.37961361938483,1,0.49551719427108765,755.20831298828125,15.001164436340332,-2.0177809346932918e-05,1,0,0,0.5,0.25,0,224.28701782226562,15.108359336853027,462.06063293841555,0,1.1614301204681396,-0.2838684618473053,-0.2444128692150116,-0.027260437607765198,-0.023471441119909286,0,0,0,309.392822265625,299.96728515625,15.106561660766602,3.6654763221740723,2.3716797828674316,0.25514402985572815
5700,484.94459835822857,1,0.49471521377563477,755.20831298828125,15.001166343688965,-2.0417650375748053e-05,1,0,0,0.5,0.25,0,224.3875732421875,15.08425235748291,460.69736844031712,0,1.1614301204681396,-0.28279957175254822,-0.24349254369735718,-0.028699023649096489,-0.024710074067115784,0,0,0,309.392822265625,299.96646118164062,15.084178924560547,4.4079685211181641,2.624335765838623,0.25568604469299316
5760,483.97046551590415,1,0.49489918351173401,755.20831298828125,15.00117015838623,-2.0672181562986225e-05,1,0,0,0.5,0.25,0,226.09062194824219,15.100526809692383,459.7719422401089,0,1.1614301204681396,-0.28298589587211609,-0.24365296959877014,-0.028956251218914986,-0.024931548163294792,0,0,0,309.392822265625,299.9605712890625,15.100185394287109,3.7022109031677246,2.6766195297241211,0.26550021767616272
5820,482.38566211630825,1,0.49453270435333252,755.20831298828125,15.001171112060547,-2.0940480681019835e-05,1,0,0,0.5,0.25,0,222.40565490722656,15.106956481933594,458.26637901049281,0,1.1614301204681396,-0.28265359997749329,-0.24336685240268707,-0.028053708374500275,-0.024154452607035637,0,0,0,309.392822265625,299.92413330078125,15.106897354125977,3.8133683204650879,2.3992080688476562,0.24739450216293335
5880,479.45279917050169,1,0.49466583132743835,755.20831298828125,15.001176834106445,-2.1228212062851526e-05,1,0,0,0.5,0.25,0,219.664306640625,15.409756660461426,455.48015921197657,0,1.1614301204681396,-0.28271320462226868,-0.24341817200183868,-0.028986440971493721,-0.02495754137635231,0,0,0,309.392822265625,299.92578125,15.380314826965332,4.041682243347168,2.3527159690856934,0.2533450722694397
5940,480.28635097158099,1,0.49439737200737,755.20831298828125,15.001185417175293,-2.1533191102207638e-05,1,0,0,0.5,0.25,0,218.075927734375,15.075434684753418,456.27203342300191,0,1.1614301204681396,-0.28244230151176453,-0.24318492412567139,-0.028602983802556992,-0.024627381935715675,0,0,0,309.392822265625,299.92242431640625,15.075275421142578,3.798090934753418,2.131927490234375,0.23431317508220673
6000,481.71587136341424,1,0.49391138553619385,755.20831298828125,15.001194000244141,-2.1834834114997648e-05,1,0,0,0.5,0.25,0,214.84251403808594,15.072750091552734,457.63007779524349,0,1.1614301204681396,-0.28184014558792114,-0.24266646802425385,-0.029008464887738228,-0.024976504966616631,0,0,0,309.392822265625,299.93453979492188,15.072599411010742,3.9316377639770508,2.3217320442199707,0.2362743467092514
6060,480.85885233627204,1,0.49418503046035767,755.20831298828125,15.001198768615723,-2.2115786123322323e-05,1,0,0,0.5,0.25,0,215.75135803222656,15.058690071105957,456.81590971945843,0,1.1614301204681396,-0.28212672472000122,-0.24291321635246277,-0.029290292412042618,-0.025219161063432693,0,0,0,309.392822265625,299.9755859375,15.058642387390137,4.0443296432495117,2.1370143890380859,0.23301447927951813
6120,478.78706424127762,1,0.49345481395721436,755.20831298828125,15.00120735168457,-2.2406211428460665e-05,1,0,0,0.5,0.25,0,215.24040222167969,15.060589790344238,454.84771102921371,0,1.1614301204681396,-0.28138405084609985,-0.24227376282215118,-0.0283189807087183,-0.024382853880524635,0,0,0,309.392822265625,299.97439575195312,15.060588836669922,3.9463081359863281,2.5206847190856934,0.24110163748264313
6180,477.34290103469215,1,0.49317348003387451,755.20831298828125,15.001214027404785,-2.2732712750439532e-05,1,0,0,0.5,0.25,0,217.42695617675781,15.061930656433105,453.47575598295754,0,1.1614301204681396,-0.28101575374603271,-0.24195666611194611,-0.028755150735378265,-0.024758398532867432,0,0,0,309.392822265625,299.96224975585938,15.061923027038574,4.6201848983764648,2.4616525173187256,0.24512201547622681
6240,479.54761135427844,1,0.49342772364616394,755.20831298828125,15.001220703125,-2.3044423869578168e-05,1,0,0,0.5,0.25,0,218.94947814941406,15.074925422668457,455.57023078656448,0,1.1614301204681396,-0.28119727969169617,-0.24211294949054718,-0.029824461787939072,-0.025679083541035652,0,0,0,309.392822265625,299.97714233398438,15.074922561645508,3.9305567741394043,2.3373475074768066,0.24594715237617493
6300,482.44458574451619,1,0.49329689145088196,755.20831298828125,15.001227378845215,-2.3271604732144624e-05,1,0,0,0.5,0.25,0,221.2188720703125,15.09744930267334,458.32235645729037,0,1.1614301204681396,-0.28086906671524048,-0.24183036386966705,-0.031451523303985596,-0.027079995721578598,0,0,0,309.392822265625,299.96832275390625,15.097423553466797,4.5474004745483398,2.3773665428161621,0.25079020857810974
6360,482.84566076537499,1,0.49300485849380493,755.20831298828125,15.00123119354248,-2.3432146917912178e-05,1,0,0,0.5,0.25,0,222.38008117675781,15.099732398986816,458.70337772710621,0,1.1614301204681396,-0.28062117099761963,-0.24161691963672638,-0.030649470165371895,-0.02638942189514637,0,0,0,309.392822265625,299.97113037109375,15.099618911743164,4.3253383636474609,2.4965529441833496,0.26058140397071838
6420,483.1274499428107,1,0.49186989665031433,755.20831298828125,15.00123119354248,-2.3615288228029385e-05,1,0,0,0.5,0.25,0,221.19137573242188,15.096294403076172,458.97107744567012,0,1.1614301204681396,-0.27935665845870972,-0.2405281662940979,-0.030268993228673935,-0.026061829179525375,0,0,0,309.392822265625,299.97210693359375,15.096033096313477,4.0395021438598633,2.6272053718566895,0.25895580649375916
6480,483.71853292981297,1,0.49207273125648499,755.20831298828125,15.00123119354248,-2.3876060367911123e-05,1,0,0,0.5,0.25,0,219.85859680175781,15.083591461181641,459.53260628332231,0,1.1614301204681396,-0.27944913506507874,-0.24060778319835663,-0.03154141828417778,-0.027157396078109741,0,0,0,309.392822265625,299.98236083984375,15.08355712890625,3.7867598533630371,2.6058530807495117,0.25154164433479309
6540,484.46198924171358,1,0.49167171120643616,755.20831298828125,15.00123405456543,-2.4203285647672601e-05,1,0,0,0.5,0.25,0,221.66543579101562,15.079189300537109,460.23888977962787,0,1.1614301204681396,-0.27902588248252869,-0.24024336040019989,-0.031204832717776299,-0.026867594569921494,0,0,0,309.392822265625,299.97637939453125,15.079181671142578,4.7841854095458984,2.5236759185791016,0.25322902202606201
6600,485.13310902539001,1,0.49240419268608093,755.20831298828125,15.001239776611328,-2.4530181690352038e-05,1,0,0,0.5,0.25,0,222.50959777832031,15.060784339904785,460.87645357412049,0,1.1614301204681396,-0.27987098693847656,-0.24097101390361786,-0.031180454418063164,-0.02684660442173481,0,0,0,309.392822265625,299.96823120117188,15.060775756835938,4.2152495384216309,2.7348709106445312,0.25015634298324585
6660,484.90960643601761,1,0.4918350875377655,755.20831298828125,15.001246452331543,-2.4812461560941301e-05,1,0,0,0.5,0.25,0,224.53585815429688,15.081839561462402,460.66412611421669,0,1.1614301204681396,-0.27914321422576904,-0.24034439027309418,-0.031829033046960831,-0.027405034750699997,0,0,0,309.392822265625,299.97860717773438,15.081811904907227,4.3460221290588379,2.4842522144317627,0.23664233088493347
6720,485.33114188965658,1,0.49192172288894653,755.20831298828125,15.001251220703125,-2.5043786081369035e-05,1,0,0,0.5,0.25,0,223.5213623046875,15.116202354431152,461.06458479517374,0,1.1614301204681396,-0.27928677201271057,-0.24046799540519714,-0.031440980732440948,-0.027070919051766396,0,0,0,309.392822265625,299.97531127929688,15.116140365600586,3.9562718868255615,2.4158844947814941,0.23397275805473328
6780,485.04937661149506,1,0.492512047290802,755.20831298828125,15.001255035400391,-2.5255802029278129e-05,1,0,0,0.5,0.25,0,221.18743896484375,15.123541831970215,460.79690778092026,0,1.1614301204681396,-0.27985429763793945,-0.2409566342830658,-0.032420046627521515,-0.027913901954889297,0,0,0,309.392822265625,299.97564697265625,15.123503684997559,3.9853882789611816,2.248051643371582,0.23645660281181335
6840,485.58686900409674,1,0.49203869700431824,755.20831298828125,15.00125789642334,-2.5466635634074919e-05,1,0,0,0.5,0.25,0,219.37506103515625,15.11164379119873,461.30752555389188,0,1.1614301204681396,-0.27927935123443604,-0.24046160280704498,-0.032677993178367615,-0.028135996311903,0,0,0,309.392822265625,299.96728515625,15.111425399780273,4.1555643081665039,2.3817389011383057,0.2407495379447937
6900,485.60256426293847,1,0.49158930778503418,755.20831298828125,15.001261711120605,-2.5679943064460531e-05,1,0,0,0.5,0.25,0,217.98353576660156,15.082610130310059,461.32243604979152,0,1.1614301204681396,-0.27857819199562073,-0.23985789716243744,-0.034213252365589142,-0.029457865282893181,0,0,0,309.392822265625,299.96322631835938,15.082514762878418,4.3981823921203613,2.4248514175415039,0.24560931324958801
6960,485.38883883133184,1,0.4906807541847229,755.20831298828125,15.001264572143555,-2.5919087420334108e-05,1,0,0,0.5,0.25,0,217.72621154785156,15.107784271240234,461.1193968897652,0,1.1614301204681396,-0.27754905819892883,-0.23897181451320648,-0.034089691936969757,-0.029351478442549706,0,0,0,309.392822265625,299.97015380859375,15.107608795166016,4.433751106262207,2.311790943145752,0.2343907356262207
7020,483.41134002441953,1,0.49024838209152222,755.20831298828125,15.00126838684082,-2.615459197841119e-05,1,0,0,0.5,0.25,0,216.25225830078125,15.099331855773926,459.24077302319853,0,1.1614301204681396,-0.27693235874176025,-0.23844082653522491,-0.035054385662078857,-0.030182087793946266,0,0,0,309.392822265625,299.97793579101562,15.099245071411133,3.9964652061462402,2.1991229057312012,0.22487333416938782
7080,482.89617500580016,1,0.49076196551322937,755.20831298828125,15.001270294189453,-2.6350078769610263e-05,1,0,0,0.5,0.25,0,214.60966491699219,15.109973907470703,458.75136625551011,0,1.1614301204681396,-0.27765136957168579,-0.23905989527702332,-0.034016206860542297,-0.029288208112120628,0,0,0,309.392822265625,299.96920776367188,15.109860420227051,3.9301657676696777,2.2136430740356445,0.22358639538288116
7140,482.65970897225685,1,0.49022036790847778,755.20831298828125,15.001273155212402,-2.6566629458102398e-05,1,0,0,0.5,0.25,0,214.54815673828125,15.106443405151367,458.52672352364397,0,1.1614301204681396,-0.27674070000648499,-0.23827581107616425,-0.036292184144258499,-0.031247841194272041,0,0,0,309.392822265625,299.96719360351562,15.106407165527344,4.1836600303649902,2.4391903877258301,0.24066257476806641
7200,483.94658050592932,1,0.48960176110267639,755.20831298828125,15.001277923583984,-2.6831747163669206e-05,1,0,0,0.5,0.25,0,214.29664611816406,15.112253189086914,459.74925148063284,0,1.1614301204681396,-0.27607327699661255,-0.23770114779472351,-0.035966649651527405,-0.030967554077506065,0,0,0,309.392822265625,299.96823120117188,15.112223625183105,4.4202375411987305,2.1677126884460449,0.24068263173103333
7260,484.25221189965049,1,0.48924568295478821,755.20831298828125,15.001283645629883,-2.7112961106467992e-05,1,0,0,0.5,0.25,0,213.76885986328125,15.108606338500977,460.03960130466794,0,1.1614301204681396,-0.27570712566375732,-0.23738589882850647,-0.035642445087432861,-0.030688410624861717,0,0,0,309.392822265625,299.96734619140625,15.108537673950195,4.1676511764526367,2.2860684394836426,0.25107854604721069
7320,484.57494544842939,1,0.48814675211906433,755.20831298828125,15.001285552978516,-2.7377127480576746e-05,1,0,0,0.5,0.25,0,216.67778015136719,15.09284782409668,460.34619817600787,0,1.1614301204681396,-0.27423274517059326,-0.2361164391040802,-0.037271719425916672,-0.032091230154037476,0,0,0,309.392822265625,299.9635009765625,15.092494964599609,4.30816650390625,2.4352898597717285,0.24659013748168945
7380,483.37526452715406,1,0.48887348175048828,755.20831298828125,15.00129222869873,-2.7620848413789645e-05,1,0,0,0.5,0.25,0,219.09358215332031,15.105538368225098,459.20650130079633,0,1.1614301204681396,-0.27477872371673584,-0.23658652603626251,-0.039326421916484833,-0.033860344439744949,0,0,0,309.392822265625,299.96469116210938,15.105354309082031,4.2916154861450195,2.8054962158203125,0.24963992834091187
7440,480.5128791932629,1,0.48665791749954224,755.20831298828125,15.00129508972168,-2.7834006687044166e-05,1,0,0,0.5,0.25,0,222.79115295410156,15.11732292175293,456.48723523359973,0,1.1614301204681396,-0.27208945155143738,-0.23427104949951172,-0.040372695773839951,-0.034761194139719009,0,0,0,309.392822265625,299.969482421875,15.117210388183594,5.0015783309936523,2.383244514465332,0.25154334306716919
7500,480.72465278328576,1,0.48690700531005859,755.20831298828125,15.001298904418945,-2.8021833713864908e-05,1,0,0,0.5,0.25,0,223.95095825195312,15.099102020263672,456.68842014412144,0,1.1614301204681396,-0.27235567569732666,-0.23450027406215668,-0.040497265756130219,-0.034868448972702026,0,0,0,309.392822265625,299.97561645507812,15.099008560180664,4.7287139892578125,2.8841683864593506,0.25984224677085876
7560,481.72925973240348,1,0.48683995008468628,755.20831298828125,15.001301765441895,-2.8159325665910728e-05,1,0,0,0.5,0.25,0,227.4188232421875,15.108260154724121,457.6427967457833,0,1.1614301204681396,-0.27247399091720581,-0.23460213840007782,-0.039163921028375626,-0.033720429986715317,0,0,0,309.392822265625,299.97573852539062,15.10816764831543,4.3594932556152344,2.6382694244384766,0.26789486408233643
7620,481.57026374963465,1,0.4878915548324585,755.20831298828125,15.00130558013916,-2.8305570594966412e-05,1,0,0,0.5,0.25,0,227.83421325683594,15.099899291992188,457.4917505621529,0,1.1614301204681396,-0.27361857891082764,-0.23558764159679413,-0.039567813277244568,-0.034068182110786438,0,0,0,309.392822265625,299.9771728515625,15.099852561950684,4.5298652648925781,2.4228000640869141,0.27215984463691711
7680,483.14325557779085,1,0.48635813593864441,755.20831298828125,15.001308441162109,-2.8537029720610008e-05,1,0,0,0.5,0.25,0,225.72879028320312,15.116724967956543,458.98609279890127,0,1.1614301204681396,-0.27177166938781738,-0.23399743437767029,-0.040205862373113632,-0.034617546945810318,0,0,0,309.392822265625,299.9681396484375,15.116644859313965,4.3209872245788574,2.5663557052612305,0.26420524716377258
7740,483.92140326726667,1,0.48669597506523132,755.20831298828125,15.001308441162109,-2.8798283892683685e-05,1,0,0,0.5,0.25,0,223.79180908203125,15.101546287536621,459.72533310390332,0,1.1614301204681396,-0.27223652601242065,-0.23439767956733704,-0.039668098092079163,-0.034154526889324188,0,0,0,309.392822265625,299.969970703125,15.101507186889648,4.3967390060424805,2.5852241516113281,0.25448906421661377
7800,485.64350322755854,1,0.48606771230697632,755.20831298828125,15.001308441162109,-2.90619173028972e-05,1,0,0,0.5,0.25,0,223.43949890136719,15.110286712646484,461.36132806618059,0,1.1614301204681396,-0.27132976055145264,-0.23361694812774658,-0.040943846106529236,-0.035252958536148071,0,0,0,309.392822265625,299.95315551757812,15.110240936279297,4.5002460479736328,2.589508056640625,0.25480663776397705
7860,486.88251141012074,1,0.48493495583534241,755.20831298828125,15.001308441162109,-2.9332839403650723e-05,1,0,0,0.5,0.25,0,220.9603271484375,15.113236427307129,462.5383858396147,0,1.1614301204681396,-0.27011856436729431,-0.23257410526275635,-0.04040711373090744,-0.034790825098752975,0,0,0,309.392822265625,299.949462890625,15.113215446472168,4.4623174667358398,2.4660458564758301,0.25236698985099792
7920,487.54905275940962,1,0.48452264070510864,755.20831298828125,15.001312255859375,-2.9609453122247942e-05,1,0,0,0.5,0.25,0,220.47879028320312,15.106002807617188,463.1716001214391,0,1.1614301204681396,-0.26929706335067749,-0.23186677694320679,-0.0426907017827034,-0.036757010966539383,0,0,0,309.392822265625,299.9656982421875,15.105868339538574,4.2998065948486328,2.3072452545166016,0.23105303943157196
7980,486.53823746341425,1,0.48507329821586609,755.20831298828125,15.001312255859375,-2.9890972655266523e-05,1,0,0,0.5,0.25,0,218.19699096679688,15.114510536193848,462.21132559024352,0,1.1614301204681396,-0.27001631259918213,-0.2324860543012619,-0.042108707129955292,-0.036255910992622375,0,0,0,309.392822265625,299.962158203125,15.114370346069336,4.2879371643066406,2.3587870597839355,0.22723367810249329
8040,485.89264030843327,1,0.48459723591804504,755.20831298828125,15.001316070556641,-3.0170444006216712e-05,1,0,0,0.5,0.25,0,219.07766723632812,15.127903938293457,461.59800829301156,0,1.1614301204681396,-0.26944455504417419,-0.23199377954006195,-0.042294610291719437,-0.036415975540876389,0,0,0,309.392822265625,299.95635986328125,15.127752304077148,4.1855983734130859,2.57761549949646,0.2338370680809021
