time_s,stable_fraction,neutral_fraction,upward_fraction,mean_inverse_length,median_stable_L,mean_zeta,max_zeta,mean_phi_m,mean_phi_h,mean_inverse_phi_m,mean_inverse_phi_h
14400,1,0,0,0.005798423341,172.4924773,0.01812007294,0.02122419828,1.173952709,1.282673144,0.8518573067,0.7796911452
15000,1,0,0,0.005697127502,175.5528976,0.01780352344,0.02113631199,1.170913834,1.277734972,0.8540779227,0.7827245332
15600,1,0,0,0.005728913494,175.1317503,0.01790285467,0.02105716267,1.171867414,1.27928454,0.8533768027,0.7817638604
16200,1,0,0,0.005674903546,176.6667367,0.01773407358,0.02049283794,1.170247116,1.276651554,0.8545473181,0.7833538419
16800,1,0,0,0.005681867322,176.5750614,0.01775583538,0.02058397076,1.170456028,1.276991039,0.8543999101,0.7831559651
17400,1,0,0,0.005623858725,177.8368578,0.01757455852,0.02087176545,1.168715771,1.274163119,0.8556717149,0.7848934237
18000,1,0,0,0.005709127752,175.683971,0.01784102422,0.02050230541,1.171273841,1.278319985,0.8538087556,0.7823528005
18600,1,0,0,0.005702503924,175.54263,0.01782032476,0.02187223436,1.171075126,1.277997073,0.8539463465,0.7825356579
19200,1,0,0,0.005680432819,175.9659455,0.01775135256,0.02165756014,1.170412994,1.276921107,0.854433752,0.7832038709
19800,1,0,0,0.005744607921,174.1620146,0.01795189975,0.02097660908,1.172338246,1.280049643,0.8530248717,0.781277956
20400,1,0,0,0.005639828365,177.6596481,0.01762446364,0.01989608863,1.169194859,1.274941639,0.8553149418,0.7844015764
21000,1,0,0,0.005651572896,178.0775421,0.0176611653,0.020961673,1.169547195,1.275514186,0.8550677319,0.7840706289
21600,1,0,0,0.005743438642,174.2856434,0.01794824576,0.02125242027,1.172303168,1.279992641,0.8530518548,0.7813156902
22200,1,0,0,0.005732801913,174.9377967,0.01791500598,0.02034449572,1.171984066,1.2794741,0.8532769268,0.7816177624
22800,1,0,0,0.005695496613,176.1876676,0.01779842691,0.02089452028,1.170864907,1.277655467,0.8541021168,0.7827498447
23400,1,0,0,0.005694831342,176.42142,0.01779634794,0.02087616303,1.170844949,1.277623035,0.8541170449,0.7827704169
24000,1,0,0,0.005813123526,172.2096253,0.01816601102,0.02087280882,1.174393715,1.283389779,0.8515352923,0.7792514365
24600,1,0,0,0.005773527828,173.2374357,0.01804227446,0.02113010705,1.173205844,1.281459488,0.8523939914,0.7804182633
25200,1,0,0,0.005911026788,169.0514636,0.01847195871,0.02164021716,1.177330812,1.288162563,0.8494152413,0.7763727639
25800,1,0,0,0.005905315371,169.8325607,0.01845411053,0.02139847493,1.17715947,1.287884132,0.8495354055,0.7765335177
26400,1,0,0,0.005857464623,170.8733783,0.01830457695,0.02097639226,1.175723947,1.285551407,0.850571099,0.7779395755
27000,1,0,0,0.005963968064,167.8467731,0.0186374002,0.02195055131,1.178919051,1.29074345,0.8482737941,0.7748260313
27600,1,0,0,0.006036753558,165.7948748,0.01886485487,0.0220477712,1.181102616,1.294291743,0.8467047517,0.7727000893
28200,1,0,0,0.006058421292,164.8600236,0.01893256654,0.02214044071,1.181752648,1.295348045,0.8462307099,0.7720533404
28800,1,0,0,0.006166098701,162.9621909,0.01926905844,0.02367861744,1.184982969,1.300597319,0.843940591,0.7689703885
29400,1,0,0,0.006207165921,161.5307628,0.0193973935,0.02364274405,1.186214986,1.302599346,0.8430628241,0.7677861113
30000,1,0,0,0.006174052074,162.1797952,0.01929391273,0.02186499041,1.185221571,1.300985046,0.8437565811,0.7687131642
30600,1,0,0,0.006172511444,162.4423073,0.01928909826,0.02288388205,1.185175352,1.300909941,0.8437901919,0.7687589419
31200,1,0,0,0.006234747822,161.1339753,0.01948358694,0.02256712032,1.187042444,1.303943964,0.8424725822,0.7669890839
31800,1,0,0,0.006396069743,156.2086158,0.01998771795,0.02332725999,1.191882101,1.311808408,0.8390556827,0.7623986048
32400,1,0,0,0.006417016741,156.309627,0.02005317732,0.02364301035,1.192510511,1.312829574,0.8386163914,0.7618111022
