time_s,boundary_layer_height,boundary_layer_height_valid,friction_velocity,low_level_jet_height,low_level_jet_speed,low_level_jet_turning_from_geostrophic,low_level_jet_valid,obukhov_length,obukhov_length_valid,resolved_tke_vertical_integral,speed_maximum,stress_height_0_05,surface_bulk_richardson_maximum,surface_bulk_richardson_mean,surface_buoyancy_flux,surface_density,surface_drag_u_dynamic_flux,surface_drag_u_kinematic_flux,surface_drag_v_dynamic_flux,surface_drag_v_kinematic_flux,surface_layer_face1_filtered_u_mean,surface_layer_face1_filtered_u_mean_w_mean_transport,surface_layer_face1_filtered_uw_product,surface_layer_face1_filtered_v_mean,surface_layer_face1_filtered_v_mean_w_mean_transport,surface_layer_face1_filtered_vw_product,surface_layer_face1_filtered_w_mean,surface_layer_face1_momentum_active_fraction,surface_layer_face1_momentum_deficit,surface_layer_face1_momentum_deficit_zero_fraction,surface_layer_face1_momentum_valid_zero_deficit_fraction,surface_layer_face1_numerical_u_correction,surface_layer_face1_numerical_v_correction,surface_layer_face1_reconstructed_u_flux,surface_layer_face1_reconstructed_v_flux,surface_layer_face1_resolved_u_flux,surface_layer_face1_resolved_v_flux,surface_layer_face1_scheme_u_flux,surface_layer_face1_scheme_v_flux,surface_layer_face1_transverse_resolved_stress,surface_layer_face1_viscosity,surface_layer_face1_viscosity_cap_fraction,surface_layer_face1_viscosity_zero_fraction,surface_layer_face1_ρqᵛ_active_fraction,surface_layer_face1_ρqᵛ_cap_fraction,surface_layer_face1_ρqᵛ_deficit,surface_layer_face1_ρqᵛ_diffusivity,surface_layer_face1_ρqᵛ_filtered_scalar_mean,surface_layer_face1_ρqᵛ_filtered_scalar_mean_w_mean_transport,surface_layer_face1_ρqᵛ_filtered_scalar_w_product,surface_layer_face1_ρqᵛ_numerical_correction,surface_layer_face1_ρqᵛ_reconstructed_flux,surface_layer_face1_ρqᵛ_resolved_flux,surface_layer_face1_ρqᵛ_scheme_flux,surface_layer_face1_ρθ_active_fraction,surface_layer_face1_ρθ_cap_fraction,surface_layer_face1_ρθ_deficit,surface_layer_face1_ρθ_deficit_zero_fraction,surface_layer_face1_ρθ_diffusivity,surface_layer_face1_ρθ_diffusivity_zero_fraction,surface_layer_face1_ρθ_filtered_scalar_mean,surface_layer_face1_ρθ_filtered_scalar_mean_w_mean_transport,surface_layer_face1_ρθ_filtered_scalar_w_product,surface_layer_face1_ρθ_numerical_correction,surface_layer_face1_ρθ_reconstructed_flux,surface_layer_face1_ρθ_resolved_flux,surface_layer_face1_ρθ_scheme_flux,surface_layer_face1_ρθ_valid_zero_deficit_fraction,surface_layer_face2_filtered_u_mean,surface_layer_face2_filtered_u_mean_w_mean_transport,surface_layer_face2_filtered_uw_product,surface_layer_face2_filtered_v_mean,surface_layer_face2_filtered_v_mean_w_mean_transport,surface_layer_face2_filtered_vw_product,surface_layer_face2_filtered_w_mean,surface_layer_face2_momentum_active_fraction,surface_layer_face2_momentum_deficit,surface_layer_face2_numerical_u_correction,surface_layer_face2_numerical_v_correction,surface_layer_face2_reconstructed_u_flux,surface_layer_face2_reconstructed_v_flux,surface_layer_face2_resolved_u_flux,surface_layer_face2_resolved_v_flux,surface_layer_face2_scheme_u_flux,surface_layer_face2_scheme_v_flux,surface_layer_face2_transverse_resolved_stress,surface_layer_face2_viscosity,surface_layer_face2_viscosity_cap_fraction,surface_layer_face2_ρqᵛ_active_fraction,surface_layer_face2_ρqᵛ_cap_fraction,surface_layer_face2_ρqᵛ_deficit,surface_layer_face2_ρqᵛ_diffusivity,surface_layer_face2_ρqᵛ_filtered_scalar_mean,surface_layer_face2_ρqᵛ_filtered_scalar_mean_w_mean_transport,surface_layer_face2_ρqᵛ_filtered_scalar_w_product,surface_layer_face2_ρqᵛ_numerical_correction,surface_layer_face2_ρqᵛ_reconstructed_flux,surface_layer_face2_ρqᵛ_resolved_flux,surface_layer_face2_ρqᵛ_scheme_flux,surface_layer_face2_ρθ_active_fraction,surface_layer_face2_ρθ_cap_fraction,surface_layer_face2_ρθ_deficit,surface_layer_face2_ρθ_diffusivity,surface_layer_face2_ρθ_filtered_scalar_mean,surface_layer_face2_ρθ_filtered_scalar_mean_w_mean_transport,surface_layer_face2_ρθ_filtered_scalar_w_product,surface_layer_face2_ρθ_numerical_correction,surface_layer_face2_ρθ_reconstructed_flux,surface_layer_face2_ρθ_resolved_flux,surface_layer_face2_ρθ_scheme_flux,surface_layer_filtered_friction_velocity,surface_layer_filtered_surface_flux_ρqᵛ,surface_layer_filtered_surface_flux_ρθ,surface_layer_filtered_surface_u_flux,surface_layer_filtered_surface_v_flux,surface_neutral_fallback_fraction,surface_sensible_heat_flux,surface_stability_cap_fraction,surface_stability_parameter_maximum,surface_stability_parameter_mean,surface_temperature,surface_theta_dynamic_flux,surface_theta_kinematic_flux,theta_maximum,theta_minimum,u_absolute_maximum,v_absolute_maximum,w_absolute_maximum,w_variance_maximum
11940,149.800222792,1,0.251102715731,243.75,8.00049972534,-0.000121945609862,1,146.317947388,1,12.8804779053,8.07417106628,142.310211652,0.0128553397954,0.0101592224091,-0.00027051824145,1.32231128216,-0.0629014968872,-0.0475693568587,-0.0547248907387,-0.0413857847452,2.28847169876,-0.000103388782009,-0.00338314566761,1.92896997929,-6.57490018057e-05,-0.00168197241146,2.87764123641e-09,1,0.941083788872,0,0,-0.000117158873763,-0.000112638474093,-0.00339691503905,-0.00172886135988,-0.00327975628898,-0.00161622290034,-0.00350030371919,-0.00179461075459,-0.000888577429578,1.18392515182,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.901881277561,0,1.1346719265,0,264.544189453,-1.29481777549e-05,-0.00071760173887,1.73410774629e-09,-0.000704711477738,-0.000704713223968,-0.000717597082257,0,2.88104844093,-0.000373935414245,-0.0195669606328,2.28076505661,-0.000310474279104,-0.0103039070964,-1.78537447937e-07,0,0.997176408768,-0.0201407168061,-0.0127948895097,-0.0393337458372,-0.022788323462,-0.0191930290312,-0.00999343208969,-0.0397076830268,-0.0230987966061,-0.000517406559084,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0056681633,0,264.61541748,-8.25524330139e-05,-0.0035636909306,-0.00218704342842,-0.00566817913204,-0.00348113547079,-0.00575064495206,0.25156211853,0,-0.00721868174151,-0.0481221191585,-0.0411119759083,0,-9.65623664856,0,0.0544953010976,0.0428372919559,264.170833313,-0.00960819609463,-0.00726621365175,267.852752686,264.444274902,8.07400608063,3.66845202446,0.487996041775,0.0262647867203
12000,157.636930389,1,0.252000510693,281.25,8.0002040863,0.000211258156924,1,147.535797119,1,13.11632061,8.06837081909,149.75508387,0.0133242681623,0.0101025309414,-0.000271173252258,1.32231128216,-0.0631414279342,-0.0477508045733,-0.0553581491113,-0.0418646894395,2.28403782845,-0.000163602817338,-0.00352006265894,1.93411147594,-9.88890533336e-05,-0.00182231643703,2.91038304567e-09,1,0.938681960106,0,0,-0.000126733604702,-0.000131662789499,-0.00348319346085,-0.00185508956201,-0.00335645978339,-0.00172342685983,-0.00364679610357,-0.00195397878997,-0.000857830396853,1.18092787266,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.904021799564,0,1.13740110397,0,264.540252686,-1.41598284245e-05,-0.00070321932435,6.87932655286e-10,-0.000689115724526,-0.000689116423018,-0.000703230500221,0,2.87432646751,-0.000636141630821,-0.0198311265558,2.28584504128,-0.000490005535539,-0.0112123712897,-1.79701601155e-07,0,0.99717092514,-0.0197442229837,-0.0127543713897,-0.0389392077923,-0.0234767384827,-0.0191949866712,-0.0107223652303,-0.0395753495395,-0.0239667445421,-0.000473766151117,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.00555741787,0,264.61126709,-9.97707247734e-05,-0.00351464003325,-0.00214259978384,-0.00555748678744,-0.00341488793492,-0.00565707683563,0.251551806927,0,-0.00722883222625,-0.0480396337807,-0.0412042662501,0,-9.67961788177,0,0.0565378293395,0.0425944104791,264.166666646,-0.00963146053255,-0.0072838072665,267.854370117,264.440124512,8.06832885742,3.6441514492,0.471202850342,0.0268227588385
12060,163.8171722,1,0.252331972122,243.75,7.99991703033,-0.000241536588874,1,148.197372437,1,13.2985343933,8.06670856476,155.62631359,0.0129590611905,0.0100745428354,-0.000271029392025,1.32231128216,-0.0631555095315,-0.0477614551783,-0.0556768886745,-0.0421057343483,2.27985143661,-0.000176177825779,-0.00354034150951,1.94033634663,-9.69307438936e-05,-0.00186372455209,3.85625753552e-09,1,0.938189327717,0,0,-0.000126861210447,-0.000137630908284,-0.00349102518521,-0.00190442439634,-0.00336416391656,-0.00176679354627,-0.00366720254533,-0.00200135516934,-0.000834394420963,1.18081629276,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.907634973526,0,1.1424421072,0,264.536193848,-1.62348151207e-05,-0.000680476427078,7.3630468389e-10,-0.000664358376525,-0.000664359133225,-0.000680435448885,0,2.86842727661,-0.000728641578462,-0.0201351195574,2.29140520096,-0.000525663897861,-0.0116480849683,-1.79483322427e-07,0,0.99716180563,-0.0195574946702,-0.012520449236,-0.0389639735222,-0.0236428715289,-0.019406478852,-0.0111224222928,-0.0396926179528,-0.024168536067,-0.000474181608297,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.00553286076,0,264.60723877,-0.000110641121864,-0.0034893155098,-0.00215425132774,-0.00553292315453,-0.00337867205963,-0.00564356148243,0.251664251089,0,-0.00723898829892,-0.0479905232787,-0.0413530431688,0,-9.67448329926,0,0.0549467541277,0.0424752756953,264.16249998,-0.0096263512969,-0.00727994320914,267.854248047,264.431213379,8.06639289856,3.86488962173,0.552520990372,0.0257238484919
12120,157.405060004,1,0.252598613501,243.75,8.00027084351,-0.000178509260877,1,148.459472656,1,13.1067562103,8.07602787018,149.534807004,0.0127038462088,0.0100621506572,-0.000271409458946,1.32231128216,-0.0632265806198,-0.0478151999414,-0.0558654367924,-0.0422483235598,2.27632665634,-0.000176032554009,-0.0035900932271,1.94657111168,-9.55569339567e-05,-0.00179358036257,5.07498043589e-09,1,0.93855381012,0,0,-0.000123157486087,-0.000136028102133,-0.00353721808642,-0.00183405121788,-0.00341406045482,-0.00169802317396,-0.00371325085871,-0.00192960817367,-0.000923972867895,1.18184423447,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.909808158875,0,1.14573955536,0,264.53213501,-1.98041088879e-05,-0.000669699162245,1.00430030958e-09,-0.000650005182251,-0.000650006171782,-0.000669686123729,0,2.86407470703,-0.000697884825058,-0.0203065685928,2.29745292664,-0.000426100043114,-0.0115768257529,-1.78377376869e-07,0,0.997145593166,-0.0196102336049,-0.0124864112586,-0.0392189212143,-0.0236371383071,-0.0196086876094,-0.0111507270485,-0.039916805923,-0.0240632388741,-0.000491123762913,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.00554490089,0,264.60333252,-0.000118974596262,-0.0034983754158,-0.00216556154191,-0.00554486736655,-0.00337930605747,-0.0056639611721,0.251802563667,0,-0.00724689802155,-0.0479538068175,-0.041503008455,0,-9.68804931641,0,0.0538363531232,0.0424221158028,264.158333313,-0.0096398498863,-0.00729015190154,267.852996826,264.437316895,8.07592010498,3.78883361816,0.499287426472,0.0272681843489
12180,167.463703869,1,0.253295063972,243.75,7.99928331375,-0.00020504303393,1,149.008056641,1,12.6083221436,8.06937408447,159.090518675,0.013233284466,0.0100465575233,-0.000272653065622,1.32231128216,-0.063650727272,-0.0481359623373,-0.0560888946056,-0.0424173139036,2.27357387543,-0.000258755520917,-0.00395920779556,1.95096087456,-0.000167152262293,-0.00188942265231,3.63797880709e-09,1,0.934879660606,0,0,-0.000130794505822,-0.000145675745443,-0.00383124640211,-0.00186794565525,-0.0037004519254,-0.00172226992436,-0.00409000180662,-0.00203509815037,-0.0011007693829,1.17810821533,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.908241391182,0,1.1446813345,0,264.528015137,-3.31699848175e-05,-0.000695092603564,1.24189769579e-10,-0.000661939498968,-0.000661939673591,-0.000695087015629,0,2.85945129395,-0.000747351674363,-0.0208499375731,2.30299019814,-0.000438031856902,-0.0109422449023,-1.77562469617e-07,0,0.997159481049,-0.0195836648345,-0.0121698807925,-0.0396862514317,-0.0226740948856,-0.0201025884598,-0.0105042131618,-0.0404336042702,-0.0231121256948,-0.000564682879485,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.00550580025,0,264.599212646,-0.000128075480461,-0.00349377840757,-0.00214030919597,-0.00550579372793,-0.00336548453197,-0.00563406199217,0.251998096704,0,-0.00725748715922,-0.0479540079832,-0.0416547395289,0,-9.73244094849,0,0.056141205132,0.0423559136689,264.154166646,-0.00968402065337,-0.00732355611399,267.851409912,264.430725098,8.06932449341,3.70272874832,0.537889838219,0.0317110195756
12240,177.868846206,1,0.25387442112,281.25,7.99949789047,0.000253151432844,1,149.555511475,1,12.7383155823,8.0509223938,168.975403896,0.0127903698012,0.0100127179176,-0.000273523357464,1.32231128216,-0.0640963017941,-0.0484729297459,-0.0561704412103,-0.0424789860845,2.27252626419,-0.000259822729276,-0.00448421668261,1.95325887203,-0.000189014186617,-0.00210794317536,2.13913153857e-09,1,0.926690101624,0,0,-0.000137165363412,-0.000160554627655,-0.00436155917123,-0.00207948312163,-0.00422439398244,-0.00191892858129,-0.00462138233706,-0.00226849759929,-0.00129754678346,1.16906118393,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.905050814152,0,1.14196062088,0,264.523864746,-3.67052853107e-05,-0.000723097473383,4.08502537352e-11,-0.000686397659592,-0.000686397776008,-0.000723071396351,0,2.85408782959,-0.00070583896013,-0.0216916538775,2.30717992783,-0.000391114561353,-0.0104855839163,-1.75641616806e-07,0,0.997125446796,-0.0196011811495,-0.0122114308178,-0.0405869968235,-0.022305900231,-0.0209858156741,-0.0100944694132,-0.0412928313017,-0.0226970147341,-0.000623142230324,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.00549256802,0,264.595001221,-0.000133603811264,-0.00348854064941,-0.00213789031841,-0.00549263507128,-0.00335474475287,-0.00562642514706,0.252282679081,0,-0.00727227702737,-0.0480214580894,-0.0418007224798,0,-9.76350593567,0,0.054212667048,0.0422100871801,264.149999979,-0.00971493124962,-0.00734693231061,267.849304199,264.417449951,8.05085372925,3.80236577988,0.53451192379,0.0273210220039
12300,102.12483567,1,0.253583222628,281.25,7.99989128113,0.000286539201625,1,149.372314453,1,13.3017034531,8.05720233917,97.0185938865,0.0136661101133,0.0100491959602,-0.000272917503025,1.32231128216,-0.064011245966,-0.0484086051583,-0.0559709519148,-0.042328119278,2.27288413048,-0.000177347741555,-0.00467241834849,1.95464682579,-0.000127154577058,-0.00217094970867,5.82076609135e-10,1,0.922683656216,0,0,-0.000129316584207,-0.000155846602865,-0.00462438678369,-0.00219964142889,-0.0044950703159,-0.0020437950734,-0.00480173528194,-0.00232679606415,-0.00138212239835,1.16517686844,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.899364352226,0,1.1360270977,0,264.51965332,-2.82526016235e-05,-0.000757411122322,1.4755430211e-10,-0.000729201012291,-0.000729201186914,-0.000757418572903,0,2.84942483902,-0.000582170207053,-0.0223173126578,2.3106970787,-0.000271535071079,-0.0102001708001,-1.75175955519e-07,0,0.99709546566,-0.0193992629647,-0.0123221799731,-0.0411344096065,-0.022250816226,-0.0217351447791,-0.00992863625288,-0.0417165793478,-0.0225223507732,-0.000650754780509,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.00553798676,0,264.590820312,-0.000118754804134,-0.00353751331568,-0.00211933511309,-0.00553789921105,-0.00341856386513,-0.00565683841705,0.25255843997,0,-0.00728517211974,-0.0481070689857,-0.0419159196317,0,-9.74188041687,0,0.0580293647945,0.0423703119159,264.145833313,-0.00969341304153,-0.0073306588456,267.848175049,264.403564453,8.05709648132,3.80262231827,0.475261181593,0.0287541337311
12360,102.872536153,1,0.252697318792,281.25,8.00001907349,0.000287851406028,1,148.724700928,1,13.8105678558,8.07624912262,97.7289093457,0.0146017279476,0.0101117473096,-0.000271243188763,1.32231128216,-0.0636199712753,-0.0481127053499,-0.055517360568,-0.041985090822,2.2742972374,-9.25810454646e-05,-0.00435261148959,1.95521330833,-5.42746493011e-05,-0.00194251420908,-2.40106601268e-10,1,0.92777633667,0,0,-0.000114114052849,-0.000132644490805,-0.00437414459884,-0.00202088383958,-0.0042600305751,-0.00188823940698,-0.00446672551334,-0.0020751580596,-0.001353406813,1.17185258865,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.900857567787,0,1.13804960251,0,264.515563965,-1.37146562338e-05,-0.000735843554139,-2.47206699555e-10,-0.00072214694228,-0.00072214670945,-0.000735852867365,0,2.84872245789,-0.000441634940216,-0.0227382108569,2.31605148315,-0.000177876907401,-0.00969156809151,-1.74673914444e-07,0,0.997066915035,-0.0195664726198,-0.0124405799434,-0.0418630503118,-0.0219542700797,-0.022296577692,-0.00951369013637,-0.0423046797514,-0.0221321471035,-0.000700906384736,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.00566780567,0,264.58706665,-8.48658382893e-05,-0.0035823918879,-0.00217038905248,-0.0056677707471,-0.00349738122895,-0.00575279630721,0.252644389868,0,-0.00728833768517,-0.0481272041798,-0.0419535785913,0,-9.68211364746,0,0.0621231459081,0.0426410697401,264.141666646,-0.00963394436985,-0.00728568574414,267.847503662,264.401550293,8.07618141174,3.83405971527,0.535330832005,0.0298321545124
12420,140.027345177,1,0.252486586571,281.25,8.00044059753,0.000276162143564,1,148.139785767,1,13.3141117096,8.08557796478,133.025977918,0.0150951081887,0.0101667856798,-0.000271633442026,1.32231128216,-0.0635220333934,-0.0480386391282,-0.0554154887795,-0.0419080518186,2.27604627609,-7.75205917307e-05,-0.00403562281281,1.95522153378,-5.76186212129e-05,-0.0017894343473,1.40425981954e-09,1,0.933608114719,0,0,-0.000102760335722,-0.000119436750538,-0.00406086212024,-0.00185125274584,-0.00395810185,-0.00173181598075,-0.00413838308305,-0.00190887111239,-0.00127555336803,1.17897486687,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.90257871151,0,1.13995218277,0,264.51184082,-1.45118683577e-05,-0.000727182254195,-8.47314940433e-10,-0.000712728477083,-0.000712727662176,-0.000727167353034,0,2.84992432594,-0.000357327633537,-0.0220660082996,2.32339978218,-0.000216068932787,-0.00931238569319,-1.75197783392e-07,0,0.997089147568,-0.0195659641176,-0.0128975361586,-0.0412746444345,-0.0219938512892,-0.0217086821795,-0.00909631699324,-0.0416319742799,-0.0222099199891,-0.000675215385854,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.00578463078,0,264.583862305,-7.59176909924e-05,-0.0036294721067,-0.00223096087575,-0.00578458560631,-0.00355362473056,-0.00586040318012,0.252644330263,0,-0.00728896213695,-0.0481236837804,-0.0419532395899,0,-9.6960439682,0,0.0642886832356,0.0428807884455,264.137499979,-0.00964780524373,-0.00729616777971,267.847839355,264.411560059,8.08526420593,3.9080619812,0.505231440067,0.0256617758423
12480,166.753538433,1,0.251688212156,281.25,8.00078010559,0.00028140534414,1,147.081390381,1,11.5975399017,8.0921792984,158.415861511,0.0143568227068,0.0102113261819,-0.000271000986686,1.32231128216,-0.0630013793707,-0.0476448945701,-0.0552023500204,-0.041746865958,2.2745039463,-7.6157739386e-05,-0.00373284402303,1.95579695702,-6.61503290758e-05,-0.00157100625802,2.91038304567e-11,1,0.939642727375,0,0,-9.09333393793e-05,-0.000108947657282,-0.00374761968851,-0.00161380390637,-0.00365668628365,-0.00150485616177,-0.00382377719507,-0.00167995400261,-0.00124903558753,1.18614244461,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.905862092972,0,1.14361977577,0,264.508056641,-1.63689255714e-05,-0.000704817473888,-7.10562608752e-10,-0.000688502448611,-0.000688501750119,-0.000704772770405,0,2.84756612778,-0.000236679799855,-0.0203836355358,2.33069610596,-0.000126424245536,-0.0092105595395,-1.7584534362e-07,0,0.997158408165,-0.0194904785603,-0.0132422149181,-0.0396374352276,-0.0223263502121,-0.0201469566673,-0.00908413529396,-0.0398741140962,-0.022452775389,-0.000589893199503,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.00570511818,0,264.580352783,-6.03795051575e-05,-0.00352257490158,-0.00224288436584,-0.00570514425635,-0.00346225989051,-0.00576534867287,0.252541154623,0,-0.00728927599266,-0.0480737537146,-0.041930899024,0,-9.67346954346,0,0.0610499642789,0.0430707335472,264.133333312,-0.00962534267455,-0.00727918045595,267.847015381,264.408782959,8.09209251404,3.88100481033,0.481456577778,0.0295484121889
12540,142.282437722,1,0.250999450684,281.25,8.00083065033,0.000303567940136,1,146.722351074,1,10.7470149994,8.06016540527,135.168315835,0.0147659284994,0.0102007631212,-0.000269439973636,1.32231128216,-0.062564060092,-0.047314170748,-0.0550065636635,-0.0415988005698,2.26944160461,-0.000110864930321,-0.00375827774405,1.95645833015,-0.000101084828202,-0.00142567837611,1.38243194669e-10,1,0.941221535206,0,0,-8.41247019707e-05,-0.00010196545918,-0.00373153737746,-0.00142655940726,-0.00364741263911,-0.00132459402084,-0.00384240201674,-0.00152764422819,-0.00138287083246,1.18731093407,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.909728288651,0,1.14756441116,0,264.503936768,-1.44727528095e-05,-0.000671874731779,-8.06381517116e-10,-0.000657471711747,-0.000657470838632,-0.00067182444036,0,2.83890247345,-0.000251751131145,-0.019405785948,2.33590269089,-9.59438621067e-05,-0.00886880513281,-1.75772584043e-07,0,0.997229218483,-0.0193110723048,-0.0134443044662,-0.0384651124477,-0.0222171638161,-0.019154034555,-0.00877286121249,-0.0387168601155,-0.0223131105304,-0.000545353395864,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0055270195,0,264.576385498,-4.18946146965e-05,-0.00333559513092,-0.00223315577023,-0.00552694685757,-0.00329379108734,-0.00556869246066,0.252303898335,0,-0.00728332577273,-0.0479593910277,-0.0418794862926,0,-9.61774730682,0,0.0628433376551,0.0430239886045,264.129166646,-0.00956989824772,-0.00723725091666,267.845855713,264.399932861,8.06007862091,3.79227805138,0.556872427464,0.024977132678
12600,127.414709181,1,0.251346617937,243.75,8.00088024139,-0.000250519049587,1,147.412490845,1,11.3284769058,8.04568481445,121.043973722,0.0135939056054,0.0101397521794,-0.000269292853773,1.32231128216,-0.0625047832727,-0.0472693406045,-0.0554221272469,-0.0419130697846,2.26308822632,-0.000252138765063,-0.00403164327145,1.9580116272,-0.000235013969359,-0.00166756450199,-4.51109372079e-10,1,0.938059449196,0,0,-9.07094945433e-05,-0.000111446759547,-0.0038702134043,-0.00154399743769,-0.00377950398251,-0.00143255083822,-0.00412235222757,-0.00177901133429,-0.00138850556687,1.1823990345,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.9121748209,0,1.1498260498,0,264.499389648,-3.04877758026e-05,-0.000666335225105,-4.87094753421e-10,-0.000635938253254,-0.000635937787592,-0.000666297972202,0,2.82745742798,-0.000566961243749,-0.0196922216564,2.33957910538,-0.000413722358644,-0.00977643299848,-1.75059540197e-07,0,0.997236132622,-0.0188248399645,-0.0134780593216,-0.0379501022398,-0.0228407699615,-0.0191252604127,-0.00936271063983,-0.0385170653462,-0.0232544913888,-0.00049475254491,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.00541186333,0,264.57208252,-7.38725066185e-05,-0.00325391441584,-0.002231775783,-0.00541194994003,-0.00318017415702,-0.00548570603132,0.252077907324,0,-0.00727371219546,-0.0478359945118,-0.0418496020138,0,-9.61249732971,0,0.0577141344547,0.0427590161562,264.124999979,-0.00956467352808,-0.00723329931498,267.846710205,264.392944336,8.04558181763,3.81322574615,0.536660313606,0.029635373503
12660,134.589659235,1,0.252349197865,281.25,8.00080680847,0.000303302163957,1,148.220672607,1,12.5031404495,8.08569908142,127.860176273,0.0138006843626,0.0101410988718,-0.000271042255918,1.32231128216,-0.0625630542636,-0.0473134070635,-0.056359000504,-0.0426215827465,2.25690054893,-0.000318597420119,-0.00422437582165,1.9625852108,-0.000310102215735,-0.00216664164327,-1.49157131091e-09,1,0.931961536407,0,0,-0.000106957450043,-0.000130024069222,-0.00401273556054,-0.00198656320572,-0.00390577828512,-0.0018565391656,-0.00433133263141,-0.00229666568339,-0.00115615013056,1.17430245876,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.90606200695,0,1.14190077782,0,264.4949646,-4.01521101594e-05,-0.000719664618373,-8.94143814545e-10,-0.000679573044181,-0.000679572229274,-0.000719636678696,0,2.81726837158,-0.000722303520888,-0.0201784409583,2.34378170967,-0.000672503258102,-0.0111019117758,-1.74255546881e-07,0,0.997209310532,-0.0182294100523,-0.0133788241073,-0.0376855507493,-0.0238082315773,-0.0194561388344,-0.0104294084013,-0.0384078547359,-0.0244807340205,-0.000440378324129,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.00547337532,0,264.567596436,-0.000110701657832,-0.0033422857523,-0.00224179495126,-0.00547343119979,-0.00323163671419,-0.00558411329985,0.252015382051,0,-0.00727032450959,-0.047736287117,-0.0419253967702,0,-9.6749420166,0,0.0586171932518,0.0427674762905,264.120833312,-0.00962680764496,-0.00728028872982,267.846984863,264.386657715,8.04267883301,3.83507490158,0.619146406651,0.0316690802574
12720,154.39070706,1,0.252771615982,243.75,8.00066375732,-0.000211270831642,1,148.454452515,1,13.3352270126,8.05208396912,146.671171707,0.014446602203,0.0101467017084,-0.000271976721706,1.32231128216,-0.062429677695,-0.0472125411034,-0.0569263026118,-0.0430506058037,2.25040149689,-0.000179332506377,-0.00427152961493,1.96910405159,-0.000176157729584,-0.00260522589087,-2.30284058489e-09,1,0.923762917519,0,0,-0.000118545576697,-0.000144007673953,-0.00421074219048,-0.00257307570428,-0.00409219693393,-0.00242906808853,-0.00439007487148,-0.00274923350662,-0.00085756520275,1.16432499886,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.898120582104,0,1.13225317001,0,264.490722656,-2.18627974391e-05,-0.000761508010328,8.05199240617e-10,-0.00073974870611,-0.000739749521017,-0.000761492177844,0,2.80999350548,-0.00042725232197,-0.020191276446,2.34868955612,-0.000414949841797,-0.0120384199545,-1.73473381437e-07,0,0.997167110443,-0.0180267672986,-0.0129634011537,-0.0377907939255,-0.0245868712664,-0.0197640247643,-0.0116234701127,-0.0382180437446,-0.0250018201768,-0.000418219715357,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.00554156303,0,264.563171387,-8.42735171318e-05,-0.00342027470469,-0.00220560608432,-0.00554164126515,-0.00333603494801,-0.00562589243054,0.252113610506,0,-0.00727554596961,-0.0476535633206,-0.0421041361988,0,-9.70829772949,0,0.0614432543516,0.0427936986089,264.116666645,-0.00965999811888,-0.00730538880453,267.845703125,264.372711182,8.05202293396,3.90463590622,0.64332485199,0.0342715904117
