time_s,boundary_layer_height,boundary_layer_height_valid,friction_velocity,low_level_jet_height,low_level_jet_speed,low_level_jet_turning_from_geostrophic,low_level_jet_valid,obukhov_length_moist,obukhov_length_moist_valid,prescribed_surface_pressure,prescribed_surface_q,prescribed_surface_theta,q_maximum,q_minimum,resolved_tke_vertical_integral,speed_maximum,stress_height_0_05,surface_bulk_richardson_maximum,surface_bulk_richardson_mean,surface_bulk_richardson_minimum,surface_buoyancy_flux,surface_density,surface_drag_u_dynamic_flux,surface_drag_u_kinematic_flux,surface_drag_v_dynamic_flux,surface_drag_v_kinematic_flux,surface_q_dynamic_flux,surface_q_kinematic_flux,surface_sensible_heat_flux,surface_theta_dynamic_flux,surface_theta_kinematic_flux,surface_unstable_fraction,surface_zeta_cap_fraction,surface_zeta_maximum,surface_zeta_mean,surface_zeta_minimum,theta_maximum,theta_minimum,u_absolute_maximum,v_absolute_maximum,w_absolute_maximum,w_variance_maximum
15110,104.00859176333955,1,0.19364546239376068,106.25,8.3797712326049805,2.3869380950927734,1,44.300251007080078,1,102193.94444444444,0.0099986110736305523,288.72977430555557,0.0099933668971061707,0.0081615913659334183,12.389750480651855,8.6499290466308594,98.808162175172569,0.54436510801315308,0.031663443893194199,-0.070656754076480865,-0.0004189013852737844,1.2043560743331909,0.045161619782447815,0.037498559802770615,1.244276063516736e-05,1.0331463272450492e-05,3.0291071198007558e-06,2.5151259706035489e-06,-15.129205703735352,-0.015053936280310154,-0.012499572709202766,0.004638671875,0.00244140625,10,0.19557233154773712,-0.31548422574996948,299.80389404296875,288.21798706054688,7.3753409385681152,6.8563117980957031,0.70478487014770508,0.037688594311475754
15120,99.171454127660596,1,0.19383944571018219,106.25,8.377863883972168,2.3865423202514648,1,44.639049530029297,1,102194,0.0099999999627470963,288.73399658203124,0.0099931163713335991,0.0081608658656477928,12.456772804260254,8.6562929153442383,94.212881421277558,0.372810959815979,0.031455755233764648,-0.063437514007091522,-0.00041712878737598658,1.2043560743331909,0.045252148061990738,0.037573728710412979,-9.9964672699570656e-06,-8.3002587416558526e-06,3.0460614652838558e-06,2.5292033569712657e-06,-15.065185546875,-0.01499023474752903,-0.01244668010622263,0.0048828125,0.00146484375,10,0.18750153481960297,-0.28277283906936646,299.80477905273438,288.36923217773438,7.414158821105957,6.8495092391967773,0.65688294172286987,0.038694348186254501
15130,85.365297467439675,1,0.19411930441856384,106.25,8.3764753341674805,2.3862154483795166,1,44.982227325439453,1,102194.05555555556,0.010001388851863642,288.73821885850697,0.0099963368847966194,0.0081600751727819443,12.556676864624023,8.6500377655029297,81.097032594067684,0.20154571533203125,0.031245024874806404,-0.069774806499481201,-0.00041589871398173273,1.2043560743331909,0.045382857322692871,0.03768225759267807,-7.2956026997417212e-05,-6.0576792748179287e-05,3.0669757506984752e-06,2.5465690214332426e-06,-15.020760536193848,-0.014946030452847481,-0.012409976683557034,0.005126953125,0.00048828125,10,0.18003103137016296,-0.31148439645767212,299.80557250976562,288.3980712890625,7.3491044044494629,6.8160672187805176,0.76552456617355347,0.039604905992746353
15140,79.925337464250163,1,0.19442328810691833,106.25,8.3755950927734375,2.3859260082244873,1,45.279857635498047,1,102194.11111111111,0.010002777740980188,288.74244113498264,0.0099936919286847115,0.0081592844799160957,12.663605690002441,8.6660394668579102,75.929070591037657,0.3012298047542572,0.031181078404188156,-0.049707293510437012,-0.00041526378481648862,1.2043560743331909,0.045524939894676208,0.03780023381114006,-0.00014199831639416516,-0.00011790393182309344,3.0918067750462797e-06,2.5671865842014086e-06,-14.997829437255859,-0.014923213049769402,-0.012391030788421631,0.0048828125,0.000732421875,10,0.18234507739543915,-0.22076237201690674,299.8065185546875,288.49420166015625,7.3100318908691406,6.7824287414550781,0.73195815086364746,0.038450263440608978
15150,78.429770229731162,1,0.19490146636962891,106.25,8.3751697540283203,2.3856537342071533,1,45.560997009277344,1,102194.16666666667,0.010004166630096734,288.74666341145831,0.0099894553422927856,0.0081584108993411064,12.808145523071289,8.6938362121582031,74.508281718244604,0.51796674728393555,0.031163481995463371,-0.031183144077658653,-0.00041589935426600277,1.2043560743331909,0.045748930424451828,0.037986215204000473,-0.00020132373902015388,-0.00016716297250241041,3.1241659144143341e-06,2.5940551040548598e-06,-15.020783424377441,-0.014946052804589272,-0.012409995310008526,0.005859375,0.00146484375,10,0.18650175631046295,-0.1376202404499054,299.80728149414062,288.4376220703125,7.2750024795532227,6.7832498550415039,0.78118908405303955,0.038394004106521606
15160,80.369819774161186,1,0.19555164873600006,106.25,8.375004768371582,2.3853979110717773,1,45.863788604736328,1,102194.22222222222,0.010005555519213279,288.75088568793404,0.0099838040769100189,0.0081576211377978325,13.018770217895508,8.6887083053588867,76.35132878545312,0.56241691112518311,0.031057508662343025,-0.029289759695529938,-0.00041743990732356906,1.2043560743331909,0.046054299920797348,0.038239769637584686,-0.00027415755903348327,-0.00022763828746974468,3.1618078537576366e-06,2.6253098894812865e-06,-15.076422691345215,-0.015001415275037289,-0.012455963529646397,0.005615234375,0.001220703125,10,0.18173855543136597,-0.12916344404220581,299.8082275390625,288.50335693359375,7.2976655960083008,6.7613210678100586,0.77768003940582275,0.040070392191410065
15170,83.172059178078513,1,0.19624145328998566,106.25,8.3746557235717773,2.3851137161254883,1,46.164909362792969,1,102194.27777777778,0.010006944408329825,288.75510796440972,0.0099908281117677689,0.0081568052992224693,13.237006187438965,8.6874818801879883,79.013456219174586,0.46331822872161865,0.030725549906492233,-0.033587012439966202,-0.00041925345431081951,1.2043560743331909,0.046379432082176208,0.038509733974933624,-0.00032947998261079192,-0.00027357356157153845,3.2005182220018469e-06,2.6574518869892927e-06,-15.141921043395996,-0.015066588297486305,-0.012510078027844429,0.005859375,0.00146484375,10,0.18144422769546509,-0.1483691930770874,299.80886840820312,288.50521850585938,7.2624073028564453,6.7742605209350586,0.80486011505126953,0.041438370943069458
15180,82.427241992128202,1,0.19696690142154694,106.25,8.3741340637207031,2.3847966194152832,1,46.472854614257812,1,102194.33333333333,0.010008333297446371,288.75933024088539,0.0099946148693561554,0.0081559391692280769,13.388294219970703,8.6810712814331055,78.305879892521787,0.47201630473136902,0.030468430370092392,-0.022127661854028702,-0.00042124185711145401,1.2043560743331909,0.046722717583179474,0.038794770836830139,-0.00036569614894688129,-0.00030364454141817987,3.240352498323773e-06,2.6905270260613179e-06,-15.213735580444336,-0.015138044953346252,-0.012569409795105457,0.006591796875,0.002197265625,10,0.18386197090148926,-0.097260810434818268,299.809814453125,288.55410766601562,7.2912712097167969,6.8009357452392578,0.80405646562576294,0.041477560997009277
15190,78.143129755694858,1,0.19768646359443665,106.25,8.3735647201538086,2.3844685554504395,1,46.767383575439453,1,102194.38888888889,0.010009722186562915,288.76355251736112,0.0099893109872937202,0.0081552118062973022,13.444374084472656,8.7164745330810547,74.235973267910111,0.34310030937194824,0.030247528105974197,-0.022997692227363586,-0.00042332476004958153,1.2043560743331909,0.047064289450645447,0.039078384637832642,-0.00041943753603845835,-0.00034826705814339221,3.2811640267027542e-06,2.724413661781e-06,-15.288962364196777,-0.015212898142635822,-0.012631561607122421,0.005859375,0.00146484375,10,0.17750963568687439,-0.10112840682268143,299.81057739257812,288.60195922851562,7.3754935264587402,6.7994289398193359,0.8696589469909668,0.040603082627058029
15200,77.095877058243346,1,0.19832323491573334,106.25,8.3727350234985352,2.3841261863708496,1,47.052818298339844,1,102194.44444444444,0.010011111075679461,288.76777479383679,0.0099892839789390564,0.0081543298438191414,13.462546348571777,8.7059268951416016,73.241083205331179,0.33544987440109253,0.0299956314265728,-0.032793290913105011,-0.00042497835238464177,1.2043560743331909,0.047367382794618607,0.039330046623945236,-0.00048481061821803451,-0.00040254756459034979,3.3209694265678991e-06,2.7574646992434282e-06,-15.34868335723877,-0.015272322110831738,-0.012680903077125549,0.00537109375,0.001220703125,10,0.17488378286361694,-0.14481860399246216,299.81143188476562,288.56256103515625,7.3660545349121094,6.8104195594787598,0.83383256196975708,0.04202638566493988
15210,80.085365999548856,1,0.19879326224327087,106.25,8.3717002868652344,2.3837707042694092,1,47.340648651123047,1,102194.5,0.010012499964796006,288.77199707031252,0.0099920220673084259,0.0081535214558243752,13.489564895629883,8.7012691497802734,76.081097699571416,0.33257260918617249,0.029804164543747902,-0.055897694081068039,-0.00042556365951895714,1.2043560743331909,0.047591470181941986,0.039516113698482513,-0.00055070762755349278,-0.00045726311509497464,3.355731678311713e-06,2.7863284230988938e-06,-15.369823455810547,-0.015293356962502003,-0.012698368169367313,0.005859375,0.001220703125,10,0.17643773555755615,-0.24868491291999817,299.8121337890625,288.4290771484375,7.3087568283081055,6.8106393814086914,0.83664476871490479,0.044048182666301727
15220,87.393473184533008,1,0.19902992248535156,106.25,8.3704586029052734,2.3834095001220703,1,47.564243316650391,1,102194.55555555556,0.010013888853912552,288.7762193467882,0.01000736840069294,0.0081527968868613243,13.526912689208984,8.6535205841064453,83.023799525306359,0.36196973919868469,0.029704084619879723,-0.080591335892677307,-0.00042524313903413713,1.2043560743331909,0.047704115509986877,0.039609644562005997,-0.00061244145035743713,-0.00050852191634476185,3.3846959013317246e-06,2.8103779641241999e-06,-15.358246803283691,-0.015281837433576584,-0.012688803486526012,0.007080078125,0.00146484375,10,0.17844866216182709,-0.36060494184494019,299.8131103515625,288.38800048828125,7.2344942092895508,6.7775468826293945,0.85540002584457397,0.043776948004961014
15230,90.746392396857459,1,0.19914132356643677,106.25,8.3689699172973633,2.3830485343933105,1,47.771728515625,1,102194.61111111111,0.010015277743029098,288.78044162326387,0.01000695675611496,0.0081519205123186111,13.594644546508789,8.6330108642578125,86.209072777014583,0.4335026741027832,0.029618309810757637,-0.12225016206502914,-0.0004242778813932091,1.2043560743331909,0.047756694257259369,0.039653301239013672,-0.00067559070885181427,-0.00056095595937222242,3.4094759939762298e-06,2.8309534627624089e-06,-15.323385238647461,-0.015247149392962456,-0.012660001404583454,0.007568359375,0.001220703125,10,0.1758524477481842,-0.55089873075485229,299.81375122070312,288.38815307617188,7.2446579933166504,6.7870798110961914,0.93125569820404053,0.04401877149939537
15240,93.941441506734535,1,0.19923792779445648,106.25,8.3674230575561523,2.3827004432678223,1,47.945213317871094,1,102194.66666666667,0.010016666632145644,288.7846638997396,0.010003318078815937,0.0081512024626135826,13.665106773376465,8.6319513320922852,89.2443694313978,0.76492887735366821,0.029585447162389755,-0.12367553263902664,-0.00042352342279627919,1.2043560743331909,0.047802329063415527,0.039691191166639328,-0.00072494294727221131,-0.00060193403623998165,3.4348465760558611e-06,2.8520191790448735e-06,-15.296137809753418,-0.015220037661492825,-0.012637489475309849,0.009765625,0.001708984375,10,0.17732502520084381,-0.55743587017059326,299.8145751953125,288.423583984375,7.2366642951965332,6.7854256629943848,0.93561571836471558,0.044203903526067734
15250,91.753086750877898,1,0.19937276840209961,106.25,8.3659276962280273,2.382413387298584,1,48.107814788818359,1,102194.72222222222,0.010018055521262189,288.78888617621527,0.0099965250119566917,0.0081504108384251595,13.703248977661133,8.6505146026611328,87.165432413334003,1.2455203533172607,0.029559001326560974,-0.13053657114505768,-0.00042310683056712151,1.2043560743331909,0.04786720871925354,0.039745062589645386,-0.00071570085128769279,-0.00059426017105579376,3.4613294701557606e-06,2.8740084871969884e-06,-15.28109073638916,-0.015205065719783306,-0.012625058181583881,0.010498046875,0.001953125,10,0.17462947964668274,-0.58892422914505005,299.81536865234375,288.43734741210938,7.2057247161865234,6.7695579528808594,0.8154454231262207,0.042619906365871429
15260,91.685511570270236,1,0.19970318675041199,106.25,8.3648157119750977,2.3822469711303711,1,48.311405181884766,1,102194.77777777778,0.010019444410378735,288.79310845269094,0.010003473609685898,0.0081496182829141617,13.715005874633789,8.6657381057739258,87.101235991756724,1.0761075019836426,0.029361337423324585,-0.088606104254722595,-0.00042357147322036326,1.2043560743331909,0.048026897013187408,0.039877656847238541,-0.00065500737400725484,-0.00054386520059779286,3.4934121231344761e-06,2.9006471322645666e-06,-15.297872543334961,-0.015221763402223587,-0.012638922780752182,0.009765625,0.001708984375,10,0.17180655896663666,-0.39708709716796875,299.81607055664062,288.44326782226562,7.1971263885498047,6.7647943496704102,0.71340757608413696,0.041708759963512421
15270,90.473006846256297,1,0.20021843910217285,106.25,8.3640823364257812,2.3821430206298828,1,48.599224090576172,1,102194.83333333333,0.010020833299495279,288.79733072916667,0.010041257366538048,0.0081489235162734985,13.702548027038574,8.6793394088745117,85.949356503943477,1.656732439994812,0.029292687773704529,-0.067353121936321259,-0.00042447866871953011,1.2043560743331909,0.048275984823703766,0.040084477514028549,-0.00058534357231110334,-0.00048602200695313513,3.5289142488181824e-06,2.9301254471647553e-06,-15.330636978149414,-0.015254365280270576,-0.012665992602705956,0.010986328125,0.000732421875,10,0.16213831305503845,-0.30050629377365112,299.81692504882812,288.39743041992188,7.1898088455200195,6.7664732933044434,0.69076311588287354,0.042275849729776382
15280,82.424603374478806,1,0.20079554617404938,106.25,8.363591194152832,2.3819589614868164,1,48.891689300537109,1,102194.88888888889,0.010022222188611825,288.80155300564235,0.010022115893661976,0.0081480406224727631,13.666950225830078,8.6537771224975586,78.303373205754866,0.67586284875869751,0.028848730027675629,-0.13289491832256317,-0.00042574337567202747,1.2043560743331909,0.04855535551905632,0.040316443890333176,-0.00053058890625834465,-0.00044055815669707954,3.5667762858793139e-06,2.9615628136525629e-06,-15.376315116882324,-0.015299815684556961,-0.012703730724751949,0.009765625,0.0009765625,10,0.1632537841796875,-0.59975552558898926,299.81765747070312,288.42001342773438,7.1930456161499023,6.7741231918334961,0.70796656608581543,0.043020196259021759
15290,78.52667468293042,1,0.20128670334815979,106.25,8.3633918762207031,2.3816430568695068,1,49.137882232666016,1,102194.94444444444,0.010023611077728371,288.80577528211808,0.010022859089076519,0.0081472638994455338,13.624115943908691,8.6613931655883789,74.600340948783895,0.3003593385219574,0.028618767857551575,-0.1423153430223465,-0.000426872429670766,1.2043560743331909,0.048793170601129532,0.040513906627893448,-0.0005345430108718574,-0.00044384133070707321,3.6038004509464372e-06,2.9923048714408651e-06,-15.417091369628906,-0.015340389683842659,-0.01273742038756609,0.010009765625,0.001220703125,10,0.16625753045082092,-0.64305979013442993,299.81845092773438,288.39617919921875,7.2278976440429688,6.7713413238525391,0.78619801998138428,0.043676339089870453
15300,79.777415605667755,1,0.20160207152366638,106.25,8.3633041381835938,2.3812618255615234,1,49.334152221679688,1,102195,0.010024999966844916,288.80999755859375,0.010013091377913952,0.0081463782116770744,13.561232566833496,8.6590662002563477,75.788544825384363,0.37799841165542603,0.028586253523826599,-0.082962557673454285,-0.00042732912697829306,1.2043560743331909,0.048945389688014984,0.040640298277139664,-0.00060465780552476645,-0.00050205900333821774,3.6366673157317564e-06,3.0195947147149127e-06,-15.433585166931152,-0.015356801450252533,-0.012751047499477863,0.01025390625,0.00146484375,10,0.16419568657875061,-0.37139111757278442,299.81918334960938,288.56973266601562,7.2234206199645996,6.7561922073364258,0.75873541831970215,0.044721066951751709
15310,83.950507567881147,1,0.20173089206218719,106.25,8.3629636764526367,2.3808503150939941,1,49.483173370361328,1,102195.05555555556,0.010026388855961462,288.81421983506942,0.01001783087849617,0.0081455549225211143,13.463417053222656,8.6641330718994141,79.752982189487085,0.41706076264381409,0.028561629354953766,-0.041156861931085587,-0.0004270183271728456,1.2043560743331909,0.049007140100002289,0.040691569447517395,-0.00066834478639066219,-0.00055493949912488461,3.6641149563365616e-06,3.0423850603256142e-06,-15.422360420227051,-0.01534563209861517,-0.012741773389279842,0.010009765625,0.00146484375,10,0.16440939903259277,-0.18230137228965759,299.81985473632812,288.58029174804688,7.1802740097045898,6.7787899971008301,0.81932902336120605,0.045495927333831787
15320,87.873828937832343,1,0.20168589055538177,106.25,8.3621749877929688,2.3804092407226562,1,49.600208282470703,1,102195.11111111111,0.010027777745078008,288.81844211154515,0.010009340941905975,0.0081448424607515335,13.344411849975586,8.6772060394287109,83.48013749094072,0.24416756629943848,0.028405178338289261,-0.0315525121986866,-0.0004258904664311558,1.2043560743331909,0.048984888941049576,0.040673095732927322,-0.00069571624044328928,-0.00057766656391322613,3.685681804199703e-06,3.0602925562561722e-06,-15.381627082824707,-0.015305101871490479,-0.012708120048046112,0.009765625,0.0009765625,10,0.15963931381702423,-0.13927090167999268,299.82061767578125,288.56564331054688,7.1537652015686035,6.7631855010986328,0.86880147457122803,0.044983677566051483
15330,90.682498692872741,1,0.2014937698841095,106.25,8.3610944747924805,2.3799533843994141,1,49.690956115722656,1,102195.16666666667,0.010029166634194554,288.82266438802083,0.010031514801084995,0.0081439828500151634,13.243413925170898,8.6793079376220703,86.148373758229098,0.3071647584438324,0.028300903737545013,-0.040563143789768219,-0.00042407016735523939,1.2043560743331909,0.048891942948102951,0.040595918893814087,-0.00067064480390399694,-0.00055684929247945547,3.7024349239800358e-06,3.0742028229724383e-06,-15.315883636474609,-0.015239684842526913,-0.012653803452849388,0.010986328125,0.000244140625,10,0.15472424030303955,-0.1796359121799469,299.82125854492188,288.51434326171875,7.1835508346557617,6.7216100692749023,0.98304247856140137,0.045036245137453079
15340,96.203274026441733,1,0.20127168297767639,106.25,8.359929084777832,2.3795149326324463,1,49.795513153076172,1,102195.22222222222,0.010030555523311098,288.82688666449656,0.010016407817602158,0.008143237791955471,13.182718276977539,8.685002326965332,91.393110325119636,0.21232481300830841,0.028280109167098999,-0.045392300933599472,-0.00042195894639007747,1.2043560743331909,0.048784609884023666,0.040506798774003983,-0.0006407403270713985,-0.00053201901027932763,3.7176394016569247e-06,3.0868275189277483e-06,-15.239633560180664,-0.015163814648985863,-0.012590806931257248,0.009765625,0.000244140625,10,0.15591596066951752,-0.20133647322654724,299.82196044921875,288.5079345703125,7.2701292037963867,6.7197113037109375,1.0184992551803589,0.046292129904031754
15350,97.414976770292242,1,0.20119389891624451,106.25,8.3587484359741211,2.3791275024414062,1,49.941532135009766,1,102195.27777777778,0.010031944412427643,288.83110894097223,0.010024408809840679,0.0081425393000245094,13.189478874206543,8.7125587463378906,92.544227931777627,0.23810690641403198,0.028264995664358139,-0.078919351100921631,-0.00042041475535370409,1.2043560743331909,0.04874725267291069,0.040475782006978989,-0.00061276182532310486,-0.00050878792535513639,3.7376807995315176e-06,3.1034683161124121e-06,-15.183864593505859,-0.015108322724699974,-0.012544730678200722,0.0078125,0.000244140625,10,0.15398004651069641,-0.35300308465957642,299.82254028320312,288.41900634765625,7.2701840400695801,6.7161493301391602,0.87720656394958496,0.046599932014942169
15360,92.350224039548934,1,0.20135076344013214,106.25,8.3576164245605469,2.378831148147583,1,50.122837066650391,1,102195.33333333333,0.010033333301544189,288.8353312174479,0.010034252889454365,0.0081416666507720947,13.231532096862793,8.6999664306640625,87.732712837571484,0.28425306081771851,0.02825874462723732,-0.055742014199495316,-0.00042003879207186401,1.2043560743331909,0.04882366955280304,0.040539231151342392,-0.00058380712289363146,-0.00048474626964889467,3.7654508560081013e-06,3.1265262805391103e-06,-15.170285224914551,-0.015094811096787453,-0.012533511966466904,0.007080078125,0.00048828125,10,0.15703502297401428,-0.2479819655418396,299.82327270507812,288.48196411132812,7.200624942779541,6.7212734222412109,0.71907550096511841,0.045837443321943283
15370,84.961338308594449,1,0.20161837339401245,106.25,8.3566789627075195,2.3785853385925293,1,50.346855163574219,1,102195.38888888889,0.010034722190660735,288.83955349392363,0.010014990344643593,0.0081408256664872169,13.259209632873535,8.6620292663574219,80.713271393164717,0.33958050608634949,0.028172409161925316,-0.041522201150655746,-0.00041999743552878499,1.2043560743331909,0.04895373061299324,0.040647223591804504,-0.00056892423890531063,-0.00047238872502930462,3.7949484976707026e-06,3.1510187454841798e-06,-15.168792724609375,-0.015093325637280941,-0.012532277964055538,0.007080078125,0.00048828125,10,0.15605664253234863,-0.18394199013710022,299.82376098632812,288.5042724609375,7.1823310852050781,6.7233734130859375,0.64037483930587769,0.044892057776451111
15380,78.384879779601192,1,0.20188294351100922,106.25,8.3558807373046875,2.3783433437347412,1,50.637672424316406,1,102195.44444444444,0.010036111079777281,288.8437757703993,0.010009307414293289,0.0081399446353316307,13.241857528686523,8.6392850875854492,74.465635790621135,0.39818629622459412,0.028072062879800797,-0.044207040220499039,-0.0004193943168502301,1.2043560743331909,0.04908231645822525,0.040753990411758423,-0.00056849932298064232,-0.0004720359283965081,3.8203233998501673e-06,3.172087872371776e-06,-15.147008895874023,-0.015071650967001915,-0.012514281086623669,0.005615234375,0.0009765625,10,0.16044619679450989,-0.19600632786750793,299.82437133789062,288.49172973632812,7.1798954010009766,6.7352104187011719,0.7606469988822937,0.043780684471130371
15390,76.889767375144785,1,0.2021140456199646,106.25,8.3550758361816406,2.3780782222747803,1,50.967174530029297,1,102195.5,0.010037499968893826,288.84799804687498,0.01000699121505022,0.0081391502171754837,13.18546199798584,8.6434335708618164,73.045279006387545,0.29883649945259094,0.027894333004951477,-0.03644702211022377,-0.00041828607209026814,1.2043560743331909,0.049194321036338806,0.040846992284059525,-0.00060583616141229868,-0.00050303741591051221,3.8425218917836901e-06,3.1905196919979062e-06,-15.106983184814453,-0.015031823888421059,-0.012481212615966797,0.004638671875,0.001220703125,10,0.16025462746620178,-0.16117525100708008,299.82492065429688,288.57366943359375,7.1815280914306641,6.7314224243164062,0.8378753662109375,0.043555013835430145
15400,77.504327417854114,1,0.20225602388381958,106.25,8.3544797897338867,2.377781867980957,1,51.3079833984375,1,102195.55555555556,0.010038888858010372,288.85222032335071,0.010009730234742165,0.0081384014338254929,13.075470924377441,8.6576223373413086,73.629111046961398,3.3506770133972168,0.028633808717131615,-0.032012492418289185,-0.00041656941175460815,1.2043560743331909,0.049262765794992447,0.040903821587562561,-0.00066074717324227095,-0.00054863106925040483,3.8620128179900348e-06,3.2067034680949291e-06,-15.04498291015625,-0.014970132149755955,-0.012429988943040371,0.00390625,0.00146484375,10,0.16168792545795441,-0.14132726192474365,299.82553100585938,288.6932373046875,7.1469211578369141,6.7447481155395508,0.84131556749343872,0.044223472476005554
15410,84.475378175610388,1,0.20214322209358215,106.25,8.3542366027832031,2.377453088760376,1,51.598819732666016,1,102195.61111111111,0.010040277747126918,288.85644259982638,0.0099954959005117416,0.0081375837326049805,12.89698314666748,8.6526899337768555,80.25160926682986,0.45875823497772217,0.027919836342334747,-0.020647946745157242,-0.00041372457053512335,1.2043560743331909,0.049206912517547607,0.040857445448637009,-0.00072519952664151788,-0.00060214713448658586,3.8728967410861515e-06,3.2157406621990958e-06,-14.942237854003906,-0.01486789807677269,-0.012345101684331894,0.003662109375,0.0009765625,10,0.15978866815567017,-0.090688280761241913,299.82598876953125,288.74771118164062,7.1384739875793457,6.7861781120300293,0.83811938762664795,0.044457990676164627
15420,89.059540833345437,1,0.20193247497081757,106.25,8.3541679382324219,2.3770906925201416,1,51.803279876708984,1,102195.66666666667,0.010041666636243462,288.86066487630211,0.010003947652876377,0.0081368610262870789,12.721535682678223,8.6914615631103516,84.606563791678155,0.3540443480014801,0.027856286615133286,-0.0071434951387345791,-0.00041099856025539339,1.2043560743331909,0.049103394150733948,0.040771491825580597,-0.00078661070438101888,-0.00065313797676935792,3.8843800211907364e-06,3.2252753499051323e-06,-14.843784332275391,-0.014769935049116611,-0.012263760901987553,0.002685546875,0.000732421875,10,0.15680781006813049,-0.031098537147045135,299.82650756835938,288.76046752929688,7.1522388458251953,6.8011689186096191,0.84314584732055664,0.044687315821647644
15430,91.345998817955049,1,0.20194292068481445,106.25,8.3540115356445312,2.3767352104187012,1,52.036506652832031,1,102195.72222222222,0.010043055525360008,288.86488715277778,0.010004311800003052,0.0081359688192605972,12.639971733093262,8.7024822235107422,86.778698877057295,0.22862330079078674,0.027674464508891106,-0.015996674075722694,-0.00040940669714473188,1.2043560743331909,0.049107681959867477,0.040775053203105927,-0.00083483941853046417,-0.00069318321766331792,3.904789082298521e-06,3.2422215099359164e-06,-14.78629207611084,-0.014712728559970856,-0.012216261588037014,0.004150390625,0.000732421875,10,0.15507538616657257,-0.070077367126941681,299.82693481445312,288.73074340820312,7.169276237487793,6.7816944122314453,0.70959556102752686,0.04469401016831398
15440,91.596907708243592,1,0.2023196667432785,106.25,8.3537693023681641,2.3764326572418213,1,52.362621307373047,1,102195.77777777778,0.010044444414476553,288.86910942925346,0.010013296268880367,0.0081351315602660179,12.692895889282227,8.6825933456420898,87.017062322831407,0.30197694897651672,0.02752222865819931,-0.01816030777990818,-0.00040931414696387947,1.2043560743331909,0.049290347844362259,0.040926724672317505,-0.00088008464081212878,-0.00073075119871646166,3.9372339415422175e-06,3.269160970376106e-06,-14.782949447631836,-0.014709402807056904,-0.012213500216603279,0.00341796875,0.001708984375,10,0.16161009669303894,-0.079655461013317108,299.8275146484375,288.73117065429688,7.1746854782104492,6.771336555480957,0.72501552104949951,0.044813938438892365
15450,87.990129220135202,1,0.20302252471446991,106.25,8.3534278869628906,2.376166820526123,1,52.799713134765625,1,102195.83333333333,0.010045833303593099,288.87333170572919,0.010008831508457661,0.0081343119964003563,12.841949462890625,8.6461172103881836,83.590622759128436,0.43249586224555969,0.027145124971866608,-0.011999214999377728,-0.00041033967863768339,1.2043560743331909,0.049632210284471512,0.041210576891899109,-0.00095100270118564367,-0.00078963581472635269,3.9789829315850511e-06,3.3038259061868303e-06,-14.819988250732422,-0.014746257103979588,-0.01224410068243742,0.001953125,0.0009765625,10,0.15362375974655151,-0.05243103951215744,299.82797241210938,288.7774658203125,7.1488933563232422,6.7785844802856445,0.75209337472915649,0.04529794305562973
15460,79.881957320660064,1,0.20383927226066589,106.25,8.3527793884277344,2.3758866786956787,1,53.300006866455078,1,102195.88888888889,0.010047222192709645,288.87755398220486,0.010005082935094833,0.0081334812566637993,13.041827201843262,8.6117544174194336,75.887859454627062,0.70126408338546753,0.026865929365158081,-0.046073686331510544,-0.00041158025851473212,1.2043560743331909,0.050030406564474106,0.041541207581758499,-0.0010553414467722178,-0.00087627029279246926,4.0224499571195338e-06,3.3399176118109608e-06,-14.864792823791504,-0.014790838584303856,-0.012281117960810661,0.0029296875,0.000732421875,10,0.14622631669044495,-0.20440202951431274,299.82855224609375,288.7662353515625,7.158566951751709,6.7774553298950195,0.74740928411483765,0.045813284814357758
15470,76.763917125162294,1,0.20462092757225037,106.25,8.3517217636108398,2.3755702972412109,1,53.781570434570312,1,102195.94444444444,0.010048611081826191,288.88177625868053,0.010014531202614307,0.00813275296241045,13.211244583129883,8.6222419738769531,72.925721268904169,2.5497426986694336,0.027215821668505669,-0.017169926315546036,-0.00041276501724496484,1.2043560743331909,0.050412546843290329,0.041858505457639694,-0.00116721261292696,-0.00096915906760841608,4.0641061787027866e-06,3.3745054679457098e-06,-14.907583236694336,-0.014833415858447552,-0.01231647003442049,0.003173828125,0.001220703125,10,0.15022441744804382,-0.075268931686878204,299.829345703125,288.68548583984375,7.1672983169555664,6.7592601776123047,0.77708673477172852,0.046477735042572021
15480,75.883912814615243,1,0.20528377592563629,106.25,8.3505125045776367,2.3752346038818359,1,54.198974609375,1,102196,0.010049999970942736,288.88599853515626,0.010029560886323452,0.0081320423632860184,13.305115699768066,8.6331052780151367,72.08971717388448,2.2538444995880127,0.026917453855276108,-0.035713274031877518,-0.00041373670683242381,1.2043560743331909,0.050738081336021423,0.042128805071115494,-0.0012420355342328548,-0.0010312859667465091,4.1032481021829881e-06,3.4070058063662145e-06,-14.942676544189453,-0.014868334867060184,-0.012345463968813419,0.00390625,0.0009765625,10,0.14764834940433502,-0.15788805484771729,299.82992553710938,288.60226440429688,7.1518850326538086,6.7518463134765625,0.87831294536590576,0.047509763389825821
