time_s,q_z100p0m,q_z10p0m,q_z180p0m,q_z200p0m,q_z25p0m,q_z50p0m,theta_z100p0m,theta_z10p0m,theta_z180p0m,theta_z200p0m,theta_z25p0m,theta_z50p0m,u_z100p0m,u_z10p0m,u_z180p0m,u_z200p0m,u_z25p0m,u_z50p0m,v_z100p0m,v_z10p0m,v_z180p0m,v_z200p0m,v_z25p0m,v_z50p0m,w_z100p0m,w_z10p0m,w_z180p0m,w_z200p0m,w_z25p0m,w_z50p0m
1830,0.0094887483865022659,0.0097742211073637009,0.0089700613170862198,0.0089320288971066475,0.0098053934052586555,0.009705820120871067,294.3880615234375,292.2122802734375,296.88449096679688,297.1304931640625,292.29888916015625,292.97769165039062,-8.9666194915771484,-1.9612715244293213,-9.3728466033935547,-9.0100879669189453,-3.5918457508087158,-5.741696834564209,1.862932562828064,0.6860882043838501,6.0348615646362305,6.2654705047607422,0.75512254238128662,1.0748908519744873,0.10927344858646393,0.13881273567676544,0.054469753056764603,0.016682201996445656,-0.13932739198207855,-0.037224460393190384
1840,0.0095251929014921188,0.0098279155790805817,0.0089592169970273972,0.0089202839881181717,0.0098763471469283104,0.0097398459911346436,294.231689453125,292.05987548828125,296.99301147460938,297.1729736328125,291.82803344726562,292.77777099609375,-8.7317380905151367,-2.4823284149169922,-9.2611532211303711,-8.8750925064086914,-3.0269603729248047,-5.3748288154602051,2.3657293319702148,0.92035937309265137,6.097785472869873,6.2688803672790527,0.49567285180091858,0.41490384936332703,-0.2112746387720108,0.60081899166107178,-0.029442351311445236,0.0012672949815168977,0.28872054815292358,-0.23307617008686066
1850,0.0095131872221827507,0.0098407603800296783,0.0089942989870905876,0.0089196339249610901,0.0098246634006500244,0.0096962982788681984,294.26544189453125,291.8382568359375,296.8160400390625,297.16775512695312,292.23712158203125,293.00729370117188,-8.7325057983398438,-2.5692901611328125,-9.4245710372924805,-8.9348001480102539,-3.3104803562164307,-5.913578987121582,2.2322487831115723,0.57179361581802368,5.9122710227966309,6.2712860107421875,-0.28261762857437134,0.16523727774620056,-0.1533648669719696,-0.13991084694862366,-0.10305733233690262,-0.050207484513521194,0.089235022664070129,-0.00076992798130959272
1860,0.0094839120283722878,0.0098211169242858887,0.0090029537677764893,0.0089483894407749176,0.0097745675593614578,0.0096204169094562531,294.53103637695312,292.07278442382812,296.73281860351562,297.03842163085938,292.54364013671875,293.60684204101562,-9.5040616989135742,-2.675523042678833,-9.4790973663330078,-9.0983877182006836,-5.3939428329467773,-6.3171529769897461,2.7287986278533936,-0.2854495644569397,5.7522621154785156,6.1013360023498535,0.13147543370723724,0.85026496648788452,-0.1734585165977478,-0.20417934656143188,-0.083647117018699646,-0.08279687911272049,-0.39942234754562378,0.21651871502399445
1870,0.0095068430528044701,0.0097879217937588692,0.0090015213936567307,0.008928811177611351,0.0097474120557308197,0.009641808457672596,294.36251831054688,292.23757934570312,296.73995971679688,297.099609375,292.84878540039062,293.42547607421875,-9.013646125793457,-2.4269247055053711,-9.4276533126831055,-9.0244846343994141,-5.2406563758850098,-6.1835436820983887,1.928860068321228,0.019461417570710182,5.808077335357666,6.1960864067077637,1.0997048616409302,1.2921700477600098,-0.13751666247844696,0.3015543520450592,-0.032484959810972214,0.021134661510586739,0.21285584568977356,0.26428008079528809
1880,0.0095011759549379349,0.0098436363041400909,0.0089644910767674446,0.0089300284162163734,0.0096890805289149284,0.0096558304503560066,294.4044189453125,291.94351196289062,296.94488525390625,297.15029907226562,292.89508056640625,293.30880737304688,-9.5823383331298828,-1.7858413457870483,-9.315333366394043,-8.9658393859863281,-4.6806278228759766,-6.0141806602478027,1.9836745262145996,0.27779626846313477,5.9695181846618652,6.1814408302307129,0.70718860626220703,1.0514960289001465,0.16544994711875916,0.23172655701637268,0.0556219182908535,0.015472712926566601,0.035519756376743317,-0.068977281451225281
1890,0.0095167150720953941,0.0098631391301751137,0.0089892242103815079,0.0089253894984722137,0.0098343091085553169,0.0096689760684967041,294.37124633789062,291.7659912109375,296.81637573242188,297.16378784179688,292.20159912109375,293.20623779296875,-9.0193357467651367,-1.22883141040802,-9.4438972473144531,-9.0015468597412109,-4.0979447364807129,-5.9728975296020508,2.4115560054779053,-0.010612236335873604,5.8888344764709473,6.249138355255127,-0.015119723044335842,0.13041561841964722,-0.039147917181253433,0.39976006746292114,-0.13739199936389923,-0.072527378797531128,0.12952002882957458,-0.14482919871807098
1900,0.009551413357257843,0.0098030483350157738,0.0090036839246749878,0.0089483074843883514,0.0097610382363200188,0.0097041204571723938,294.10958862304688,292.08056640625,296.76321411132812,297.03787231445312,292.8143310546875,293.00457763671875,-8.501338005065918,-2.149627685546875,-9.4718656539916992,-9.0302562713623047,-4.9607033729553223,-6.0348072052001953,1.7519657611846924,-0.35569304227828979,5.8466925621032715,6.142209529876709,0.51623111963272095,0.61930841207504272,0.17801380157470703,-0.23215317726135254,-0.042390275746583939,-0.063422612845897675,-0.43952563405036926,-0.022087106481194496
1910,0.0095559898763895035,0.0098732151091098785,0.0089959194883704185,0.0089414659887552261,0.0097380178049206734,0.0097222412005066872,294.09808349609375,291.78179931640625,296.77560424804688,297.0936279296875,292.65176391601562,292.7928466796875,-8.4582843780517578,-2.7753305435180664,-9.4816503524780273,-9.0545864105224609,-5.4165973663330078,-5.7260270118713379,1.4353032112121582,0.10866007953882217,5.9226698875427246,6.2448840141296387,0.042626183480024338,0.66502684354782104,-0.15340769290924072,0.074767574667930603,-0.04389655590057373,-0.041803415864706039,0.11494286358356476,0.10259552299976349
1920,0.009453432634472847,0.009837934747338295,0.0090259118005633354,0.0089520690962672234,0.0097567038610577583,0.0096803978085517883,294.547119140625,291.75048828125,296.62765502929688,297.01171875,292.77322387695312,293.16012573242188,-8.58282470703125,-3.2553296089172363,-9.5833578109741211,-9.0772619247436523,-5.7829885482788086,-5.790137767791748,2.116107702255249,-0.58271074295043945,5.8606624603271484,6.2170004844665527,-0.013968982733786106,0.89380764961242676,-0.089994192123413086,-0.077991552650928497,-0.0022525854874402285,0.0098874373361468315,-0.30643561482429504,0.096424013376235962
1930,0.0095002735033631325,0.0097967693582177162,0.0089900139719247818,0.0089259697124361992,0.0097366049885749817,0.0096611203625798225,294.29119873046875,292.23284912109375,296.83444213867188,297.13497924804688,292.8619384765625,293.3131103515625,-8.7797784805297852,-3.0729703903198242,-9.4447908401489258,-8.9847383499145508,-5.4480433464050293,-6.1411895751953125,2.6185438632965088,-0.46550640463829041,5.9725279808044434,6.3004674911499023,1.394111156463623,0.64412164688110352,0.052123308181762695,-0.038934346288442612,0.13423258066177368,0.077385857701301575,0.034825697541236877,-0.49788102507591248
1940,0.0095321834087371826,0.0098154982551932335,0.0089990142732858658,0.0089312689378857613,0.0097932368516921997,0.0097377784550189972,294.15957641601562,292.04461669921875,296.7564697265625,297.12887573242188,292.48858642578125,292.70306396484375,-8.744105339050293,-3.0444297790527344,-9.3948955535888672,-8.9798069000244141,-5.1531624794006348,-5.2750654220581055,2.4091551303863525,0.3571867048740387,5.9046578407287598,6.2411680221557617,0.44954046607017517,-0.1227579265832901,-0.14496971666812897,-0.10732080787420273,0.022199209779500961,0.028129918500781059,-0.1110493466258049,0.03688417375087738
1950,0.0096053676679730415,0.0098287900909781456,0.0089916475117206573,0.0089175384491682053,0.0097623057663440704,0.0096713323146104813,293.8751220703125,291.98025512695312,296.79132080078125,297.16354370117188,292.60403442382812,293.17825317382812,-8.249481201171875,-3.0557332038879395,-9.3205814361572266,-8.8835725784301758,-5.2170777320861816,-5.8714756965637207,1.1458995342254639,0.090875126421451569,6.0169587135314941,6.3432049751281738,-0.059609927237033844,0.63903713226318359,-0.080396354198455811,-0.13919012248516083,-0.10967891663312912,-0.055555444210767746,0.13749456405639648,-0.083733625710010529
1960,0.0094874519854784012,0.0098187392577528954,0.0090081999078392982,0.0089585194364190102,0.0097410827875137329,0.0096132541075348854,294.42202758789062,292.00790405273438,296.72073364257812,296.99526977539062,292.55435180664062,293.45953369140625,-8.932856559753418,-3.3264055252075195,-9.4593343734741211,-9.0968751907348633,-4.7051434516906738,-6.7051792144775391,2.3139040470123291,-0.503997802734375,5.9564380645751953,6.1833882331848145,-0.60549277067184448,0.8062363862991333,0.060843732208013535,-0.16839200258255005,-0.049806918948888779,-0.080124430358409882,-0.26298290491104126,-0.27182155847549438
1970,0.0095887398347258568,0.0098171308636665344,0.0089819617569446564,0.0089410105720162392,0.0097431419417262077,0.0097232041880488396,293.88687133789062,292.03421020507812,296.87234497070312,297.0699462890625,292.59317016601562,292.95404052734375,-9.1263246536254883,-2.9017457962036133,-9.1765775680541992,-8.8934173583984375,-4.5720343589782715,-5.652646541595459,1.9471752643585205,-0.63297700881958008,6.0246391296386719,6.2006549835205078,1.5780357122421265,1.0820584297180176,-0.16183045506477356,-0.03841216117143631,-0.0328349769115448,-0.048208467662334442,-0.047912273555994034,0.24925929307937622
1980,0.0095704039558768272,0.009810473769903183,0.0089801549911499023,0.0089144594967365265,0.0097764143720269203,0.0097617963328957558,294.036376953125,292.04275512695312,296.87503051757812,297.1817626953125,292.53131103515625,292.56051635742188,-8.2760286331176758,-3.0399870872497559,-9.3413982391357422,-8.8855409622192383,-4.2865943908691406,-4.9790220260620117,1.7103277444839478,-0.071451246738433838,5.9503426551818848,6.2852029800415039,0.15973550081253052,0.20982523262500763,0.25463134050369263,-0.10091777890920639,-0.21538220345973969,-0.15932253003120422,-0.34002751111984253,-0.011403188109397888
1990,0.0095017924904823303,0.0098248086869716644,0.0090140858665108681,0.0089333150535821915,0.0097094075754284859,0.0097028100863099098,294.42953491210938,292.11260986328125,296.6583251953125,297.09039306640625,293.17303466796875,293.04049682617188,-9.6753225326538086,-3.3852443695068359,-9.4989652633666992,-9.0094242095947266,-5.3600559234619141,-6.3493156433105469,2.671104907989502,-0.24029245972633362,5.8591318130493164,6.2346363067626953,-0.091929502785205841,0.13846258819103241,-0.29270917177200317,-0.11948593705892563,-0.093915916979312897,-0.05268855020403862,0.70151090621948242,0.071846179664134979
2000,0.0094656310975551605,0.0098230531439185143,0.0090020755305886269,0.0089380024001002312,0.0096752429381012917,0.0096123823896050453,294.54171752929688,292.05584716796875,296.76531982421875,297.08135986328125,293.18096923828125,293.59530639648438,-9.4403257369995117,-3.5745441913604736,-9.3293733596801758,-9.0403594970703125,-6.3178796768188477,-7.0590333938598633,2.1035573482513428,-0.31334897875785828,5.9860014915466309,6.2737793922424316,0.067318692803382874,0.6843029260635376,-0.42385277152061462,-0.23146490752696991,-0.13074254989624023,-0.10265352576971054,-0.52135950326919556,-0.11571784317493439
2010,0.0095341773703694344,0.0098001547157764435,0.0090098744258284569,0.0089486539363861084,0.0098032718524336815,0.0096270628273487091,294.19418334960938,292.15347290039062,296.70654296875,297.01568603515625,292.32504272460938,293.44073486328125,-8.8772172927856445,-3.413820743560791,-9.5270004272460938,-9.154545783996582,-5.8994522094726562,-7.7514305114746094,2.1071619987487793,0.20684464275836945,5.9504604339599609,6.2089939117431641,-0.011094664223492146,0.6998978853225708,-0.0052547440864145756,-0.26456564664840698,-0.0067806821316480637,-0.018716851249337196,-0.34472271800041199,-0.010864006355404854
2020,0.0095327598974108696,0.0098424321040511131,0.008983212523162365,0.0089310407638549805,0.0097385672852396965,0.0096687972545623779,294.0555419921875,292.06253051757812,296.78732299804688,297.10025024414062,292.765869140625,293.25680541992188,-8.5127763748168945,-3.4362690448760986,-9.4138345718383789,-9.0052556991577148,-5.5400772094726562,-7.0394105911254883,1.9100139141082764,0.59420645236968994,5.9915022850036621,6.2479429244995117,0.59753823280334473,0.98291164636611938,0.15176895260810852,0.12445618212223053,0.073786966502666473,0.076330825686454773,0.066255241632461548,-0.20861537754535675
2030,0.0095228208228945732,0.0098363552242517471,0.0090365689247846603,0.0089671788737177849,0.0098090246319770813,0.0096854604780673981,294.34564208984375,291.78204345703125,296.52362060546875,296.91802978515625,292.408203125,293.0992431640625,-9.626652717590332,-4.3408117294311523,-9.5565023422241211,-9.144322395324707,-5.1702737808227539,-5.937955379486084,2.1311976909637451,-0.34168374538421631,5.8504528999328613,6.2183642387390137,-0.58006328344345093,0.40020564198493958,-0.18361362814903259,-0.51503133773803711,-0.026909632608294487,-0.021917656064033508,-0.23200690746307373,0.56169211864471436
2040,0.0095111895352602005,0.009891776368021965,0.0090231867507100105,0.0089635159820318222,0.0097335176542401314,0.0097081298008561134,294.2667236328125,291.380859375,296.63848876953125,296.95315551757812,292.85015869140625,292.96633911132812,-9.2399578094482422,-2.6547622680664062,-9.4125022888183594,-9.0792140960693359,-5.3988165855407715,-5.3942880630493164,2.3450250625610352,-1.5207973718643188,5.9638786315917969,6.2222070693969727,0.85971212387084961,0.088271774351596832,-0.24289184808731079,-0.090644881129264832,0.092402957379817963,0.029659580439329147,-0.034984808415174484,-0.16419866681098938
2050,0.0095239868387579918,0.0098456926643848419,0.0090088844299316406,0.0089463284239172935,0.0097470283508300781,0.0096274074167013168,294.2147216796875,291.68893432617188,296.72296142578125,297.05062866210938,292.53582763671875,293.45062255859375,-8.8738126754760742,-2.7346892356872559,-9.3920116424560547,-8.9726657867431641,-3.8838434219360352,-7.2019410133361816,2.3690595626831055,-0.25101318955421448,5.9692111015319824,6.2639641761779785,0.47632560133934021,-0.046236816793680191,-0.053607292473316193,0.17930470407009125,0.16822263598442078,0.13515855371952057,0.06521306186914444,-0.3182101845741272
2060,0.0094639696180820465,0.0098833199590444565,0.0090046590194106102,0.0089481240138411522,0.009666874073445797,0.0097176479175686836,294.5673828125,291.45510864257812,296.7447509765625,297.03741455078125,293.22677612304688,293.0054931640625,-9.3306379318237305,-2.5654144287109375,-9.3662137985229492,-8.9283847808837891,-5.2880673408508301,-6.1834187507629395,2.6959671974182129,0.41374549269676208,5.9688477516174316,6.2684431076049805,-0.30528929829597473,0.22364450991153717,-0.1688234806060791,-0.20300601422786713,0.15352350473403931,0.10824180394411087,0.39433234930038452,-0.042798031121492386
2070,0.0095276618376374245,0.0099004330113530159,0.0089789936318993568,0.0089147016406059265,0.0097734527662396431,0.0096643669530749321,294.12725830078125,291.32684326171875,296.87445068359375,297.17999267578125,292.40744018554688,293.30355834960938,-8.8010244369506836,-1.7548108100891113,-9.1788358688354492,-8.7371463775634766,-4.9409956932067871,-6.7914986610412598,2.4650468826293945,0.24956552684307098,6.1406369209289551,6.3708968162536621,0.23985891044139862,0.94987732172012329,0.099881596863269806,0.32247835397720337,0.10267790406942368,0.13324549794197083,0.25361272692680359,-0.090130552649497986
2080,0.0095688682049512863,0.0098980879411101341,0.0089876921847462654,0.0089374212548136711,0.0097619174048304558,0.0095900725573301315,293.9403076171875,291.09368896484375,296.81222534179688,297.09561157226562,292.64266967773438,293.8359375,-8.2291831970214844,-1.9976544380187988,-9.2391443252563477,-8.8981761932373047,-4.4966716766357422,-6.7906179428100586,2.0054490566253662,-0.62643873691558838,6.0557808876037598,6.3056063652038574,0.68356037139892578,0.84145158529281616,-0.23464015126228333,0.31374937295913696,-0.0035179739352315664,0.0084981247782707214,0.081686198711395264,-0.48988306522369385
2090,0.0095307007431983948,0.0098604904487729073,0.0089757256209850311,0.0089388489723205566,0.009752051904797554,0.0096694417297840118,293.97750854492188,291.69561767578125,296.90521240234375,297.09500122070312,292.74566650390625,293.19692993164062,-8.2384786605834961,-2.6739823818206787,-9.2321624755859375,-8.909703254699707,-4.4715209007263184,-5.8522582054138184,1.8856470584869385,-0.2942868173122406,6.0691380500793457,6.2475905418395996,0.98299336433410645,1.1865664720535278,-0.20484232902526855,0.15026883780956268,0.074301153421401978,0.079782739281654358,0.20330177247524261,0.063358686864376068
2100,0.0094863139092922211,0.0097841648384928703,0.008983314037322998,0.0089185899123549461,0.0097267543897032738,0.0096860779449343681,294.40567016601562,292.1536865234375,296.85079956054688,297.15625,292.8404541015625,293.1048583984375,-8.8995914459228516,-2.8775734901428223,-9.2240409851074219,-8.7649564743041992,-4.4437317848205566,-6.1508536338806152,2.6521246433258057,-0.10286179929971695,6.006380558013916,6.3106894493103027,0.081064499914646149,-0.0072563746944069862,-0.10680609941482544,-0.04350648820400238,0.11082982271909714,0.075531430542469025,0.23118576407432556,0.27792662382125854
2110,0.0095607535913586617,0.0098203662782907486,0.0089744962751865387,0.0089266868308186531,0.0097467312589287758,0.0097137400880455971,294.01730346679688,292.06085205078125,296.90618896484375,297.1483154296875,292.58157348632812,292.94305419921875,-8.9545373916625977,-2.779125452041626,-9.0766010284423828,-8.7159032821655273,-5.2452855110168457,-6.6719403266906738,2.0773663520812988,-0.45918688178062439,6.1143746376037598,6.3266086578369141,0.11093869805335999,0.83225810527801514,0.055169668048620224,-0.17387694120407104,0.0017360887723043561,-0.00096091011073440313,-0.49942111968994141,-0.20102612674236298
2120,0.0094563886523246765,0.0098183676600456238,0.0089547708630561829,0.0089230546727776527,0.0098071303218603134,0.009743938222527504,294.57147216796875,291.9342041015625,297.00125122070312,297.16488647460938,292.17291259765625,292.68035888671875,-9.18865966796875,-2.4630920886993408,-9.0449953079223633,-8.7482242584228516,-3.7869789600372314,-6.0838532447814941,2.3187072277069092,-0.22651311755180359,6.2058591842651367,6.3695716857910156,0.82949483394622803,0.72368615865707397,-0.1248444989323616,0.29750874638557434,-0.086917802691459656,-0.040715977549552917,0.33078062534332275,0.20664562284946442
2130,0.0094703827053308487,0.0098168998956680298,0.0089885946363210678,0.0089214062318205833,0.0097639067098498344,0.009652414359152317,294.58392333984375,291.92031860351562,296.795166015625,297.1630859375,292.6600341796875,293.24237060546875,-9.5564899444580078,-2.4533426761627197,-9.2817564010620117,-8.7839231491088867,-5.2738585472106934,-5.9348554611206055,2.5890257358551025,0.04300742968916893,6.0428838729858398,6.3684544563293457,0.72648292779922485,0.84189736843109131,-0.16101986169815063,0.0021580562461167574,-0.1399657130241394,-0.084389016032218933,0.14453552663326263,-0.18944619596004486
2140,0.0094811990857124329,0.0098335212096571922,0.0090376883745193481,0.0089650480076670647,0.0097342608496546745,0.0097352303564548492,294.45709228515625,291.8804931640625,296.5081787109375,296.9188232421875,292.68502807617188,292.6810302734375,-9.1024599075317383,-2.5158586502075195,-9.4061927795410156,-8.9699487686157227,-4.6163272857666016,-5.667905330657959,1.9677778482437134,0.35377374291419983,5.8729987144470215,6.2288413047790527,-0.49376547336578369,0.32114496827125549,-0.2799428403377533,-0.057663962244987488,-0.14033952355384827,-0.097020998597145081,0.019733136519789696,-0.13743846118450165
2150,0.0095419241115450859,0.0098750824108719826,0.0089903008192777634,0.0089584812521934509,0.0097760297358036041,0.0096434373408555984,294.111083984375,291.5916748046875,296.80404663085938,297.00347900390625,292.65127563476562,293.36236572265625,-8.96435546875,-3.1788032054901123,-9.3213386535644531,-8.9174394607543945,-5.0268425941467285,-6.7214322090148926,1.9016517400741577,0.17451530694961548,6.0729169845581055,6.269904613494873,0.67106175422668457,0.7259368896484375,0.10907157510519028,0.041101325303316116,-0.0098667778074741364,-0.048377323895692825,0.20034784078598022,-0.10619021207094193
2160,0.009484696201980114,0.0097852367907762527,0.0089653534814715385,0.0089245457202196121,0.0096915112808346748,0.0096780145540833473,294.38775634765625,292.21200561523438,296.93939208984375,297.17279052734375,293.0797119140625,293.12908935546875,-8.6382665634155273,-3.2907793521881104,-9.2557210922241211,-8.7954139709472656,-5.7682814598083496,-6.5721602439880371,2.1962001323699951,-0.010317935608327389,6.14752197265625,6.3853955268859863,0.88121408224105835,1.2867413759231567,-0.21066661179065704,-0.020391285419464111,-0.049087349325418472,0.035633120685815811,-0.26172870397567749,-0.56925785541534424
2170,0.0095461886376142502,0.0097888661548495293,0.009041300043463707,0.00895661860704422,0.0097562400624155998,0.0096597606316208839,294.096435546875,292.3094482421875,296.53231811523438,296.9796142578125,292.60226440429688,293.23944091796875,-8.9689245223999023,-2.8914854526519775,-9.5502595901489258,-9.0213232040405273,-4.8457379341125488,-5.6518187522888184,1.4575629234313965,0.27703261375427246,5.8125863075256348,6.1994647979736328,0.85752278566360474,-0.19893398880958557,0.047718629240989685,-0.062738038599491119,0.03372805193066597,0.006657798308879137,-0.13586717844009399,-0.4146709144115448
2180,0.0094587411731481552,0.0098495827987790108,0.0089991027489304543,0.0089409854263067245,0.0098599307239055634,0.0096816448494791985,294.44342041015625,291.88632202148438,296.760498046875,297.09042358398438,291.87094116210938,293.08831787109375,-8.6035852432250977,-2.3697667121887207,-9.2387790679931641,-8.8213682174682617,-3.7149693965911865,-6.122654914855957,2.6909120082855225,-0.7188643217086792,5.9640383720397949,6.2467155456542969,0.51313275098800659,0.041824653744697571,0.30080512166023254,0.15960425138473511,0.11991065740585327,0.057670257985591888,-0.045087665319442749,-0.37895384430885315
2190,0.0095188990235328674,0.0097863022238016129,0.0089775780215859413,0.0089367134496569633,0.0097897220402956009,0.0096409749239683151,294.20172119140625,292.19534301757812,296.86221313476562,297.08023071289062,292.375,293.4703369140625,-8.5640840530395508,-3.6067476272583008,-9.1631336212158203,-8.7733697891235352,-4.3554024696350098,-6.5179295539855957,2.0435428619384766,-0.38026702404022217,6.0649771690368652,6.2888660430908203,-0.12309751659631729,0.50469893217086792,0.13728930056095123,-0.29330727458000183,0.039468646049499512,0.032213222235441208,-0.060088749974966049,0.074147932231426239
2200,0.0095173008739948273,0.0098075699061155319,0.0089863073080778122,0.0089295068755745888,0.0097502004355192184,0.0096414051949977875,294.24688720703125,292.20538330078125,296.82681274414062,297.12307739257812,292.7598876953125,293.3857421875,-8.7061386108398438,-3.172332763671875,-9.2114171981811523,-8.8012266159057617,-5.0952720642089844,-6.6894450187683105,2.0633268356323242,-0.074446536600589752,6.0519323348999023,6.3231234550476074,0.11312859505414963,0.94999945163726807,-0.032266177237033844,0.12480950355529785,0.021716337651014328,0.0043377969413995743,0.096652060747146606,-0.2131674736738205
2210,0.009565446525812149,0.009827236644923687,0.0089969001710414886,0.0089249266311526299,0.0097980927675962448,0.0096693690866231918,294.11862182617188,291.93240356445312,296.7855224609375,297.132080078125,292.26425170898438,293.24282836914062,-8.4503040313720703,-3.4049384593963623,-9.2547883987426758,-8.7484855651855469,-4.0518679618835449,-6.5648150444030762,1.8480652570724487,0.30870074033737183,5.987858772277832,6.337465763092041,0.57882887125015259,0.90760672092437744,-0.3295644223690033,-0.092921942472457886,0.093054637312889099,0.069097705185413361,0.077512018382549286,-0.070247240364551544
2220,0.0094988094642758369,0.0098370825871825218,0.0089697707444429398,0.0089243762195110321,0.0098233632743358612,0.0096804406493902206,294.26358032226562,291.75631713867188,296.9102783203125,297.13150024414062,292.0267333984375,293.1146240234375,-9.0825634002685547,-2.7578272819519043,-9.1458902359008789,-8.7635498046875,-4.2918367385864258,-6.5377001762390137,2.3788411617279053,0.65004324913024902,6.1589088439941406,6.3271245956420898,0.1959424614906311,0.77994638681411743,0.097929961979389191,-0.1342683732509613,0.091174736618995667,0.079852737486362457,-0.063656799495220184,-0.031679887324571609
2230,0.0095172915607690811,0.0098184207454323769,0.0089881317690014839,0.0089151868596673012,0.0096705341711640358,0.009670318104326725,294.29177856445312,291.99615478515625,296.83966064453125,297.1805419921875,293.081787109375,293.12908935546875,-8.8470058441162109,-3.5127992630004883,-9.1086921691894531,-8.6973161697387695,-5.543179988861084,-6.353236198425293,2.3035380840301514,0.056000921875238419,6.0294528007507324,6.3670687675476074,-0.3726980984210968,0.46490055322647095,0.078665263950824738,-0.23173022270202637,0.16816386580467224,0.11321316659450531,-0.21893313527107239,-0.087301008403301239
2240,0.0094326771795749664,0.009792698547244072,0.008989725261926651,0.0089321369305253029,0.0097729852423071861,0.0096839023754000664,294.65411376953125,292.05300903320312,296.8406982421875,297.09414672851562,292.40652465820312,293.11508178710938,-9.3113479614257812,-3.1041724681854248,-9.045323371887207,-8.6644210815429688,-4.8406233787536621,-6.0489897727966309,2.5610170364379883,-0.48498070240020752,6.1399502754211426,6.3380045890808105,0.40336015820503235,0.39645382761955261,-0.051888655871152878,0.005154141690582037,-0.10294876247644424,-0.057360202074050903,-0.2815336287021637,0.084709793329238892
2250,0.0094948876649141312,0.0098164351657032967,0.009001024067401886,0.0089338831603527069,0.0097472472116351128,0.0096974140033125877,294.33428955078125,291.85818481445312,296.7230224609375,297.08837890625,292.59329223632812,292.93936157226562,-8.9741001129150391,-3.0390968322753906,-9.2177162170410156,-8.6272373199462891,-4.4540133476257324,-5.4012041091918945,1.9480655193328857,-0.23926323652267456,6.0510296821594238,6.3549714088439941,-0.071536660194396973,0.22301115095615387,0.051576539874076843,0.069851137697696686,-0.0021633729338645935,-0.0234194565564394,0.94942289590835571,0.16898138821125031
2260,0.0095006469637155533,0.0098499990999698639,0.0089674405753612518,0.0089140823110938072,0.0097829364240169525,0.0096660200506448746,294.3466796875,291.51925659179688,296.9390869140625,297.19314575195312,292.33123779296875,293.274169921875,-8.8197603225708008,-2.4405593872070312,-8.9990386962890625,-8.6731767654418945,-4.821044921875,-6.3411226272583008,1.7451988458633423,-0.15210339426994324,6.2258110046386719,6.3994531631469727,0.12256767600774765,0.98144876956939697,0.30552253127098083,0.38505148887634277,-0.0015915679978206754,0.0059778960421681404,0.053885627537965775,-0.069160304963588715
2270,0.0095212841406464577,0.0098490100353956223,0.0090027963742613792,0.0089334556832909584,0.0098452940583229065,0.0096879312768578529,294.24554443359375,291.52423095703125,296.75347900390625,297.0889892578125,291.8851318359375,293.1878662109375,-8.6153059005737305,-2.5212001800537109,-9.1283645629882812,-8.6752290725708008,-3.6436824798583984,-6.3706717491149902,2.5678412914276123,0.24391597509384155,6.061431884765625,6.3671979904174805,0.85033851861953735,1.0102543830871582,-0.087108001112937927,0.53096705675125122,-0.058296706527471542,-0.055584099143743515,0.53678202629089355,0.18914440274238586
2280,0.0094751501455903053,0.0098357237875461578,0.0090099656954407692,0.0089304456487298012,0.0097755333408713341,0.0096815228462219238,294.41949462890625,291.70489501953125,296.67483520507812,297.0679931640625,292.6336669921875,293.0567626953125,-8.8967866897583008,-2.2067191600799561,-9.1994848251342773,-8.7005681991577148,-5.3132424354553223,-5.9008407592773438,2.3378462791442871,0.52653199434280396,5.9710383415222168,6.320014476776123,1.2264424562454224,0.45176541805267334,-0.20492900907993317,-0.065267540514469147,-0.12857227027416229,-0.10283816605806351,0.27369087934494019,-0.051286399364471436
2290,0.0095015475526452065,0.0098603814840316772,0.0089912163093686104,0.0089280931279063225,0.0098532279953360558,0.009686875157058239,294.31588745117188,291.65481567382812,296.80291748046875,297.10134887695312,291.89871215820312,293.1129150390625,-8.3097391128540039,-2.0541157722473145,-9.1811046600341797,-8.779231071472168,-3.8938572406768799,-5.9624514579772949,1.9550566673278809,0.049221321940422058,6.0643916130065918,6.3377714157104492,-0.46456101536750793,-0.14755094051361084,-0.072867207229137421,0.53822261095046997,-0.15579432249069214,-0.11144165694713593,0.39563348889350891,-0.11319474130868912
2300,0.0094642844051122665,0.0098723210394382477,0.0089925285428762436,0.0089223645627498627,0.0096742110326886177,0.0097502078860998154,294.3916015625,291.35433959960938,296.81307983398438,297.15283203125,293.2039794921875,292.77838134765625,-9.0604543685913086,-1.9771842956542969,-9.1591567993164062,-8.6957435607910156,-4.5952768325805664,-5.9109768867492676,2.1164605617523193,0.079839497804641724,6.1257667541503906,6.4027085304260254,0.26181954145431519,1.266770601272583,0.041057705879211426,0.15332193672657013,-0.0005849552690051496,0.010375781916081905,0.13531365990638733,0.030554886907339096
