time_s,boundary_layer_height,boundary_layer_height_valid,friction_velocity,low_level_jet_height,low_level_jet_speed,low_level_jet_turning_from_geostrophic,low_level_jet_valid,obukhov_length,obukhov_length_valid,resolved_tke_vertical_integral,speed_maximum,stress_height_0_05,surface_bulk_richardson_maximum,surface_bulk_richardson_mean,surface_buoyancy_flux,surface_density,surface_drag_u_dynamic_flux,surface_drag_u_kinematic_flux,surface_drag_v_dynamic_flux,surface_drag_v_kinematic_flux,surface_layer_face1_filtered_u_mean,surface_layer_face1_filtered_u_mean_w_mean_transport,surface_layer_face1_filtered_uw_product,surface_layer_face1_filtered_v_mean,surface_layer_face1_filtered_v_mean_w_mean_transport,surface_layer_face1_filtered_vw_product,surface_layer_face1_filtered_w_mean,surface_layer_face1_momentum_active_fraction,surface_layer_face1_momentum_deficit,surface_layer_face1_momentum_deficit_zero_fraction,surface_layer_face1_momentum_valid_zero_deficit_fraction,surface_layer_face1_resolved_u_flux,surface_layer_face1_resolved_v_flux,surface_layer_face1_transverse_resolved_stress,surface_layer_face1_viscosity,surface_layer_face1_viscosity_cap_fraction,surface_layer_face1_viscosity_zero_fraction,surface_layer_face1_ρqᵛ_active_fraction,surface_layer_face1_ρqᵛ_cap_fraction,surface_layer_face1_ρqᵛ_deficit,surface_layer_face1_ρqᵛ_diffusivity,surface_layer_face1_ρqᵛ_filtered_scalar_mean,surface_layer_face1_ρqᵛ_filtered_scalar_mean_w_mean_transport,surface_layer_face1_ρqᵛ_filtered_scalar_w_product,surface_layer_face1_ρqᵛ_resolved_flux,surface_layer_face1_ρθ_active_fraction,surface_layer_face1_ρθ_cap_fraction,surface_layer_face1_ρθ_deficit,surface_layer_face1_ρθ_deficit_zero_fraction,surface_layer_face1_ρθ_diffusivity,surface_layer_face1_ρθ_diffusivity_zero_fraction,surface_layer_face1_ρθ_filtered_scalar_mean,surface_layer_face1_ρθ_filtered_scalar_mean_w_mean_transport,surface_layer_face1_ρθ_filtered_scalar_w_product,surface_layer_face1_ρθ_resolved_flux,surface_layer_face1_ρθ_valid_zero_deficit_fraction,surface_layer_face2_filtered_u_mean,surface_layer_face2_filtered_u_mean_w_mean_transport,surface_layer_face2_filtered_uw_product,surface_layer_face2_filtered_v_mean,surface_layer_face2_filtered_v_mean_w_mean_transport,surface_layer_face2_filtered_vw_product,surface_layer_face2_filtered_w_mean,surface_layer_face2_momentum_active_fraction,surface_layer_face2_momentum_deficit,surface_layer_face2_resolved_u_flux,surface_layer_face2_resolved_v_flux,surface_layer_face2_transverse_resolved_stress,surface_layer_face2_viscosity,surface_layer_face2_viscosity_cap_fraction,surface_layer_face2_ρqᵛ_active_fraction,surface_layer_face2_ρqᵛ_cap_fraction,surface_layer_face2_ρqᵛ_deficit,surface_layer_face2_ρqᵛ_diffusivity,surface_layer_face2_ρqᵛ_filtered_scalar_mean,surface_layer_face2_ρqᵛ_filtered_scalar_mean_w_mean_transport,surface_layer_face2_ρqᵛ_filtered_scalar_w_product,surface_layer_face2_ρqᵛ_resolved_flux,surface_layer_face2_ρθ_active_fraction,surface_layer_face2_ρθ_cap_fraction,surface_layer_face2_ρθ_deficit,surface_layer_face2_ρθ_diffusivity,surface_layer_face2_ρθ_filtered_scalar_mean,surface_layer_face2_ρθ_filtered_scalar_mean_w_mean_transport,surface_layer_face2_ρθ_filtered_scalar_w_product,surface_layer_face2_ρθ_resolved_flux,surface_layer_filtered_friction_velocity,surface_layer_filtered_surface_flux_ρqᵛ,surface_layer_filtered_surface_flux_ρθ,surface_layer_filtered_surface_u_flux,surface_layer_filtered_surface_v_flux,surface_neutral_fallback_fraction,surface_sensible_heat_flux,surface_stability_cap_fraction,surface_stability_parameter_maximum,surface_stability_parameter_mean,surface_temperature,surface_theta_dynamic_flux,surface_theta_kinematic_flux,theta_maximum,theta_minimum,u_absolute_maximum,v_absolute_maximum,w_absolute_maximum,w_variance_maximum
17460,241.38354744741491,1,0.26650357246398926,168.75,8.3789482116699219,0.26235857605934143,1,136.86164855957031,1,29.073284149169922,8.7734308242797852,229.31437007504417,0.3338342010974884,0.012769636698067188,-0.00034575411700643599,1.3223112821578979,-0.074027605354785919,-0.055983494967222214,-0.057793907821178436,-0.043706733733415604,3.147850513458252,-0.0009328948799520731,-0.049547865986824036,2.2566537857055664,-0.00056754343677312136,-0.031312011182308197,-1.1641532182693481e-10,1,0.0010813160333782434,0.9912109375,0.9912109375,-0.048614963889122009,-0.030744468793272972,-0.0047112596221268177,0.0014808892738074064,0,0.9912109375,0,0,1,0,0,0,0,0,1,0,0,1,0,1,349.06982421875,-0.00011084973812103271,-0.010914131999015808,-0.010803144425153732,1,4.2162356376647949,-0.00090418010950088501,-0.046502429991960526,2.8555564880371094,-0.00053838826715946198,-0.027920473366975784,-1.5564728528261185e-07,0,0.98923403024673462,-0.045598253607749939,-0.027382083237171173,-0.00036368006840348244,0,0,0,0,1,0,0,0,0,0,0,0,1.0278283357620239,0,348.8067626953125,-8.4459781646728516e-05,-0.009360194206237793,-0.009276106022298336,0.26004138588905334,0,-0.008959328755736351,-0.054055314511060715,-0.040809404104948044,0,-12.341805458068848,0.0009765625,10,0.063356965780258179,263.78749997064006,-0.012280403636395931,-0.0092870751395821571,267.81243896484375,263.88015747070312,8.5688676834106445,4.3150062561035156,1.1475825309753418,0.073018208146095276
17520,128.14758595969818,1,0.27060163021087646,168.75,8.3777370452880859,0.26282230019569397,1,140.21861267089844,1,29.227014541625977,8.7669363021850586,121.74020666171327,0.10193956643342972,0.012061795219779015,-0.00035328531521372497,1.3223112821578979,-0.075382299721240997,-0.057007983326911926,-0.060769155621528625,-0.045956771820783615,3.1547987461090088,-0.00057890173047780991,-0.050201848149299622,2.2654757499694824,-0.00025672209449112415,-0.033393509685993195,-9.6042640507221222e-10,1,0.003941709641367197,0.9765625,0.9765625,-0.049622945487499237,-0.033136781305074692,-0.0037271231412887573,0.0052515468560159206,0,0.9765625,0,0,1,0,0,0,0,0,1,0,0,1,0,1,349.06564331054688,-4.9948692321777344e-05,-0.011060446500778198,-0.011010347865521908,1,4.2206525802612305,-0.0012782493140548468,-0.048222191631793976,2.8538804054260254,-0.00065269344486296177,-0.028454916551709175,-1.5473051462322474e-07,0,0.98875868320465088,-0.046943947672843933,-0.027802223339676857,-0.00042517547262832522,0,0,0,0,1,0,0,0,0,0,0,0,1.0278747081756592,0,348.80218505859375,-0.00014113634824752808,-0.0094323381781578064,-0.0092915836721658707,0.26165378093719482,0,-0.0090371361002326012,-0.054497778415679932,-0.041555710136890411,0,-12.610634803771973,0,0.55742460489273071,0.051627814769744873,263.7833333038725,-0.012547895312309265,-0.009489365853369236,267.81167602539062,263.8963623046875,8.525299072265625,4.431511402130127,1.0169869661331177,0.073509097099304199
17580,150.00188251020725,1,0.27010214328765869,168.75,8.3867568969726562,0.26111683249473572,1,140.58917236328125,1,28.226953506469727,8.801640510559082,142.50178838469688,0.057776130735874176,0.011824284680187702,-0.00035040653892792761,1.3223112821578979,-0.076097212731838226,-0.057548638433218002,-0.059292204678058624,-0.044839825481176376,3.1632671356201172,-0.0011026232969015837,-0.050315871834754944,2.2696521282196045,-0.00062009715475142002,-0.03334306925535202,-9.3132257461547852e-10,1,0.0016691102646291256,0.982421875,0.982421875,-0.049213249236345291,-0.032722972333431244,-0.0040392940863966942,0.0021988193038851023,0,0.982421875,0,0,1,0,0,0,0,0,1,0,0,1,0,1,349.0609130859375,-0.00012043118476867676,-0.011037349700927734,-0.010916955769062042,1,4.2255373001098633,-0.0016979556530714035,-0.048753321170806885,2.8461546897888184,-0.00090265925973653793,-0.026988765224814415,-1.5634577721357346e-07,0,0.98883253335952759,-0.047055363655090332,-0.026086106896400452,-0.00054106768220663071,0,0,0,0,1,0,0,0,0,0,0,0,1.0274852514266968,0,348.7969970703125,-0.00023400783538818359,-0.0093954801559448242,-0.0091617545112967491,0.26323553919792175,0,-0.0091121327131986618,-0.054986290633678436,-0.042276244610548019,0,-12.507876396179199,0,0.2735724151134491,0.050286643207073212,263.77916663710494,-0.012445648200809956,-0.0094120409339666367,267.81045532226562,263.91146850585938,8.5992641448974609,4.2096056938171387,1.3434762954711914,0.085622727870941162
17640,149.20513720462634,1,0.26948449015617371,168.75,8.396697998046875,0.25922033190727234,1,140.12258911132812,1,28.088705062866211,8.8588218688964844,141.74488034439503,0.048531059175729752,0.011942362412810326,-0.00034916700678877532,1.3223112821578979,-0.075420074164867401,-0.057036548852920532,-0.059441860765218735,-0.044952999800443649,3.1716556549072266,-0.0011041068937629461,-0.050530411303043365,2.2725768089294434,-0.00062205881113186479,-0.033021777868270874,-4.6566128730773926e-10,1,0.0033838136587291956,0.974609375,0.974609375,-0.049426302313804626,-0.032399721443653107,-0.0044480795040726662,0.0045617818832397461,0,0.974609375,0,0,1,0,0,0,0,0,1,0,0,1,0,1,349.05615234375,-0.00014804303646087646,-0.011120036244392395,-0.010972054675221443,1,4.230804443359375,-0.0012591008562594652,-0.049843937158584595,2.8419456481933594,-0.0008778860792517662,-0.027412466704845428,-1.568987499922514e-07,0,0.98839819431304932,-0.048584833741188049,-0.026534583419561386,-0.00057316274615004659,0,0,0,0,1,0,0,0,0,0,0,0,1.0284276008605957,0,348.791748046875,-0.0001684725284576416,-0.0096441060304641724,-0.0094758570194244385,0.2643572986125946,0,-0.0091659072786569595,-0.055441498756408691,-0.042717158794403076,0,-12.463629722595215,0,0.22397448122501373,0.050777040421962738,263.77499997033738,-0.012401621788740158,-0.0093787461519241333,267.80990600585938,263.917724609375,8.6440105438232422,4.361541748046875,1.0381087064743042,0.077246390283107758
17700,142.67380871919266,1,0.27159124612808228,181.25,8.4134979248046875,0.21054749190807343,1,143.65382385253906,1,31.110668182373047,8.8626775741577148,135.54011828323303,0.08907712996006012,0.011787204071879387,-0.00034863431937992573,1.3223112821578979,-0.076020136475563049,-0.057490348815917969,-0.061108291149139404,-0.046213243156671524,3.1806974411010742,-0.00094145582988858223,-0.050781778991222382,2.2772560119628906,-0.00061743403784930706,-0.033292833715677261,-7.5669959187507629e-10,1,0.0018423250876367092,0.9873046875,0.9873046875,-0.049840319901704788,-0.032675400376319885,-0.0047287959605455399,0.0024758500512689352,0,0.9873046875,0,0,1,0,0,0,0,0,1,0,0,1,0,1,349.05108642578125,-0.00011692941188812256,-0.010895669460296631,-0.010778879746794701,1,4.2395939826965332,-0.0005615319823846221,-0.049466293305158615,2.8412909507751465,-0.00053116906201466918,-0.027217555791139603,-1.5915429685264826e-07,0,0.98832076787948608,-0.048904761672019958,-0.02668638713657856,-0.00059277936816215515,0,0,0,0,1,0,0,0,0,0,0,0,1.0273300409317017,0,348.78726196289062,-8.5763633251190186e-05,-0.0091955661773681641,-0.0091100092977285385,0.26544255018234253,0,-0.0092034069821238518,-0.055755928158760071,-0.043271932750940323,0,-12.444616317749023,0,0.46531140804290771,0.050244279205799103,263.77083330356982,-0.012382702901959419,-0.0093644382432103157,267.80972290039062,263.89715576171875,8.6408262252807617,4.2626347541809082,1.0134005546569824,0.066688649356365204
17760,144.33124123418432,1,0.27617746591567993,181.25,8.4284839630126953,0.21026332676410675,1,147.38040161132812,1,33.211250305175781,8.7085256576538086,137.11467917247509,0.10203215479850769,0.012091082520782948,-0.00035732632386498153,1.3223112821578979,-0.079852864146232605,-0.060388855636119843,-0.061610456556081772,-0.046593006700277328,3.1873650550842285,-0.0011924402788281441,-0.053122855722904205,2.2769346237182617,-0.00070726289413869381,-0.032812707126140594,-1.0477378964424133e-09,1,0.0040797088295221329,0.9765625,0.9765625,-0.051930412650108337,-0.032105442136526108,-0.006552685983479023,0.0054071075282990932,0,0.9765625,0,0,1,0,0,0,0,0,1,0,0.00016207515727728605,0.998046875,0.00022507963876705617,0.998046875,349.0445556640625,-0.00012913346290588379,-0.011123180389404297,-0.010994233191013336,0.998046875,4.2484102249145508,-0.00054730335250496864,-0.05010589212179184,2.8370602130889893,-0.00020906934514641762,-0.024533659219741821,-1.5727709978818893e-07,0,0.98836588859558105,-0.049558587372303009,-0.024324594065546989,-0.00077402277383953333,0,0,0,0,1,0,0,0,0,0,0,0,1.0260616540908813,0,348.78164672851562,-6.771087646484375e-05,-0.008754730224609375,-0.0086872316896915436,0.2666739821434021,0,-0.0092455875128507614,-0.056230150163173676,-0.043779648840427399,0,-12.754878997802734,0,0.5581214427947998,0.051843173801898956,263.76666663680226,-0.012691421434283257,-0.0095979077741503716,267.80990600585938,263.80596923828125,8.4901905059814453,4.5963330268859863,1.2524394989013672,0.073877163231372833
17820,151.49212746623971,1,0.28199350833892822,168.75,8.4404392242431641,0.25928518176078796,1,153.20108032226562,1,34.431072235107422,8.7410831451416016,143.91752109292773,0.07249663770198822,0.011157477274537086,-0.00036592787364497781,1.3223112821578979,-0.085029095411300659,-0.064303390681743622,-0.061860404908657074,-0.046782027930021286,3.2021574974060059,-0.0016662674024701118,-0.057323932647705078,2.2707207202911377,-0.00090298894792795181,-0.03252406045794487,-4.6566128730773926e-10,1,0.0032755401916801929,0.9775390625,0.9775390625,-0.055657662451267242,-0.031621072441339493,-0.0089768469333648682,0.004385488573461771,0,0.9775390625,0,0,1,0,0,0,0,0,1,0,0,1,0,1,349.03866577148438,-0.00020445883274078369,-0.011254787445068359,-0.011050370521843433,1,4.2532825469970703,-0.00095943990163505077,-0.056403085589408875,2.825324535369873,-0.00021380663383752108,-0.023654349148273468,-1.5477417036890984e-07,0,0.98733216524124146,-0.055443640798330307,-0.023440545424818993,-0.0010839663445949554,0,0,0,0,1,0,0,0,0,0,0,0,1.0283654928207397,0,348.77609252929688,-0.00011295080184936523,-0.0095680207014083862,-0.0094551611691713333,0.26901298761367798,0,-0.0093376161530613899,-0.057392783463001251,-0.044354572892189026,0,-13.061915397644043,0,0.35870322585105896,0.04749608039855957,263.7624999700347,-0.012996930629014969,-0.0098289493471384048,267.81015014648438,263.91302490234375,8.4952144622802734,4.8747129440307617,1.1110672950744629,0.10424322634935379
17880,200.70380343570864,1,0.27934947609901428,168.75,8.4598016738891602,0.25933045148849487,1,149.28761291503906,1,34.637374877929688,8.7963075637817383,190.66861326392319,0.13050252199172974,0.010792884044349194,-0.00036505627213045955,1.3223112821578979,-0.083634227514266968,-0.063248515129089355,-0.060440793633460999,-0.045708447694778442,3.221468448638916,-0.0013238632818683982,-0.057237658649682999,2.2658600807189941,-0.00071888649836182594,-0.031952142715454102,-6.7666405811905861e-10,1,0.0065869414247572422,0.96875,0.96875,-0.05591379851102829,-0.031233252957463264,-0.009015694260597229,0.0091927489265799522,0,0.96875,0,0,1,0,0,0,0,0,1,0,0.00050898519111797214,0.99609375,0.00071639317320659757,0.99609375,349.0350341796875,-0.00017742067575454712,-0.011399485170841217,-0.011221935041248798,0.99609375,4.26104736328125,-0.0014038579538464546,-0.057028010487556458,2.8206222057342529,-0.00039401277899742126,-0.026079831644892693,-1.5352270565927029e-07,0,0.98675894737243652,-0.055624149739742279,-0.02568582259118557,-0.00096709094941616058,0,0,0,0,1,0,0,0,0,0,0,0,1.0316176414489746,0,348.77401733398438,-0.00018544495105743408,-0.010724566876888275,-0.01053921040147543,0.27119404077529907,0,-0.0094249565154314041,-0.058587387204170227,-0.044646106660366058,0,-13.030803680419922,0,0.80003857612609863,0.045978154987096786,263.75833330326714,-0.01296597346663475,-0.0098055377602577209,267.80953979492188,263.87771606445312,8.4717826843261719,4.3873739242553711,0.99027001857757568,0.094414040446281433
17940,230.98947129098539,1,0.27964600920677185,168.75,8.4763631820678711,0.25912579894065857,1,147.46430969238281,1,37.090400695800781,8.8389348983764648,219.4399977264361,0.03982694074511528,0.010868262499570847,-0.00037074813735671341,1.3223112821578979,-0.084500670433044434,-0.063903763890266418,-0.059604480862617493,-0.045075982809066772,3.240408182144165,-0.0011648575309664011,-0.058096364140510559,2.2677028179168701,-0.0006706796120852232,-0.031317416578531265,-1.5133991837501526e-09,1,0.006824759766459465,0.9794921875,0.9794921875,-0.056931503117084503,-0.030646732077002525,-0.0097864996641874313,0.0098636206239461899,0,0.9794921875,0,0,1,0,0,0,0,0,1,0,0.0013322555460035801,0.994140625,0.0019291758071631193,0.994140625,349.0325927734375,-0.00017878413200378418,-0.011770427227020264,-0.011591808870434761,0.994140625,4.273951530456543,-0.0016057821922004223,-0.058308709412813187,2.8274698257446289,-0.00056235934607684612,-0.027646817266941071,-1.5273690223693848e-07,0,0.98628890514373779,-0.056702926754951477,-0.027084458619356155,-0.00091716577298939228,0,0,0,0,1,0,0,0,0,0,0,0,1.0318983793258667,0,348.7734375,-0.00014585256576538086,-0.010778427124023438,-0.010632783174514771,0.27277690172195435,0,-0.0095064714550971985,-0.059496484696865082,-0.044836468994617462,0,-13.233975410461426,0,0.17966033518314362,0.046029336750507355,263.75416663649958,-0.013168134726583958,-0.0099584227427840233,267.808837890625,263.80197143554688,8.5678672790527344,4.7864456176757812,1.0083632469177246,0.10418955981731415
18000,210.22473080291681,1,0.28011265397071838,168.75,8.4741420745849609,0.25871187448501587,1,146.44503784179688,1,38.787742614746094,8.8198328018188477,199.71349426277095,0.043129503726959229,0.010989880189299583,-0.00037520061596296728,1.3223112821578979,-0.084864109754562378,-0.064178615808486938,-0.059688292443752289,-0.045139364898204803,3.26106858253479,-0.00078568916069343686,-0.058484524488449097,2.2704362869262695,-0.00029980309773236513,-0.031237689778208733,-8.149072527885437e-10,1,0.0055644810199737549,0.9716796875,0.9716796875,-0.057698838412761688,-0.030937887728214264,-0.0094899386167526245,0.0080382116138935089,0,0.9716796875,0,0,1,0,0,0,0,0,1,0,0.00064280477818101645,0.99609375,0.00092752487398684025,0.99609375,349.02969360351562,-0.00015237182378768921,-0.012126170098781586,-0.011973714455962181,0.99609375,4.2846078872680664,-0.001647873199544847,-0.059717312455177307,2.8399844169616699,-0.00039260240737348795,-0.029446538537740707,-1.5326077118515968e-07,0,0.98556822538375854,-0.058069437742233276,-0.029053935781121254,-0.00082685460802167654,0,0,0,0,1,0,0,0,0,0,0,0,1.0323395729064941,0,348.77020263671875,-0.00012613087892532349,-0.010905556380748749,-0.010779879987239838,0.2742113471031189,0,-0.0096123563125729561,-0.060409821569919586,-0.044858843088150024,0,-13.39290714263916,0,0.1962185800075531,0.046561762690544128,263.74999996973202,-0.01332627609372139,-0.010078017599880695,267.80801391601562,263.84396362304688,8.5484752655029297,4.5629291534423828,1.2115905284881592,0.10240167379379272
18060,135.24221665464944,1,0.27332901954650879,168.75,8.4820804595947266,0.25834369659423828,1,142.45179748535156,1,35.256168365478516,8.8211355209350586,128.48010582191696,0.051822226494550705,0.011535169556736946,-0.00035836806637234986,1.3223112821578979,-0.080338627099990845,-0.060756213963031769,-0.057487569749355316,-0.043475065380334854,3.2713413238525391,-0.00092788448091596365,-0.055187508463859558,2.2735328674316406,-0.00020257418509572744,-0.030237387865781784,-1.7462298274040222e-10,1,0.0081817135214805603,0.9619140625,0.9619140625,-0.054259628057479858,-0.030034817755222321,-0.0078720599412918091,0.011643077246844769,0,0.9619140625,0,0,1,0,0,0,0,0,1,0,0.00037451169919222593,0.9970703125,0.00052829866763204336,0.9970703125,349.02593994140625,-0.00017815828323364258,-0.011732697486877441,-0.011554505676031113,0.9970703125,4.2950277328491211,-0.0011519786203280091,-0.053037118166685104,2.8544659614562988,4.7076522605493665e-05,-0.028496405109763145,-1.5292607713490725e-07,0,0.98671948909759521,-0.05188513919711113,-0.028543481603264809,-0.00056944787502288818,0,0,0,0,1,0,0,0,0,0,0,0,1.030616283416748,0,348.76669311523438,-0.00012493878602981567,-0.010330069810152054,-0.010205408558249474,0.27439478039741516,0,-0.0096453148871660233,-0.060659684240818024,-0.044684812426567078,0,-12.792065620422363,0,0.24131722748279572,0.048981651663780212,263.74583330296446,-0.012728423811495304,-0.0096258902922272682,267.8070068359375,263.8597412109375,8.615753173828125,4.7995586395263672,0.97682380676269531,0.09440845251083374
18120,179.52159355370543,1,0.27422136068344116,168.75,8.4862346649169922,0.25724256038665771,1,145.15203857421875,1,34.808338165283203,8.8792057037353516,170.54551387602015,0.15004891157150269,0.012288336642086506,-0.00035515727358870208,1.3223112821578979,-0.080907166004180908,-0.061186172068119049,-0.057803202420473099,-0.043713763356208801,3.2747344970703125,-0.0013884096406400204,-0.055120639503002167,2.2738597393035889,-0.00040044274646788836,-0.030662922188639641,-9.8953023552894592e-10,1,0.0038548484444618225,0.98046875,0.98046875,-0.05373222753405571,-0.030262481421232224,-0.0072594210505485535,0.0053382748737931252,0,0.98046875,0,0,1,0,0,0,0,0,1,0,0,1,0,1,349.02099609375,-0.00023008882999420166,-0.011586777865886688,-0.011356542818248272,1,4.3068389892578125,-0.0015374594368040562,-0.052491649985313416,2.8636074066162109,-3.7364079616963863e-05,-0.027060221880674362,-1.5326077118515968e-07,0,0.98713505268096924,-0.050954189151525497,-0.027022857218980789,-0.00062200537649914622,0,0,0,0,1,0,0,0,0,0,0,0,1.0300935506820679,0,348.76336669921875,-0.00015965104103088379,-0.010190442204475403,-0.010031197220087051,0.27436506748199463,0,-0.0096361907199025154,-0.060752682387828827,-0.044538043439388275,0,-12.677453994750977,0,1.0064302682876587,0.053546972572803497,263.7416666361969,-0.012614382430911064,-0.0095396470278501511,267.8065185546875,263.9122314453125,8.6176490783691406,4.5101561546325684,1.0068181753158569,0.11776255071163177
18180,193.20562565236304,1,0.27295252680778503,168.75,8.4970130920410156,0.25499770045280457,1,143.61705017089844,1,33.704944610595703,8.9849643707275391,183.54534436974487,0.30720096826553345,0.012276913970708847,-0.00035399352782405913,1.3223112821578979,-0.080847293138504028,-0.061140894889831543,-0.056295376271009445,-0.042573466897010803,3.2811992168426514,-0.0020598929841071367,-0.055254165083169937,2.2698116302490234,-0.00078798807226121426,-0.029333285987377167,6.9849193096160889e-10,1,0.0054234294220805168,0.9794921875,0.9794921875,-0.05319426953792572,-0.02854529581964016,-0.0081314006820321083,0.007488681934773922,0,0.9794921875,0,0,1,0,0,0,0,0,1,0,0,1,0,1,349.01617431640625,-0.00027036666870117188,-0.01156461238861084,-0.0112940464168787,1,4.3217067718505859,-0.0017987834289669991,-0.052512817084789276,2.8664865493774414,-0.00011087860912084579,-0.024534806609153748,-1.5203841030597687e-07,0,0.98758625984191895,-0.050714030861854553,-0.024423927068710327,-0.00078328076051548123,0,0,0,0,1,0,0,0,0,0,0,0,1.0296766757965088,0,348.7596435546875,-0.00021314620971679688,-0.010104954242706299,-0.0098922476172447205,0.27406790852546692,0,-0.0096149221062660217,-0.060803472995758057,-0.044212929904460907,0,-12.635915756225586,0.0009765625,10,0.061169557273387909,263.73749996942934,-0.012573050335049629,-0.0095083890482783318,267.80670166015625,263.85372924804688,8.5817327499389648,4.4245090484619141,1.1042360067367554,0.090028546750545502
18240,143.33282131080213,1,0.27471053600311279,168.75,8.5081634521484375,0.25352630019187927,1,142.84190368652344,1,32.983966827392578,9.0146312713623047,136.16618024526201,0.55019700527191162,0.012233802117407322,-0.00036283594090491533,1.3223112821578979,-0.081575393676757812,-0.061691518872976303,-0.057475008070468903,-0.043465565890073776,3.2884459495544434,-0.0024333875626325607,-0.055340338498353958,2.2646820545196533,-0.0010806089267134666,-0.030151218175888062,0,1,0.0051210070960223675,0.9765625,0.9765625,-0.052906952798366547,-0.029070610180497169,-0.0074455859139561653,0.0072497795335948467,0,0.9765625,0,0,1,0,0,0,0,0,1,0,0,1,0,1,349.01132202148438,-0.00032806396484375,-0.011732935905456543,-0.011404751800000668,1,4.3279504776000977,-0.0015927376225590706,-0.052876640111207962,2.8680779933929443,-0.00010060938075184822,-0.025177948176860809,-1.5099067240953445e-07,0,0.98740553855895996,-0.051283895969390869,-0.02507733553647995,-0.00075935444328933954,0,0,0,0,1,0,0,0,0,0,0,0,1.0299719572067261,0,348.75570678710938,-0.00020068883895874023,-0.010191023349761963,-0.0099906465038657188,0.27404510974884033,0,-0.0096227917820215225,-0.060964372009038925,-0.044037912040948868,0,-12.951547622680664,0.0009765625,10,0.05972730740904808,263.73333330266178,-0.012887111864984035,-0.0097458986565470695,267.80645751953125,263.87744140625,8.6166496276855469,4.2513847351074219,0.89754033088684082,0.067810967564582825
18300,209.55858199632303,1,0.27345192432403564,168.75,8.5206155776977539,0.253011554479599,1,143.112548828125,1,33.644622802734375,9.0097160339355469,199.08065289650688,0.13609351217746735,0.011942459270358086,-0.00035719486186280847,1.3223112821578979,-0.081058584153652191,-0.06130068376660347,-0.056623190641403198,-0.042821377515792847,3.291834831237793,-0.0018154280260205269,-0.054738596081733704,2.2615835666656494,-0.0007557189092040062,-0.030361667275428772,2.3283064365386963e-10,1,0.0066351275891065598,0.970703125,0.970703125,-0.052923165261745453,-0.02960594929754734,-0.0068840188905596733,0.0097291590645909309,0,0.970703125,0,0,1,0,0,0,0,0,1,0,0,1,0,1,349.00640869140625,-0.00028282403945922852,-0.011639118194580078,-0.011356010101735592,1,4.3334751129150391,-0.0010498575866222382,-0.051548469811677933,2.8711907863616943,9.5625407993793488e-05,-0.025429841130971909,-1.4994293451309204e-07,0,0.98745900392532349,-0.050498612225055695,-0.025525461882352829,-0.00067984859924763441,0,0,0,0,1,0,0,0,0,0,0,0,1.0301916599273682,0,348.7520751953125,-0.00015926361083984375,-0.010223031044006348,-0.010063920170068741,0.27404129505157471,0,-0.0096328882500529289,-0.06106865406036377,-0.043874971568584442,0,-12.750187873840332,0,0.85514777898788452,0.051253404468297958,263.72916663589422,-0.012686753645539284,-0.0095943771302700043,267.8057861328125,263.88223266601562,8.656834602355957,4.2251663208007812,0.92070388793945312,0.076869010925292969
18360,170.35044171512038,1,0.27011901140213013,168.75,8.5150718688964844,0.2515607476234436,1,136.87593078613281,1,32.262454986572266,8.9190082550048828,161.83291962936437,0.034906022250652313,0.011569119989871979,-0.00035997998202219605,1.3223112821578979,-0.077548414468765259,-0.058646112680435181,-0.057401426136493683,-0.043409921228885651,3.2912077903747559,-0.00074732163920998573,-0.053033020347356796,2.2606449127197266,-0.00024579558521509171,-0.03146805614233017,-4.6566128730773926e-10,1,0.0049897972494363785,0.9736328125,0.9736328125,-0.052285697311162949,-0.031222259625792503,-0.0051920912228524685,0.0072568608447909355,0,0.9736328125,0,0,1,0,0,0,0,0,1,0,0,1,0,1,349.001953125,-0.00011545419692993164,-0.011974811553955078,-0.011859089136123657,1,4.3358192443847656,-0.00042443349957466125,-0.048120215535163879,2.8770613670349121,0.00034738308750092983,-0.025190064683556557,-1.494772732257843e-07,0,0.98802495002746582,-0.047695785760879517,-0.025537446141242981,-0.00055670237634330988,0,0,0,0,1,0,0,0,0,0,0,0,1.0296767950057983,0,348.74786376953125,-4.6908855438232422e-05,-0.0099389851093292236,-0.0098922895267605782,0.27361428737640381,0,-0.0096403900533914566,-0.060893543064594269,-0.043723732233047485,0,-12.849603652954102,0,0.15553563833236694,0.049068000167608261,263.72499996912666,-0.012785675004124641,-0.0096691865473985672,267.80548095703125,263.729736328125,8.6185131072998047,4.4865264892578125,1.0590636730194092,0.0674886554479599
