time_s,boundary_layer_height,boundary_layer_height_valid,friction_velocity,low_level_jet_height,low_level_jet_speed,low_level_jet_turning_from_geostrophic,low_level_jet_valid,obukhov_length,obukhov_length_valid,resolved_tke_vertical_integral,speed_maximum,stress_height_0_05,surface_bulk_richardson_maximum,surface_bulk_richardson_mean,surface_buoyancy_flux,surface_density,surface_drag_u_dynamic_flux,surface_drag_u_kinematic_flux,surface_drag_v_dynamic_flux,surface_drag_v_kinematic_flux,surface_neutral_fallback_fraction,surface_sensible_heat_flux,surface_stability_cap_fraction,surface_stability_parameter_maximum,surface_stability_parameter_mean,surface_temperature,surface_theta_dynamic_flux,surface_theta_kinematic_flux,theta_maximum,theta_minimum,u_absolute_maximum,v_absolute_maximum,w_absolute_maximum,w_variance_maximum
1020,133.49979241,1,0.382924944162,393.75,7.99971199036,5.11116604685e-06,1,2392.58447266,1,42.5447006226,8.31352329254,126.824802789,0.00315206334926,0.000755651621148,-5.86696696701e-05,1.32231128216,-0.193554967642,-0.146376252174,-0.0114358877763,-0.00864840857685,0,-2.09423303604,0,0.0131098525599,0.00312984082848,264.929166665,-0.00208381400444,-0.00157588766888,267.934173584,264.951263428,8.26900482178,2.0459446907,1.78235328197,0.191019147635
1080,118.532117886,1,0.38306170702,393.75,7.99966001511,7.68827067077e-06,1,2223.49853516,1,43.6156272888,8.21588897705,112.605511992,0.00603416841477,0.000835676328279,-6.31988805253e-05,1.32231128216,-0.193648219109,-0.14644677937,-0.0121821351349,-0.00921275932342,0,-2.25590443611,0,0.0252343658358,0.00346289388835,264.924999998,-0.00224468111992,-0.00169754365925,267.934356689,264.94909668,8.21390342712,2.19425153732,1.51774024963,0.166572123766
1140,117.378880971,1,0.385116457939,393.75,7.99959278107,1.1528104551e-05,1,2070.09765625,1,41.9609870911,8.21296024323,111.509936922,0.0034691831097,0.000887024798431,-6.89803491696e-05,1.32231128216,-0.195585653186,-0.147911965847,-0.0144427167252,-0.0109223276377,0,-2.46227622032,0,0.0144373485819,0.00367523194291,264.920833331,-0.00245002610609,-0.00185283611063,267.935302734,264.943664551,8.21280193329,2.39613628387,1.40708136559,0.172228306532
1200,123.317376703,1,0.38239505887,393.75,7.9995059967,1.69543782249e-05,1,1890.91259766,1,41.1969680786,8.18601417542,117.151507868,0.0107883699238,0.00102008366957,-7.39273818908e-05,1.32231128216,-0.19277510047,-0.145786479115,-0.0149800190702,-0.0113286627457,0,-2.63886213303,0,0.0455409251153,0.00422966852784,264.916666665,-0.00262573338114,-0.00198571500368,267.936401367,264.938140869,8.18503189087,2.0258307457,1.46838116646,0.146540567279
1260,138.206727338,1,0.378511190414,393.75,7.99939966202,2.41091311182e-05,1,1745.85461426,1,42.9731063843,8.59599971771,131.296390971,0.0122606679797,0.00107295031194,-7.76547676651e-05,1.32231128216,-0.188916146755,-0.142868131399,-0.0141925867647,-0.0107331657782,0,-2.77191209793,0,0.0519110560417,0.00445102807134,264.912499998,-0.00275812158361,-0.00208583381027,267.93649292,264.93649292,8.59565544128,2.44821882248,1.87062871456,0.161979839206
1320,137.776707193,1,0.374422430992,393.75,7.99927759171,3.33189200319e-05,1,1630.6295166,1,45.0005645752,8.24606227875,130.887871834,0.00758581329137,0.00113464670721,-8.04767187219e-05,1.32231128216,-0.184865877032,-0.139805108309,-0.0137654971331,-0.0104101793841,0,-2.87264275551,0,0.0318188518286,0.00470430264249,264.908333331,-0.00285835098475,-0.0021616325248,267.936248779,264.92288208,8.24359512329,2.11600732803,1.66827464104,0.176480829716
1380,139.255728441,1,0.371999710798,393.75,7.99914073944,4.47527600045e-05,1,1529.7590332,1,44.8244400024,8.16237926483,132.292942019,0.00731443753466,0.00116228172556,-8.41288128868e-05,1.32231128216,-0.182636395097,-0.138119056821,-0.0113130360842,-0.00855550169945,0,-3.00300550461,0,0.0306642930955,0.00481860339642,264.904166664,-0.00298806512728,-0.00225972896442,267.936279297,264.928649902,8.16185188293,1.96446156502,1.55449962616,0.187652572989
1440,152.344500857,1,0.367748379707,393.75,7.99898481369,5.80633968639e-05,1,1419.93395996,1,42.4997291565,8.19718170166,144.727275814,0.00681129191071,0.00128765997943,-8.75637124409e-05,1.32231128216,-0.178618758917,-0.135080724955,-0.00864592846483,-0.00653849728405,0,-3.12561535835,0,0.0285270307213,0.00533992331475,264.899999998,-0.00311006512493,-0.00235199159943,267.936981201,264.925354004,8.19654655457,2.67252039909,1.67107069492,0.154658451676
1500,149.550213066,1,0.363087713718,393.75,7.99881887436,7.24526908016e-05,1,1314.86938477,1,42.4993896484,8.19489479065,142.072702413,0.00910090841353,0.00137705099769,-9.10106100491e-05,1.32231128216,-0.174180328846,-0.131724148989,-0.00707244267687,-0.00534854596481,0,-3.24865365028,0,0.0382880866528,0.00571173988283,264.895833331,-0.00323249120265,-0.00244457647204,267.93661499,264.921386719,8.19372749329,1.81162881851,1.28273081779,0.125969558954
1560,154.670467977,1,0.358029663563,393.75,7.99868059158,8.65409529069e-05,1,1220.26367188,1,41.3144035339,8.24558544159,146.936944578,0.00611698813736,0.00146061251871,-9.40250029089e-05,1.32231128216,-0.16936391592,-0.128081724048,-0.00681027211249,-0.0051502790302,0,-3.35625314713,0,0.0255847834051,0.00605858676136,264.891666664,-0.00333955534734,-0.00252554402687,267.935333252,264.919769287,8.24439334869,2.40500473976,1.38833189011,0.124349996448
1620,156.851777044,1,0.353131562471,393.75,7.99857616425,9.99501280603e-05,1,1137.84814453,1,39.4153823853,8.20967674255,149.009188192,0.00617043115199,0.00156353006605,-9.67531959759e-05,1.32231128216,-0.164733916521,-0.124580286443,-0.00728085683659,-0.00550615973771,0,-3.45363688469,0,0.0258109755814,0.00648664217442,264.887499997,-0.00343645457178,-0.00259882421233,267.935394287,264.926452637,8.20944595337,2.02535820007,1.38897180557,0.137872487307
1680,144.178429355,1,0.347110390663,393.75,7.99847984314,0.000112934307253,1,1060.27355957,1,36.2636604309,8.24855232239,136.969507887,0.0525512360036,0.00184810347855,-9.86109007499e-05,1.32231128216,-0.159097418189,-0.120317675173,-0.00840909779072,-0.00635939370841,0,-3.51994824409,0,0.245204657316,0.00771685130894,264.883333331,-0.00350243598223,-0.00264872284606,267.937042236,264.918151855,8.24826622009,2.20896720886,1.18413877487,0.118918098509
1740,144.717418204,1,0.340241909027,393.75,7.9983921051,0.000125398044474,1,980.037353516,1,34.8212966919,8.1617193222,137.481547293,0.0150524582714,0.00198254548013,-0.000100475641375,1.32231128216,-0.152767777443,-0.115530870855,-0.00972166284919,-0.0073520229198,0,-3.58651089668,0,0.0641013085842,0.00823933817446,264.879166664,-0.00356866745278,-0.00269881030545,267.935760498,264.91104126,8.16101551056,1.66866588593,1.23765730858,0.104233652353
1800,156.716600116,1,0.332810074091,393.75,7.99833488464,0.00013611796021,1,911.808349609,1,32.2636451721,8.15950584412,148.88077011,0.0112616885453,0.00205676094629,-0.000101070836536,1.32231128216,-0.146083772182,-0.110476084054,-0.0105268303305,-0.0079609323293,0,-3.60775661469,0,0.0475844629109,0.00854646228254,264.874999997,-0.0035898075439,-0.00271479762159,267.933135986,264.897888184,8.1592168808,2.33468866348,1.36151337624,0.108451724052
1860,169.407236655,1,0.324536681175,393.75,7.9982919693,0.000143896162626,1,847.478637695,1,33.718421936,8.17583179474,160.936874823,0.125046983361,0.00225350470282,-0.000100832978205,1.32231128216,-0.138872906566,-0.105022855103,-0.0105253169313,-0.00795978773385,0,-3.59926581383,0,0.748935997486,0.00959913991392,264.87083333,-0.00358135905117,-0.0027084085159,267.933135986,264.909606934,8.17440700531,1.98385286331,1.25941085815,0.132079347968
1920,165.267614424,1,0.324736684561,393.75,7.99821376801,0.000150098305312,1,820.388549805,1,34.5489082336,8.27144241333,157.004233703,0.0372437015176,0.00206803809851,-0.000104355291114,1.32231128216,-0.13908945024,-0.105186618865,-0.0099218878895,-0.00750344339758,0,-3.72499632835,0,0.166916400194,0.00860623735934,264.866666663,-0.00370646407828,-0.00280301924795,267.93649292,264.897491455,8.27132415771,2.82965755463,1.4303586483,0.119547024369
