time_s,boundary_layer_height,boundary_layer_height_valid,friction_velocity,low_level_jet_height,low_level_jet_speed,low_level_jet_turning_from_geostrophic,low_level_jet_valid,obukhov_length,obukhov_length_valid,resolved_tke_vertical_integral,speed_maximum,stress_height_0_05,surface_bulk_richardson_maximum,surface_bulk_richardson_mean,surface_buoyancy_flux,surface_density,surface_drag_u_dynamic_flux,surface_drag_u_kinematic_flux,surface_drag_v_dynamic_flux,surface_drag_v_kinematic_flux,surface_layer_face1_filtered_u_mean,surface_layer_face1_filtered_u_mean_w_mean_transport,surface_layer_face1_filtered_uw_product,surface_layer_face1_filtered_v_mean,surface_layer_face1_filtered_v_mean_w_mean_transport,surface_layer_face1_filtered_vw_product,surface_layer_face1_filtered_w_mean,surface_layer_face1_momentum_active_fraction,surface_layer_face1_momentum_deficit,surface_layer_face1_resolved_u_flux,surface_layer_face1_resolved_v_flux,surface_layer_face1_transverse_resolved_stress,surface_layer_face1_viscosity,surface_layer_face1_viscosity_cap_fraction,surface_layer_face1_ρqᵛ_active_fraction,surface_layer_face1_ρqᵛ_cap_fraction,surface_layer_face1_ρqᵛ_deficit,surface_layer_face1_ρqᵛ_diffusivity,surface_layer_face1_ρqᵛ_filtered_scalar_mean,surface_layer_face1_ρqᵛ_filtered_scalar_mean_w_mean_transport,surface_layer_face1_ρqᵛ_filtered_scalar_w_product,surface_layer_face1_ρqᵛ_resolved_flux,surface_layer_face1_ρθ_active_fraction,surface_layer_face1_ρθ_cap_fraction,surface_layer_face1_ρθ_deficit,surface_layer_face1_ρθ_diffusivity,surface_layer_face1_ρθ_filtered_scalar_mean,surface_layer_face1_ρθ_filtered_scalar_mean_w_mean_transport,surface_layer_face1_ρθ_filtered_scalar_w_product,surface_layer_face1_ρθ_resolved_flux,surface_layer_face2_filtered_u_mean,surface_layer_face2_filtered_u_mean_w_mean_transport,surface_layer_face2_filtered_uw_product,surface_layer_face2_filtered_v_mean,surface_layer_face2_filtered_v_mean_w_mean_transport,surface_layer_face2_filtered_vw_product,surface_layer_face2_filtered_w_mean,surface_layer_face2_momentum_active_fraction,surface_layer_face2_momentum_deficit,surface_layer_face2_resolved_u_flux,surface_layer_face2_resolved_v_flux,surface_layer_face2_transverse_resolved_stress,surface_layer_face2_viscosity,surface_layer_face2_viscosity_cap_fraction,surface_layer_face2_ρqᵛ_active_fraction,surface_layer_face2_ρqᵛ_cap_fraction,surface_layer_face2_ρqᵛ_deficit,surface_layer_face2_ρqᵛ_diffusivity,surface_layer_face2_ρqᵛ_filtered_scalar_mean,surface_layer_face2_ρqᵛ_filtered_scalar_mean_w_mean_transport,surface_layer_face2_ρqᵛ_filtered_scalar_w_product,surface_layer_face2_ρqᵛ_resolved_flux,surface_layer_face2_ρθ_active_fraction,surface_layer_face2_ρθ_cap_fraction,surface_layer_face2_ρθ_deficit,surface_layer_face2_ρθ_diffusivity,surface_layer_face2_ρθ_filtered_scalar_mean,surface_layer_face2_ρθ_filtered_scalar_mean_w_mean_transport,surface_layer_face2_ρθ_filtered_scalar_w_product,surface_layer_face2_ρθ_resolved_flux,surface_layer_filtered_friction_velocity,surface_layer_filtered_surface_flux_ρqᵛ,surface_layer_filtered_surface_flux_ρθ,surface_layer_filtered_surface_u_flux,surface_layer_filtered_surface_v_flux,surface_neutral_fallback_fraction,surface_sensible_heat_flux,surface_stability_cap_fraction,surface_stability_parameter_maximum,surface_stability_parameter_mean,surface_temperature,surface_theta_dynamic_flux,surface_theta_kinematic_flux,theta_maximum,theta_minimum,u_absolute_maximum,v_absolute_maximum,w_absolute_maximum,w_variance_maximum
18900,244.00583804571014,1,0.29158627986907959,181.25,8.5835428237915039,0.25194171071052551,1,157.40966796875,1,27.37925910949707,8.8712148666381836,231.80554614342461,0.01456039771437645,0.0096391458064317703,-0.00039374025072902441,1.3223112821578979,-0.087094202637672424,-0.065865129232406616,-0.071093395352363586,-0.053764492273330688,2.6702437400817871,-0.00058990035904571414,-0.0088460203260183334,2.1580650806427002,-0.00046695215860381722,-0.0047798561863601208,-1.0477378964424133e-09,1,0.89269405603408813,-0.0082561187446117401,-0.0043129040859639645,-0.0018892714288085699,1.2890963554382324,0,0,0,1,0,0,0,0,0,1,0,0.77908951044082642,1.1242401599884033,348.88348388671875,-0.00010555237531661987,-0.0024210214614868164,-0.0023155924864113331,3.3370256423950195,-0.0030931504443287849,-0.031582586467266083,2.5700054168701172,-0.0020232112146914005,-0.01823033019900322,-1.5142722986638546e-07,0,0.99728143215179443,-0.028489436954259872,-0.016207117587327957,-0.00046958943130448461,0,0,0,0,1,0,0,0,0,0,0,0,1.0075387954711914,0,348.599365234375,-0.00050994753837585449,-0.0080486834049224854,-0.0075387111864984035,0.28909534215927124,0,-0.010368495248258114,-0.064792558550834656,-0.052888728678226471,0,-14.054686546325684,0,0.061941958963871002,0.040618583559989929,263.68749996821862,-0.013984763063490391,-0.01057599950581789,267.8023681640625,263.99508666992188,8.5961151123046875,4.4377632141113281,0.81559562683105469,0.06293158233165741
18960,165.82852305499739,1,0.29163965582847595,181.25,8.6123991012573242,0.25176194310188293,1,157.67007446289062,1,26.966449737548828,8.926020622253418,157.53709690224753,0.014885511249303818,0.0096026873216032982,-0.00039330587605945766,1.3223112821578979,-0.087423935532569885,-0.06611449271440506,-0.070752955973148346,-0.053507033735513687,2.6734724044799805,-0.00057274935534223914,-0.0093365814536809921,2.1578378677368164,-0.0004704756720457226,-0.0048406012356281281,-7.1304384618997574e-10,1,0.88761407136917114,-0.0087638311088085175,-0.0043701245449483395,-0.0021593035198748112,1.2837915420532227,0,0,0,1,0,0,0,0,0,1,0,0.77887094020843506,1.1259791851043701,348.87896728515625,-9.9286437034606934e-05,-0.0024180188775062561,-0.0023188153281807899,3.341804027557373,-0.0024253502488136292,-0.032371994107961655,2.5656123161315918,-0.0017277202568948269,-0.017536796629428864,-1.5173282008618116e-07,0,0.99721366167068481,-0.029946647584438324,-0.0158090740442276,-0.00057478155940771103,0,0,0,0,1,0,0,0,0,0,0,0,1.0073883533477783,0,348.59481811523438,-0.00043217092752456665,-0.0078204348683357239,-0.0073883887380361557,0.28950655460357666,0,-0.010404475033283234,-0.064994737505912781,-0.053009092807769775,0,-14.039182662963867,0,0.063368149101734161,0.040460593998432159,263.68333330145106,-0.013969335705041885,-0.010564331896603107,267.80242919921875,264.00155639648438,8.5994901657104492,4.5018291473388672,0.76888453960418701,0.067080140113830566
19020,235.56087681031573,1,0.29219591617584229,181.25,8.6001462936401367,0.24785332381725311,1,158.20542907714844,1,29.63606071472168,8.8803062438964844,223.78283296979993,0.014975205063819885,0.0095921605825424194,-0.00039422215195372701,1.3223112821578979,-0.087939038872718811,-0.066504038870334625,-0.070798531174659729,-0.053541500121355057,2.6783416271209717,-0.00046208014828152955,-0.0098128132522106171,2.1578104496002197,-0.00041010463610291481,-0.0048531661741435528,-8.149072527885437e-10,1,0.88149595260620117,-0.0093507319688796997,-0.0044430610723793507,-0.0024689403362572193,1.2774262428283691,0,0,0,1,0,0,0,0,0,1,0,0.77443671226501465,1.1219432353973389,348.87420654296875,-8.947029709815979e-05,-0.0024534724652767181,-0.0023641055449843407,3.3484556674957275,-0.0018130512908101082,-0.033152766525745392,2.5639035701751709,-0.0012820068513974547,-0.017993293702602386,-1.5194382285699248e-07,0,0.99707072973251343,-0.031339719891548157,-0.016711285337805748,-0.00058416073443368077,0,0,0,0,1,0,0,0,0,0,0,0,1.0075805187225342,0,348.59100341796875,-0.00034951791167259216,-0.007929578423500061,-0.0075805019587278366,0.28998160362243652,0,-0.010436452925205231,-0.06524910032749176,-0.053113643079996109,0,-14.071887969970703,0,0.063761994242668152,0.040416233241558075,263.6791666346835,-0.014001878909766674,-0.010588943026959896,267.80142211914062,263.99557495117188,8.5403223037719727,4.4284296035766602,0.84556412696838379,0.062877051532268524
19080,157.29472199462077,1,0.29247385263442993,181.25,8.6028108596801758,0.24622237682342529,1,158.36488342285156,1,29.330684661865234,8.8212118148803711,149.42998589488974,0.013717878609895706,0.0095531605184078217,-0.00039495012606494129,1.3223112821578979,-0.088438592851161957,-0.066881828010082245,-0.070518702268600464,-0.053329881280660629,2.6851611137390137,-0.00062330998480319977,-0.010035651735961437,2.1569123268127441,-0.0004904306260868907,-0.004566507413983345,5.6024873629212379e-10,1,0.8839414119720459,-0.0094123417511582375,-0.0040760762058198452,-0.0027810116298496723,1.2827370166778564,0,0,0,1,0,0,0,0,0,1,0,0.77902442216873169,1.1302624940872192,348.8697509765625,-9.0241432189941406e-05,-0.0024102181196212769,-0.0023200877476483583,3.359370231628418,-0.0022278653923422098,-0.033652041107416153,2.5611543655395508,-0.001330447499640286,-0.017710510641336441,-1.5248951967805624e-07,0,0.99706733226776123,-0.031424183398485184,-0.016380064189434052,-0.0006013784441165626,0,0,0,0,1,0,0,0,0,0,0,0,1.0075176954269409,0,348.587890625,-0.00036361068487167358,-0.0078806988894939423,-0.0075177042745053768,0.29037672281265259,0,-0.010464867576956749,-0.065500572323799133,-0.053160689771175385,0,-14.097873687744141,0,0.058255467563867569,0.040243823081254959,263.67499996791594,-0.014027735218405724,-0.010608497075736523,267.80050659179688,263.98074340820312,8.5451641082763672,4.7682437896728516,0.81084305047988892,0.06807330995798111
19140,228.55685793130584,1,0.29435256123542786,181.25,8.6221303939819336,0.24909472465515137,1,159.62109375,1,28.481149673461914,8.8798732757568359,217.12901503474055,0.013444346375763416,0.0094643589109182358,-0.00039944145828485489,1.3223112821578979,-0.089776955544948578,-0.067893967032432556,-0.071177862584590912,-0.053828369826078415,2.6954593658447266,-0.00097268103854730725,-0.010359380394220352,2.1560161113739014,-0.00073607417289167643,-0.0048517105169594288,-4.9476511776447296e-10,1,0.88463419675827026,-0.0093866977840662003,-0.0041156364604830742,-0.0027146041393280029,1.2856976985931396,0,0,0,1,0,0,0,0,0,1,0,0.77834916114807129,1.1310992240905762,348.8656005859375,-0.00012305378913879395,-0.0024605244398117065,-0.0023376201279461384,3.3704338073730469,-0.002686141524463892,-0.035111755132675171,2.5584819316864014,-0.0014808758860453963,-0.017930760979652405,-1.5168916434049606e-07,0,0.99697911739349365,-0.032425619661808014,-0.016449885442852974,-0.00064265989931300282,0,0,0,0,1,0,0,0,0,0,0,0,1.0075922012329102,0,348.5841064453125,-0.00040769577026367188,-0.0079993903636932373,-0.0075922221876680851,0.29088380932807922,0,-0.010501162149012089,-0.065843425691127777,-0.053233452141284943,0,-14.258193969726562,0,0.057061508297920227,0.039862349629402161,263.67083330114838,-0.01418725773692131,-0.010729135945439339,267.80059814453125,263.99935913085938,8.5839347839355469,4.5651655197143555,0.96046531200408936,0.069165274500846863
19200,239.25984073739588,1,0.29616495966911316,181.25,8.631077766418457,0.2507336437702179,1,160.68992614746094,1,31.10777473449707,9.0059852600097656,227.29684870052608,0.01302809827029705,0.0093668345361948013,-0.00040415910189040005,1.3223112821578979,-0.090915806591510773,-0.068755224347114563,-0.072019368410110474,-0.054464761167764664,2.7087769508361816,-0.0010694556403905153,-0.010453373193740845,2.1560449600219727,-0.00084114848868921399,-0.0055432552471756935,-2.6193447411060333e-09,1,0.88071960210800171,-0.0093839168548583984,-0.0047021079808473587,-0.0022330349311232567,1.2836568355560303,0,0,0,1,0,0,0,0,0,1,0,0.77743875980377197,1.1330621242523193,348.86163330078125,-0.00016130506992340088,-0.0025190263986587524,-0.002357908058911562,3.3815960884094238,-0.0026068780571222305,-0.036111198365688324,2.557056188583374,-0.0016492928843945265,-0.019176764413714409,-1.5116529539227486e-07,0,0.99683022499084473,-0.033504322171211243,-0.017527470365166664,-0.00062893680296838284,0,0,0,0,1,0,0,0,0,0,0,0,1.0077031850814819,0,348.579833984375,-0.00042718648910522461,-0.0081301629543304443,-0.0077031748369336128,0.29167225956916809,0,-0.010557647794485092,-0.066319823265075684,-0.053413119167089462,0,-14.426591873168945,0,0.055247332900762558,0.03944077342748642,263.66666663438082,-0.014354817569255829,-0.01085585355758667,267.80001831054688,263.98541259765625,8.6523160934448242,4.3047685623168945,0.94176661968231201,0.089920304715633392
19260,235.70682030132392,1,0.29377022385597229,181.25,8.6330451965332031,0.24514538049697876,1,159.49284362792969,1,33.187068939208984,8.9500265121459961,223.92147928625772,0.0131978839635849,0.0094526298344135284,-0.00039739476051181555,1.3223112821578979,-0.089400127530097961,-0.067608989775180817,-0.070924192667007446,-0.05363653227686882,2.7180943489074707,-0.00069052801700308919,-0.0094703193753957748,2.1559844017028809,-0.00054185732733458281,-0.0052072848193347454,-2.0081643015146255e-09,1,0.88634073734283447,-0.0087797902524471283,-0.0046654278412461281,-0.0018660520436242223,1.2949396371841431,0,0,0,1,0,0,0,0,0,1,0,0.79091954231262207,1.1554049253463745,348.85711669921875,-0.00011765584349632263,-0.0023371390998363495,-0.0022195829078555107,3.3914082050323486,-0.0016224381979554892,-0.034129343926906586,2.5565650463104248,-0.0010625764261931181,-0.018180398270487785,-1.5125260688364506e-07,0,0.99691683053970337,-0.032506905496120453,-0.0171178188174963,-0.00060287181986495852,0,0,0,0,1,0,0,0,0,0,0,0,1.0074838399887085,0,348.57608032226562,-0.00030590593814849854,-0.0077896043658256531,-0.0074837999418377876,0.29227960109710693,0,-0.010598087683320045,-0.06667974591255188,-0.053548116236925125,0,-14.185135841369629,0,0.055986940860748291,0.039809875190258026,263.66249996761326,-0.014114563353359699,-0.010674160905182362,267.7984619140625,263.9832763671875,8.6351089477539062,4.3984994888305664,0.79400873184204102,0.073708899319171906
19320,203.14634796098042,1,0.29095360636711121,181.25,8.6219425201416016,0.2438129186630249,1,156.83274841308594,1,34.057598114013672,8.9733924865722656,192.98903056293139,0.013098802417516708,0.0095830317586660385,-0.00039262190693989396,1.3223112821578979,-0.088010907173156738,-0.066558390855789185,-0.069169402122497559,-0.052309468388557434,2.7209644317626953,-0.00026945793069899082,-0.0088611384853720665,2.1496334075927734,-0.00022449647076427937,-0.0046039512380957603,-2.0081643015146255e-09,1,0.88995933532714844,-0.0085916817188262939,-0.0043794559314846992,-0.0019574344623833895,1.3000485897064209,0,0,0,1,0,0,0,0,0,1,0,0.79620516300201416,1.1630557775497437,348.85186767578125,-4.4070184230804443e-05,-0.002205483615398407,-0.0021615310106426477,3.3994107246398926,-0.0006742898840457201,-0.033699683845043182,2.5495543479919434,-0.00045525195309892297,-0.015800423920154572,-1.5142722986638546e-07,0,0.9969821572303772,-0.033025395125150681,-0.015345172956585884,-0.00074513116851449013,0,0,0,0,1,0,0,0,0,0,0,0,1.0075199604034424,0,348.572265625,-0.00014753639698028564,-0.0076671019196510315,-0.0075199976563453674,0.29223114252090454,0,-0.010594912804663181,-0.066717773675918579,-0.053428493440151215,0,-14.014766693115234,0,0.055555250495672226,0.040367349982261658,263.6583333008457,-0.013945041224360466,-0.010545959696173668,267.79757690429688,263.98284912109375,8.6575965881347656,4.5109395980834961,0.99197793006896973,0.065218135714530945
19380,231.91066255701571,1,0.29223951697349548,181.25,8.6338386535644531,0.24817460775375366,1,156.89353942871094,1,32.912189483642578,8.9668865203857422,220.31512942916493,0.012890585698187351,0.0095647834241390228,-0.00039769647992216051,1.3223112821578979,-0.089427798986434937,-0.067629911005496979,-0.068963639438152313,-0.05215386301279068,2.7269048690795898,-0.00012051622616127133,-0.0092499824240803719,2.1413111686706543,-0.00011517951497808099,-0.0044379252940416336,-6.4028427004814148e-10,1,0.88444840908050537,-0.0091294646263122559,-0.0043227458372712135,-0.0023042815737426281,1.2919018268585205,0,0,0,1,0,0,0,0,0,1,0,0.78753578662872314,1.1505244970321655,348.8470458984375,-1.4938414096832275e-05,-0.0022614821791648865,-0.00224662059918046,3.4101614952087402,-0.00043261307291686535,-0.036050736904144287,2.5438551902770996,-0.0003787199966609478,-0.016172941774129868,-1.5093246474862099e-07,0,0.99679362773895264,-0.035618118941783905,-0.015794221311807632,-0.00084007414989173412,0,0,0,0,1,0,0,0,0,0,0,0,1.0077457427978516,0,348.56777954101562,-9.9390745162963867e-05,-0.0078448653221130371,-0.0077458489686250687,0.29208755493164062,0,-0.010597149841487408,-0.066767044365406036,-0.053189553320407867,0,-14.195904731750488,0,0.054648689925670624,0.040287841111421585,263.65416663407814,-0.01412527821958065,-0.010682264342904091,267.79766845703125,263.97866821289062,8.720128059387207,4.2340202331542969,0.94328522682189941,0.071580387651920319
19440,181.15368789285944,1,0.29440206289291382,181.25,8.6519479751586914,0.24808183312416077,1,158.57623291015625,1,30.93086051940918,8.9481678009033203,172.09600349821645,0.012801852077245712,0.0094970501959323883,-0.00040227625868283212,1.3223112821578979,-0.091127961874008179,-0.068915665149688721,-0.069503374397754669,-0.052562035620212555,2.7370007038116455,-3.9622507756575942e-05,-0.0095664979889988899,2.1359801292419434,-6.5843079937621951e-05,-0.0044655413366854191,5.8207660913467407e-11,1,0.87994909286499023,-0.0095268748700618744,-0.004399698693305254,-0.0024549518711864948,1.2867386341094971,0,0,0,1,0,0,0,0,0,1,0,0.78277981281280518,1.1446713209152222,348.84228515625,-4.6864151954650879e-06,-0.0023055076599121094,-0.0023009395226836205,3.4183793067932129,-0.00022046663798391819,-0.037149608135223389,2.544156551361084,-0.0002778894267976284,-0.016858320683240891,-1.5107798390090466e-07,0,0.99665677547454834,-0.036929145455360413,-0.016580432653427124,-0.00084005272947251797,0,0,0,0,1,0,0,0,0,0,0,0,1.0078885555267334,0,348.562744140625,-7.0691108703613281e-05,-0.0079589486122131348,-0.0078885685652494431,0.2923542857170105,0,-0.0106255067512393,-0.067057296633720398,-0.053041912615299225,0,-14.359382629394531,0,0.054262612015008926,0.039999142289161682,263.64999996731058,-0.01428794302046299,-0.010805279947817326,267.79757690429688,263.96624755859375,8.6439905166625977,4.3714303970336914,0.91065943241119385,0.064834550023078918
19500,228.61171253576057,1,0.29513895511627197,181.25,8.6340417861938477,0.24647533893585205,1,159.22151184082031,1,30.174633026123047,8.9445066452026367,217.18112690897254,0.013968032784759998,0.0094670411199331284,-0.00040366200846619904,1.3223112821578979,-0.091702178120613098,-0.069349914789199829,-0.069697476923465729,-0.052708826959133148,2.7461857795715332,-0.00010325084440410137,-0.0096943099051713943,2.132596492767334,-8.9524080976843834e-05,-0.004431811161339283,-4.0745362639427185e-10,1,0.88037025928497314,-0.0095910578966140747,-0.0043422873131930828,-0.0025056886952370405,1.2891895771026611,0,0,0,1,0,0,0,0,0,1,0,0.78074884414672852,1.1433554887771606,348.83734130859375,-1.2412667274475098e-05,-0.0023436248302459717,-0.0023312957491725683,3.4224309921264648,-0.00042364536784589291,-0.037135444581508636,2.5440773963928223,-0.00033500767312943935,-0.017313366755843163,-1.494772732257843e-07,0,0.9966275691986084,-0.036711800843477249,-0.016978360712528229,-0.00079535000259056687,0,0,0,0,1,0,0,0,0,0,0,0,1.0078847408294678,0,348.557861328125,-0.00011137127876281738,-0.0079958736896514893,-0.0078847724944353104,0.29283714294433594,0,-0.010663977824151516,-0.067455410957336426,-0.052978001534938812,0,-14.408846855163574,0,0.059348613023757935,0.039870701730251312,263.64583330054302,-0.014337160624563694,-0.010842500254511833,267.79818725585938,263.9600830078125,8.6404933929443359,4.4495124816894531,0.77238953113555908,0.063684247434139252
19560,140.45748583964502,1,0.29331552982330322,181.25,8.6459236145019531,0.2475777268409729,1,158.45021057128906,1,26.522504806518555,8.9878063201904297,133.43461154766277,0.013817041181027889,0.0095130316913127899,-0.00039815518539398909,1.3223112821578979,-0.090234793722629547,-0.068240202963352203,-0.06928107887506485,-0.052393924444913864,2.7509407997131348,-0.00026052538305521011,-0.009083157405257225,2.1307096481323242,-0.00016947672702372074,-0.004113475326448679,-2.3283064365386963e-10,1,0.89114350080490112,-0.0088226329535245895,-0.0039439988322556019,-0.0023123705759644508,1.3054922819137573,0,0,0,1,0,0,0,0,0,1,0,0.79304885864257812,1.1619091033935547,348.83221435546875,-3.6388635635375977e-05,-0.0022466778755187988,-0.0022104708477854729,3.4216709136962891,-0.0007719770073890686,-0.035099659115076065,2.5460777282714844,-0.00049402448348701,-0.017159039154648781,-1.494772732257843e-07,0,0.99679034948348999,-0.034327685832977295,-0.016665015369653702,-0.000684078608173877,0,0,0,0,1,0,0,0,0,0,0,0,1.0077196359634399,0,348.55294799804688,-0.00017425417900085449,-0.0078936517238616943,-0.0077196722850203514,0.29308357834815979,0,-0.010682402178645134,-0.067701786756515503,-0.052897606045007706,0,-14.212279319763184,0,0.058688629418611526,0.040069893002510071,263.64166663377546,-0.014141571708023548,-0.010694585740566254,267.7979736328125,263.95953369140625,8.6643886566162109,4.3953561782836914,0.62455326318740845,0.05219297856092453
19620,170.92290045594825,1,0.29276341199874878,181.25,8.6643457412719727,0.25129511952400208,1,157.31460571289062,1,24.295654296875,8.9777193069458008,162.37675543315083,0.013891130685806274,0.0095339957624673843,-0.00039876895607449114,1.3223112821578979,-0.089582741260528564,-0.0677470862865448,-0.06942584365606308,-0.052503403276205063,2.7505671977996826,-0.00028439040761440992,-0.0090821878984570503,2.1285018920898438,-0.00018793006893247366,-0.0042000571265816689,3.7834979593753815e-10,1,0.89087045192718506,-0.0087977983057498932,-0.0040121264755725861,-0.0022347222547978163,1.3048744201660156,0,0,0,1,0,0,0,0,0,1,0,0.79444915056228638,1.1637322902679443,348.8271484375,-4.8488378524780273e-05,-0.0022472739219665527,-0.0021989447996020317,3.4162378311157227,-0.00071387062780559063,-0.034265346825122833,2.5468626022338867,-0.00048626516945660114,-0.016905548050999641,-1.5005934983491898e-07,0,0.99685359001159668,-0.033551476895809174,-0.016419284045696259,-0.00065204023849219084,0,0,0,0,1,0,0,0,0,0,0,0,1.0077555179595947,0,348.54827880859375,-0.00018429756164550781,-0.007939457893371582,-0.0077555528841912746,0.29304522275924683,0,-0.010684540495276451,-0.067740663886070251,-0.052811674773693085,0,-14.234188079833984,0,0.059012416750192642,0.04015674814581871,263.6374999670079,-0.014163371175527573,-0.010711072012782097,267.7972412109375,263.95553588867188,8.6940469741821289,4.2427740097045898,0.60318958759307861,0.044665254652500153
19680,182.25833788677448,1,0.29150575399398804,181.25,8.6766643524169922,0.24935087561607361,1,156.30769348144531,1,22.731521606445312,8.9721841812133789,173.14542099243576,0.013792325742542744,0.0095886820927262306,-0.00039618773735128343,1.3223112821578979,-0.088722661137580872,-0.06709665060043335,-0.068949274718761444,-0.052142996340990067,2.7476062774658203,-0.00028385530458763242,-0.0091789606958627701,2.1249275207519531,-0.00019697588868439198,-0.0040715280920267105,-6.5483618527650833e-11,1,0.89058411121368408,-0.0088951075449585915,-0.0038745524361729622,-0.0024024038575589657,1.3040084838867188,0,0,0,1,0,0,0,0,0,1,0,0.79753178358078003,1.1678597927093506,348.82156372070312,-5.8170408010482788e-05,-0.0022243484854698181,-0.0021662735380232334,3.4071636199951172,-0.00056364730698987842,-0.03389919176697731,2.5453643798828125,-0.00044814607826992869,-0.016420159488916397,-1.4991383068263531e-07,0,0.99689459800720215,-0.033335544168949127,-0.015972012653946877,-0.00066680263262242079,0,0,0,0,1,0,0,0,0,0,0,0,1.007510781288147,0,348.54257202148438,-0.00017752498388290405,-0.0076880455017089844,-0.007510816678404808,0.29289716482162476,0,-0.010685057379305363,-0.067689523100852966,-0.052733011543750763,0,-14.142050743103027,0,0.058580651879310608,0.040391355752944946,263.63333330024034,-0.014071692712605,-0.010641739703714848,267.79617309570312,263.95242309570312,8.6750326156616211,4.2835173606872559,0.65712743997573853,0.046764008700847626
19740,157.46739706408562,1,0.28825321793556213,181.25,8.687037467956543,0.24593046307563782,1,154.31559753417969,1,21.295114517211914,9.0080852508544922,149.59402721088134,0.015171151608228683,0.0097211543470621109,-0.00038801875780336559,1.3223112821578979,-0.086737237870693207,-0.065595172345638275,-0.067440584301948547,-0.051002047955989838,2.7415399551391602,-0.00020298559684306383,-0.0085472669452428818,2.1198525428771973,-0.00013216433580964804,-0.0033926512114703655,0,1,0.89954376220703125,-0.008344283327460289,-0.003260487224906683,-0.0025504711084067822,1.3148641586303711,0,0,0,1,0,0,0,0,0,1,0,0.80671143531799316,1.179368257522583,348.81521606445312,-5.009770393371582e-05,-0.0021097585558891296,-0.0020597041584551334,3.3976216316223145,-0.00034610414877533913,-0.032876700162887573,2.5427002906799316,-0.00029011466540396214,-0.015165134333074093,-1.496518962085247e-07,0,0.99702000617980957,-0.032530598342418671,-0.014875019900500774,-0.00069836480543017387,0,0,0,0,1,0,0,0,0,0,0,0,1.0073044300079346,0,348.5361328125,-0.00013881921768188477,-0.0074428915977478027,-0.0073043480515480042,0.29235848784446716,0,-0.010658102110028267,-0.067446783185005188,-0.052524834871292114,0,-13.850455284118652,0,0.064622864127159119,0.040961906313896179,263.62916663347278,-0.013781547546386719,-0.010422317311167717,267.794921875,263.95132446289062,8.6894950866699219,4.2874341011047363,0.64974403381347656,0.046811047941446304
19800,177.42424568434578,1,0.28643724322319031,181.25,8.7117538452148438,0.24787266552448273,1,153.02374267578125,1,20.361677169799805,8.9790182113647461,168.55303340012847,0.013257027603685856,0.0097775273025035858,-0.00038394556031562388,1.3223112821578979,-0.085784487426280975,-0.064874656498432159,-0.066417336463928223,-0.050228215754032135,2.7335381507873535,-7.2622497100383043e-05,-0.0081580514088273048,2.112703800201416,-4.0369282942265272e-05,-0.0028517507016658783,-3.7834979593753815e-10,1,0.90450894832611084,-0.0080854296684265137,-0.0028113813605159521,-0.0027387368027120829,1.317802906036377,0,0,0,1,0,0,0,0,0,1,0,0.80926412343978882,1.1792271137237549,348.80853271484375,-2.7537345886230469e-05,-0.0020482838153839111,-0.0020207678899168968,3.389754056930542,-0.00013936986215412617,-0.032774493098258972,2.5381112098693848,-9.6907722763717175e-05,-0.013958148658275604,-1.4936085790395737e-07,0,0.9970858097076416,-0.032635122537612915,-0.013861240819096565,-0.00077022414188832045,0,0,0,0,1,0,0,0,0,0,0,0,1.0073263645172119,0,348.52960205078125,-8.3625316619873047e-05,-0.0074098408222198486,-0.0073263188824057579,0.29139703512191772,0,-0.010600586421787739,-0.067016392946243286,-0.052158474922180176,0,-13.705061912536621,0,0.056244682520627975,0.041201449930667877,263.62499996670522,-0.0136368777602911,-0.010312910191714764,267.7940673828125,263.95419311523438,8.6580142974853516,4.3031187057495117,0.64969217777252197,0.045888930559158325
19860,166.74502496975617,1,0.28743714094161987,181.25,8.7266674041748047,0.25009402632713318,1,153.19801330566406,1,20.375341415405273,9.1651334762573242,158.40777372126837,0.013218245469033718,0.0097947912290692329,-0.0003875390684697777,1.3223112821578979,-0.086419820785522461,-0.065355129539966583,-0.066836118698120117,-0.050544921308755875,2.7291302680969238,-8.8713000877760351e-05,-0.0079488232731819153,2.1066818237304688,-7.2090246248990297e-05,-0.0031254664063453674,-4.6566128730773926e-10,1,0.904305100440979,-0.0078601101413369179,-0.0030533759854733944,-0.0024035386741161346,1.3137693405151367,0,0,0,1,0,0,0,0,0,1,0,0.8017812967300415,1.1650741100311279,348.80279541015625,-1.8261373043060303e-05,-0.0021085366606712341,-0.0020902855321764946,3.385434627532959,-0.00027401416446082294,-0.033445235341787338,2.5347437858581543,-0.00021179640316404402,-0.015232626348733902,-1.4948454918339849e-07,0,0.9970058798789978,-0.033171221613883972,-0.015020831488072872,-0.00071652419865131378,0,0,0,0,1,0,0,0,0,0,0,0,1.00775146484375,0,348.5238037109375,-8.604489266872406e-05,-0.0078372955322265625,-0.0077513707801699638,0.29056370258331299,0,-0.01055542379617691,-0.066666051745414734,-0.051819659769535065,0,-13.833333969116211,0,0.056075658649206161,0.041278734803199768,263.62083329993766,-0.013764511793851852,-0.010409433394670486,267.79373168945312,263.93756103515625,8.8288602828979492,4.1591277122497559,0.7182350754737854,0.049904875457286835
