figure,page,experiment,case_id,variable,coordinate,coordinate_value,value,units,averaging,svg_path_index,svg_x_pt,svg_y_pt,outline_halfwidth_value,intersection_count,method
6,11,Mixed-SGS,25MS,w_variance,height_m,500.0,0.12261123910925985,m^2 s^-2,2-4 h,372,248.6917507,172.84177700051418,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,510.0,0.11793249493574273,m^2 s^-2,2-4 h,372,247.3375339,171.937284413745,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,520.0,0.11335347048598454,m^2 s^-2,2-4 h,372,246.01218,171.03279182697582,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,530.0,0.10891153651496883,m^2 s^-2,2-4 h,372,244.7265056,170.12829924020667,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,540.0,0.1046316667450596,m^2 s^-2,2-4 h,372,243.4877391,169.2238066534375,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,550.0,0.10070238438045938,m^2 s^-2,2-4 h,372,242.3504467,168.3193140666683,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,560.0,0.0973619562283607,m^2 s^-2,2-4 h,372,241.3835924,167.41482147989913,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,570.0,0.0945217474096219,m^2 s^-2,2-4 h,372,240.5615217,166.51032889312995,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,580.0,0.09244761626540869,m^2 s^-2,2-4 h,372,239.9611847,165.6058363063608,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,590.0,0.09127164636858527,m^2 s^-2,2-4 h,372,239.6208117,164.70134371959162,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,600.0,0.09073120318689788,m^2 s^-2,2-4 h,372,239.4643857,163.79685113282244,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,610.0,0.09081157694773599,m^2 s^-2,2-4 h,372,239.4876491,162.89235854605326,0.0,1,vector centerline interpolation
