figure,page,experiment,case_id,variable,coordinate,coordinate_value,value,units,averaging,svg_path_index,svg_x_pt,svg_y_pt,outline_halfwidth_value,intersection_count,method
1,7,Mixed-SGS,25MS,q_l,height_m,880.0,5.479216176555546e-7,kg kg^-1,2-4 h,356,213.0821821,138.33616293544046,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,890.0,4.1255848523069e-8,kg kg^-1,2-4 h,356,212.8653152,137.44443076554904,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,900.0,9.141673083528957e-14,kg kg^-1,2-4 h,356,212.8476566,136.55269859565766,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,910.0,9.141673083528957e-14,kg kg^-1,2-4 h,356,212.8476566,135.66096642576628,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,920.0,9.141673083528957e-14,kg kg^-1,2-4 h,356,212.8476566,134.7692342558749,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,930.0,9.141673083528957e-14,kg kg^-1,2-4 h,356,212.8476566,133.8775020859835,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,940.0,9.141673083528957e-14,kg kg^-1,2-4 h,356,212.8476566,132.98576991609212,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,950.0,9.141673083528957e-14,kg kg^-1,2-4 h,356,212.8476566,132.09403774620074,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,960.0,9.141673083528957e-14,kg kg^-1,2-4 h,356,212.8476566,131.20230557630933,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,970.0,9.141673083528957e-14,kg kg^-1,2-4 h,356,212.8476566,130.31057340641794,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,980.0,9.141673083528957e-14,kg kg^-1,2-4 h,356,212.8476566,129.41884123652656,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,990.0,9.141673083528957e-14,kg kg^-1,2-4 h,356,212.8476566,128.52710906663518,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,1000.0,9.141673083528957e-14,kg kg^-1,2-4 h,356,212.8476566,127.63537689674378,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,1010.0,9.141673083528957e-14,kg kg^-1,2-4 h,356,212.8476566,126.7436447268524,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,1020.0,9.141673083528957e-14,kg kg^-1,2-4 h,356,212.8476566,125.851912556961,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,1030.0,9.141673083528957e-14,kg kg^-1,2-4 h,356,212.8476566,124.96018038706961,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,1040.0,9.141673083528957e-14,kg kg^-1,2-4 h,356,212.8476566,124.06844821717822,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,1050.0,9.141673083528957e-14,kg kg^-1,2-4 h,356,212.8476566,123.17671604728683,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,1060.0,9.141673083528957e-14,kg kg^-1,2-4 h,356,212.8476566,122.28498387739545,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,1070.0,9.141673083528957e-14,kg kg^-1,2-4 h,356,212.8476566,121.39325170750405,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,1080.0,9.141673083528957e-14,kg kg^-1,2-4 h,356,212.8476566,120.50151953761267,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,1090.0,9.141673083528957e-14,kg kg^-1,2-4 h,356,212.8476566,119.60978736772128,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,1100.0,9.141673083528957e-14,kg kg^-1,2-4 h,356,212.8476566,118.7180551978299,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,1110.0,9.141673083528957e-14,kg kg^-1,2-4 h,356,212.8476566,117.8263230279385,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,1120.0,9.141673083528957e-14,kg kg^-1,2-4 h,356,212.8476566,116.93459085804712,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,1130.0,9.141673083528957e-14,kg kg^-1,2-4 h,356,212.8476566,116.04285868815573,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,1140.0,9.141673083528957e-14,kg kg^-1,2-4 h,356,212.8476566,115.15112651826433,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,1150.0,9.141673083528957e-14,kg kg^-1,2-4 h,356,212.8476566,114.25939434837294,0.0,1,vector centerline interpolation
