case_id,grid,window_start_s,window_end_s,z_m,w_variance_m2_s2,w_third_central_moment_m3_s3,skewness_ratio_of_time_averaged_moments,mean_of_four_halfhour_skewness_ratios,valid
canonical_smagorinsky_weno5,canonical,7200,14400,1320.0,0.00133343660775,-7.87350608975e-5,-1.6169984619715263,-1.2742309151930942,true
canonical_smagorinsky_weno5,canonical,7200,14400,1325.0,0.00147007580325,-9.8300017975e-5,-1.7439900515322073,-1.4419590341703759,true
canonical_smagorinsky_weno5,canonical,7200,14400,1330.0,0.00163227747425,-0.000120223916475,-1.8230555017957628,-1.5781812046091226,true
canonical_smagorinsky_weno5,canonical,7200,14400,1335.0,0.00181775278025,-0.00014395184922500002,-1.8574409753538688,-1.6699796334808972,true
canonical_smagorinsky_weno5,canonical,7200,14400,1340.0,0.00201993625,-0.00016875190075,-1.8588407237975006,-1.7175708717271,true
canonical_smagorinsky_weno5,canonical,7200,14400,1345.0,0.00223204965,-0.0001938667339,-1.8384317740894114,-1.7292118085370276,true
canonical_smagorinsky_weno5,canonical,7200,14400,1350.0,0.0024478941325,-0.0002186190724,-1.8050909974362814,-1.7161223127429042,true
canonical_smagorinsky_weno5,canonical,7200,14400,1355.0,0.0026632901574999996,-0.00024249438875000002,-1.7643062290942029,-1.688193252274604,true
canonical_smagorinsky_weno5,canonical,7200,14400,1360.0,0.00287370253,-0.00026518244725,-1.7214010308573406,-1.6547563340218296,true
canonical_smagorinsky_weno5,canonical,7200,14400,1365.0,0.0030734576850000002,-0.00028668652525,-1.6825439742471002,-1.6244038572098702,true
canonical_smagorinsky_weno5,canonical,7200,14400,1370.0,0.0032600825625,-0.0003071895515,-1.6503024393516903,-1.6005868328656354,true
canonical_smagorinsky_weno5,canonical,7200,14400,1375.0,0.003433259145,-0.00032683613625000005,-1.6246888106421187,-1.5834587494399879,true
canonical_smagorinsky_weno5,canonical,7200,14400,1380.0,0.0035920126825,-0.00034578780475,-1.6062120526431893,-1.5733623806217232,true
canonical_smagorinsky_weno5,canonical,7200,14400,1385.0,0.0037391399374999998,-0.000364169162,-1.592742571954098,-1.567745586456006,true
canonical_smagorinsky_weno5,canonical,7200,14400,1390.0,0.0038765581550000002,-0.00038213100174999996,-1.5832256508812461,-1.5652630035398967,true
canonical_smagorinsky_weno5,canonical,7200,14400,1395.0,0.00400591985,-0.0003998688045,-1.577117826414377,-1.5651932411266367,true
canonical_smagorinsky_weno5,canonical,7200,14400,1400.0,0.0041294898275,-0.00041754492825,-1.5734705250399126,-1.5665440569127669,true
canonical_smagorinsky_weno5,canonical,7200,14400,1405.0,0.004247934675,-0.00043520662425,-1.5719138946366864,-1.5689823734175237,true
canonical_smagorinsky_weno5,canonical,7200,14400,1410.0,0.004361964295,-0.00045296395550000005,-1.5723183574622244,-1.5724125467293883,true
canonical_smagorinsky_weno5,canonical,7200,14400,1415.0,0.0044726400525,-0.00047088499575,-1.5742327004467138,-1.576444385093053,true
canonical_smagorinsky_weno5,canonical,7200,14400,1420.0,0.0045803340625,-0.0004889500705,-1.577316266191228,-1.5808617036995112,true
canonical_smagorinsky_weno5,canonical,7200,14400,1425.0,0.004684313665,-0.00050716131925,-1.5818932423778764,-1.5860908003540748,true
canonical_smagorinsky_weno5,canonical,7200,14400,1430.0,0.0047846202475,-0.00052540617625,-1.5875373912619255,-1.5918514277694424,true
canonical_smagorinsky_weno5,canonical,7200,14400,1435.0,0.004879021085,-0.0005430626622499999,-1.5934957220823127,-1.5975356020889313,true
canonical_smagorinsky_weno5,canonical,7200,14400,1440.0,0.004962129285,-0.000559056105,-1.5993859677509112,-1.6028927856025978,true
canonical_smagorinsky_weno5,canonical,7200,14400,1445.0,0.0050267761125,-0.0005717875175,-1.6043545720283738,-1.6072056296720787,true
canonical_smagorinsky_weno5,canonical,7200,14400,1450.0,0.0050624043225,-0.00057870951425,-1.6066651737465738,-1.6088653370070365,true
canonical_smagorinsky_weno5,canonical,7200,14400,1455.0,0.005051598535,-0.0005758407497499999,-1.60383302464277,-1.6054826227836676,true
canonical_smagorinsky_weno5,canonical,7200,14400,1460.0,0.0049661089450000005,-0.000557687177,-1.5935522016507153,-1.5948081383884842,true
canonical_smagorinsky_weno5,canonical,7200,14400,1465.0,0.0047663350125,-0.0005179174549999999,-1.57392379541242,-1.574937659114667,true
canonical_smagorinsky_weno5,canonical,7200,14400,1470.0,0.004405598972500001,-0.00045147158375000005,-1.543913544197712,-1.5448299831435923,true
canonical_smagorinsky_weno5,canonical,7200,14400,1475.0,0.0038439605850000003,-0.000358340003,-1.5035812598847804,-1.504493336921121,true
canonical_smagorinsky_weno5,canonical,7200,14400,1480.0,0.003072583175,-0.00024748864975,-1.453114425292115,-1.4539838854503389,true
canonical_smagorinsky_weno5,canonical,7200,14400,1485.0,0.0021385068525000004,-0.00013738110625,-1.3891880533673377,-1.3898952021738735,true
canonical_smagorinsky_weno5,canonical,7200,14400,1490.0,0.001155925535,-5.15890879e-5,-1.3126926789231115,-1.3131131358065362,true
canonical_smagorinsky_weno5,canonical,7200,14400,1495.0,0.00034097224124999994,-7.7645830775e-6,-1.2332172890477786,-1.2332932351568135,true
canonical_smagorinsky_weno5,canonical,7200,14400,1500.0,0.0,0.0,NaN,NaN,false
canonical_smagorinsky_centered2,canonical,7200,14400,0.0,0.0,0.0,NaN,NaN,false
canonical_smagorinsky_centered2,canonical,7200,14400,5.0,0.013191751875000001,-0.00060979355475,-0.402465927073318,-0.40215591065606326,true
canonical_smagorinsky_centered2,canonical,7200,14400,10.0,0.047491738575,-0.0037072771825,-0.3582019579915584,-0.35796671646163547,true
canonical_smagorinsky_centered2,canonical,7200,14400,15.0,0.0916943755,-0.008693691805,-0.31310513822093927,-0.3129428177715975,true
canonical_smagorinsky_centered2,canonical,7200,14400,20.0,0.13673750675000002,-0.013875718925,-0.27442521223723976,-0.27431325696604253,true
canonical_smagorinsky_centered2,canonical,7200,14400,25.0,0.1784696615,-0.0184236779,-0.24435978389852894,-0.24427887498390166,true
canonical_smagorinsky_centered2,canonical,7200,14400,30.0,0.21554617575,-0.022169393925000003,-0.22153550393602742,-0.2214740485278509,true
canonical_smagorinsky_centered2,canonical,7200,14400,35.0,0.24779842025,-0.0251569273,-0.20394346546143333,-0.20389460867406434,true
canonical_smagorinsky_centered2,canonical,7200,14400,40.0,0.27559068075000004,-0.0274925311,-0.19002814706747104,-0.18998761597402328,true
canonical_smagorinsky_centered2,canonical,7200,14400,45.0,0.29945663375,-0.029256420200000004,-0.1785337296001583,-0.17849866993960004,true
canonical_smagorinsky_centered2,canonical,7200,14400,50.0,0.31991647925,-0.030540561299999998,-0.1687804331685785,-0.16874859924606764,true
canonical_smagorinsky_centered2,canonical,7200,14400,55.0,0.33749265250000005,-0.031432555525,-0.16031834021342353,-0.16028777966553615,true
canonical_smagorinsky_centered2,canonical,7200,14400,60.0,0.35264159725,-0.031992318075,-0.15277257511870512,-0.15274153172452337,true
canonical_smagorinsky_centered2,canonical,7200,14400,65.0,0.36573504650000005,-0.03225094035,-0.14581174728530572,-0.14577869774073482,true
canonical_smagorinsky_centered2,canonical,7200,14400,70.0,0.3770380019999999,-0.03224804905,-0.13929186642442085,-0.13925545370577513,true
canonical_smagorinsky_centered2,canonical,7200,14400,75.0,0.386778623,-0.032013098700000006,-0.13308650472297676,-0.1330455548908831,true
canonical_smagorinsky_centered2,canonical,7200,14400,80.0,0.39509913325,-0.031573577299999996,-0.12713486757465758,-0.12708841591270564,true
canonical_smagorinsky_centered2,canonical,7200,14400,85.0,0.40213835975,-0.030983237575000003,-0.12149643751651042,-0.12144376466487268,true
canonical_smagorinsky_centered2,canonical,7200,14400,90.0,0.4080277755,-0.030241822349999996,-0.11603082132901611,-0.11597152782521493,true
canonical_smagorinsky_centered2,canonical,7200,14400,95.0,0.41283743075,-0.029369555875,-0.11072068890116223,-0.11065474810741863,true
canonical_smagorinsky_centered2,canonical,7200,14400,100.0,0.416679062,-0.02836744535,-0.10546727135625444,-0.10539503742562663,true
canonical_smagorinsky_centered2,canonical,7200,14400,105.0,0.41959191100000004,-0.02724957745,-0.10025801723031522,-0.10018008968822606,true
canonical_smagorinsky_centered2,canonical,7200,14400,110.0,0.42167928825,-0.02610091585,-0.09531962853988794,-0.09523663613701622,true
canonical_smagorinsky_centered2,canonical,7200,14400,115.0,0.423077464,-0.0249028639,-0.09049393147555143,-0.09040640080243253,true
canonical_smagorinsky_centered2,canonical,7200,14400,120.0,0.423830092,-0.023677439874999998,-0.08581180946722733,-0.08572012532608049,true
canonical_smagorinsky_centered2,canonical,7200,14400,125.0,0.42406313124999995,-0.022467146624999997,-0.08135835255614313,-0.08126290400400973,true
canonical_smagorinsky_centered2,canonical,7200,14400,130.0,0.42385026075,-0.021240278124999998,-0.07697355011067634,-0.07687484684284362,true
canonical_smagorinsky_centered2,canonical,7200,14400,135.0,0.42323945475,-0.020000795374999998,-0.07263869736255088,-0.07253745032673181,true
canonical_smagorinsky_centered2,canonical,7200,14400,140.0,0.42227548375000007,-0.018746799325,-0.06831771438934846,-0.0682147841201407,true
canonical_smagorinsky_centered2,canonical,7200,14400,145.0,0.42099323125,-0.017482995299999998,-0.06400341851389973,-0.06389972726726045,true
canonical_smagorinsky_centered2,canonical,7200,14400,150.0,0.41942811775,-0.01618294045,-0.059575970228434035,-0.059472387147522315,true
canonical_smagorinsky_centered2,canonical,7200,14400,155.0,0.417570159,-0.014885447925000002,-0.055165521153280175,-0.05506270649901031,true
canonical_smagorinsky_centered2,canonical,7200,14400,160.0,0.4154970125,-0.013632364575,-0.05090018184048556,-0.05079845681515208,true
canonical_smagorinsky_centered2,canonical,7200,14400,165.0,0.41325051349999997,-0.0123929628325,-0.04665036481616577,-0.046549528148296354,true
canonical_smagorinsky_centered2,canonical,7200,14400,170.0,0.41085056200000003,-0.011203631315,-0.0425434769617318,-0.042442793295798135,true
canonical_smagorinsky_centered2,canonical,7200,14400,175.0,0.40836747725,-0.010055882629999999,-0.03853394515616021,-0.03843217999557886,true
canonical_smagorinsky_centered2,canonical,7200,14400,180.0,0.40579808500000003,-0.008872972915,-0.03432449575874841,-0.03421986769154597,true
canonical_smagorinsky_centered2,canonical,7200,14400,185.0,0.4030963925,-0.00765133131,-0.029896726643132775,-0.02978695236420656,true
canonical_smagorinsky_centered2,canonical,7200,14400,190.0,0.40025265525,-0.0064222035024999995,-0.025361955170481593,-0.025244353402236137,true
canonical_smagorinsky_centered2,canonical,7200,14400,195.0,0.39727482199999997,-0.005195042569749999,-0.020746868202612356,-0.02061853835623497,true
canonical_smagorinsky_centered2,canonical,7200,14400,200.0,0.39416620874999997,-0.003982408364,-0.01609261814276744,-0.01595053198213649,true
canonical_smagorinsky_centered2,canonical,7200,14400,205.0,0.390948564,-0.0028243020375,-0.01155398251448115,-0.01139529138973263,true
canonical_smagorinsky_centered2,canonical,7200,14400,210.0,0.38767559074999997,-0.0017231891400000003,-0.007138882976751336,-0.0069610783751560615,true
canonical_smagorinsky_centered2,canonical,7200,14400,215.0,0.38436561825000004,-0.0006481806900000002,-0.0027200650456925307,-0.002521061304403021,true
canonical_smagorinsky_centered2,canonical,7200,14400,220.0,0.38102431574999995,0.00040014043525,0.0017013097952059792,0.0019230791542717179,true
canonical_smagorinsky_centered2,canonical,7200,14400,225.0,0.37766460325000006,0.00142742130125,0.00615024972016859,0.006395868936696382,true
canonical_smagorinsky_centered2,canonical,7200,14400,230.0,0.37428723275,0.0024371588014999996,0.010643300111804605,0.010913614636571473,true
canonical_smagorinsky_centered2,canonical,7200,14400,235.0,0.370892696,0.00342901816375,0.015180894577345925,0.01547679537722798,true
canonical_smagorinsky_centered2,canonical,7200,14400,240.0,0.36746954925,0.00440225855,0.01976257406858218,0.020085205692264994,true
canonical_smagorinsky_centered2,canonical,7200,14400,245.0,0.36401081074999997,0.00535236805,0.02437106717091273,0.02472188707242693,true
canonical_smagorinsky_centered2,canonical,7200,14400,250.0,0.36050651224999997,0.006277937745,0.029003294555204562,0.02938395692982422,true
canonical_smagorinsky_centered2,canonical,7200,14400,255.0,0.35695371775,0.00716284336,0.03358671967620609,0.03399869498924349,true
canonical_smagorinsky_centered2,canonical,7200,14400,260.0,0.35337324425,0.0080099538875,0.03813111637030335,0.03857531472687335,true
canonical_smagorinsky_centered2,canonical,7200,14400,265.0,0.3497695475,0.008840029935,0.04273470820442863,0.04321114180936155,true
canonical_smagorinsky_centered2,canonical,7200,14400,270.0,0.3461517025,0.009654844875,0.04740734048055122,0.04791483209953992,true
canonical_smagorinsky_centered2,canonical,7200,14400,275.0,0.34253072,0.010475282077499998,0.05225362633056352,0.05278993606263825,true
canonical_smagorinsky_centered2,canonical,7200,14400,280.0,0.33889964225,0.01129065571,0.057228517926503686,0.057790857928753686,true
canonical_smagorinsky_centered2,canonical,7200,14400,285.0,0.33528396475,0.012087324632499999,0.06226027163210912,0.06284573454573861,true
canonical_smagorinsky_centered2,canonical,7200,14400,290.0,0.33169065425,0.012878601425,0.0674169110927757,0.06802329314913018,true
canonical_smagorinsky_centered2,canonical,7200,14400,295.0,0.3281235845,0.013659542899999998,0.07267415579746472,0.07329985061511493,true
canonical_smagorinsky_centered2,canonical,7200,14400,300.0,0.32458967699999997,0.01442866935,0.07802328395090433,0.07866642931651131,true
canonical_smagorinsky_centered2,canonical,7200,14400,305.0,0.32109362625,0.015182520525,0.08344423733347106,0.08410219070108178,true
canonical_smagorinsky_centered2,canonical,7200,14400,310.0,0.317637548,0.015915886275,0.08890641021601502,0.08957503113160689,true
canonical_smagorinsky_centered2,canonical,7200,14400,315.0,0.31422398225000003,0.016617962625,0.09434497755341774,0.09501873786859309,true
canonical_smagorinsky_centered2,canonical,7200,14400,320.0,0.31084673875,0.017291723275,0.09977432624685506,0.10044703792462376,true
canonical_smagorinsky_centered2,canonical,7200,14400,325.0,0.30748372525,0.017914331275,0.10506725838435224,0.1057328465080844,true
canonical_smagorinsky_centered2,canonical,7200,14400,330.0,0.30413807174999996,0.018464027225,0.11008299824324777,0.11073575947504956,true
canonical_smagorinsky_centered2,canonical,7200,14400,335.0,0.3008034675,0.018944696275,0.1148321218126447,0.11546789556156667,true
canonical_smagorinsky_centered2,canonical,7200,14400,340.0,0.29747387000000003,0.01935185585,0.1192749889927464,0.11989113529198556,true
canonical_smagorinsky_centered2,canonical,7200,14400,345.0,0.29415299,0.01966381865,0.12325596873327782,0.1238509738031228,true
canonical_smagorinsky_centered2,canonical,7200,14400,350.0,0.29087509975,0.0198890916,0.12678127939652306,0.12735502821610917,true
canonical_smagorinsky_centered2,canonical,7200,14400,355.0,0.28764145825,0.020066039625,0.13007218711194002,0.13062597313512603,true
canonical_smagorinsky_centered2,canonical,7200,14400,360.0,0.28446773425,0.020199142375,0.13313229229730572,0.13366786090261085,true
canonical_smagorinsky_centered2,canonical,7200,14400,365.0,0.281368084,0.020328143625,0.13620262278621373,0.1367221804322613,true
canonical_smagorinsky_centered2,canonical,7200,14400,370.0,0.27832442525,0.020441499075,0.13921491296239688,0.13971924184930512,true
canonical_smagorinsky_centered2,canonical,7200,14400,375.0,0.27536303549999996,0.020525452224999997,0.14204772209391175,0.14253584473343855,true
canonical_smagorinsky_centered2,canonical,7200,14400,380.0,0.27248077475,0.0206087637,0.14489324585378432,0.14536493491316665,true
canonical_smagorinsky_centered2,canonical,7200,14400,385.0,0.26966854949999997,0.0207075649,0.14787119494811818,0.14832807073970727,true
canonical_smagorinsky_centered2,canonical,7200,14400,390.0,0.26690487925,0.0208259276,0.1510322125182083,0.15147755551065437,true
canonical_smagorinsky_centered2,canonical,7200,14400,395.0,0.26418534675,0.0209226543,0.15408263300441405,0.1545197228666521,true
canonical_smagorinsky_centered2,canonical,7200,14400,400.0,0.26153705275,0.020995495399999998,0.1569734807325028,0.1574065278024911,true
canonical_smagorinsky_centered2,canonical,7200,14400,405.0,0.258949809,0.021080324424999998,0.15997565530204483,0.16041327229464583,true
canonical_smagorinsky_centered2,canonical,7200,14400,410.0,0.25639695325,0.0211676317,0.16304330877591314,0.16349543657963544,true
canonical_smagorinsky_centered2,canonical,7200,14400,415.0,0.2538733595,0.0212317435,0.16598160651841176,0.16645621870897342,true
canonical_smagorinsky_centered2,canonical,7200,14400,420.0,0.2513717265,0.021266539100000002,0.16874160548793166,0.16924538564102137,true
canonical_smagorinsky_centered2,canonical,7200,14400,425.0,0.24888424575,0.02126212325,0.17124209050511097,0.17177956527564692,true
canonical_smagorinsky_centered2,canonical,7200,14400,430.0,0.24640414850000003,0.021214275175000002,0.1734427595675585,0.17401633603886457,true
canonical_smagorinsky_centered2,canonical,7200,14400,435.0,0.2439252025,0.0211086101,0.17521634903909722,0.17582255558330373,true
canonical_smagorinsky_centered2,canonical,7200,14400,440.0,0.24146283424999998,0.02094532735,0.1765272319378699,0.17715871953934872,true
canonical_smagorinsky_centered2,canonical,7200,14400,445.0,0.23901297875,0.02075344695,0.17760615511748054,0.17826230859694345,true
canonical_smagorinsky_centered2,canonical,7200,14400,450.0,0.2365620545,0.020531325599999997,0.1784429381231747,0.1791206793097238,true
canonical_smagorinsky_centered2,canonical,7200,14400,455.0,0.23411952324999996,0.020266007625,0.17890058270014947,0.17958818485570308,true
canonical_smagorinsky_centered2,canonical,7200,14400,460.0,0.231691521,0.019955626225,0.17893699923178127,0.17961910857854776,true
canonical_smagorinsky_centered2,canonical,7200,14400,465.0,0.2292828785,0.019594716125,0.17847670439762006,0.17913433266885934,true
canonical_smagorinsky_centered2,canonical,7200,14400,470.0,0.226892799,0.019184675074999998,0.17751022686000512,0.17812354073030062,true
canonical_smagorinsky_centered2,canonical,7200,14400,475.0,0.22452330225,0.018717088275,0.17593253356753874,0.1764820201367234,true
canonical_smagorinsky_centered2,canonical,7200,14400,480.0,0.2221905365,0.018201698575,0.1737895191735918,0.17425857946818185,true
canonical_smagorinsky_centered2,canonical,7200,14400,485.0,0.219896812,0.017647367900000002,0.17114000484807063,0.17151455601925047,true
canonical_smagorinsky_centered2,canonical,7200,14400,490.0,0.2176592425,0.017039062724999998,0.16779539258266313,0.16805869347770713,true
canonical_smagorinsky_centered2,canonical,7200,14400,495.0,0.21550650875,0.016366889024999998,0.1635970811137107,0.1637290867110533,true
canonical_smagorinsky_centered2,canonical,7200,14400,500.0,0.2134795225,0.015642630174999998,0.15858987021290172,0.15857101818308894,true
canonical_smagorinsky_centered2,canonical,7200,14400,505.0,0.21158625550000001,0.014907877900000002,0.1531738568677842,0.1529918831683407,true
canonical_smagorinsky_centered2,canonical,7200,14400,510.0,0.20981556550000002,0.01416360423,0.14737276338952388,0.1470208429798504,true
canonical_smagorinsky_centered2,canonical,7200,14400,515.0,0.20817245199999998,0.01340032625,0.14108488402916036,0.14056019542612216,true
canonical_smagorinsky_centered2,canonical,7200,14400,520.0,0.20666682349999999,0.012604466174999999,0.13415853606492645,0.13346297003258661,true
canonical_smagorinsky_centered2,canonical,7200,14400,525.0,0.20531704275,0.0117946554875,0.1267791277574791,0.12592482565584595,true
canonical_smagorinsky_centered2,canonical,7200,14400,530.0,0.20410515,0.0109911408375,0.1191960402894548,0.11820482368212559,true
canonical_smagorinsky_centered2,canonical,7200,14400,535.0,0.20302678999999998,0.01017748786,0.1112527028323494,0.11014846646789322,true
canonical_smagorinsky_centered2,canonical,7200,14400,540.0,0.20208442575,0.0093537678575,0.10296445391015868,0.10177276139994734,true
canonical_smagorinsky_centered2,canonical,7200,14400,545.0,0.20127062500000004,0.008516950532500001,0.09432211533997716,0.09307045483923901,true
canonical_smagorinsky_centered2,canonical,7200,14400,550.0,0.2005940265,0.00765374473,0.08519164011909319,0.08390713555698573,true
canonical_smagorinsky_centered2,canonical,7200,14400,555.0,0.2000834645,0.00676920206,0.07563462881008633,0.07434551916522217,true
canonical_smagorinsky_centered2,canonical,7200,14400,560.0,0.19974889975,0.0058871220475,0.06594417595507512,0.0646807244674662,true
canonical_smagorinsky_centered2,canonical,7200,14400,565.0,0.19959845774999999,0.0050118108575,0.05620292271485511,0.054993941848292635,true
canonical_smagorinsky_centered2,canonical,7200,14400,570.0,0.199646134,0.0041670026525,0.04671242565703946,0.04558573780109357,true
canonical_smagorinsky_centered2,canonical,7200,14400,575.0,0.19988445925000004,0.003360363488,0.0376025859672322,0.03658110302946184,true
canonical_smagorinsky_centered2,canonical,7200,14400,580.0,0.20033401625000002,0.0025680458915,0.02863984965259325,0.02773826476095924,true
canonical_smagorinsky_centered2,canonical,7200,14400,585.0,0.20103495200000002,0.00179438325,0.019907093247621993,0.01913715576582184,true
canonical_smagorinsky_centered2,canonical,7200,14400,590.0,0.20199957474999997,0.0010703600125,0.011789739064091503,0.0111627007626354,true
canonical_smagorinsky_centered2,canonical,7200,14400,595.0,0.20321437725,0.00040079862750000026,0.004375166445527976,0.0038986611684237796,true
canonical_smagorinsky_centered2,canonical,7200,14400,600.0,0.20469184950000002,-0.00023510461250000002,-0.0025386938120901224,-0.002862940951799049,true
canonical_smagorinsky_centered2,canonical,7200,14400,605.0,0.206461847,-0.00082538236,-0.00879823323488675,-0.008972898879573778,true
canonical_smagorinsky_centered2,canonical,7200,14400,610.0,0.2085284965,-0.0013444342759999996,-0.014118594278529182,-0.014150256275061184,true
canonical_smagorinsky_centered2,canonical,7200,14400,615.0,0.21089218925000003,-0.001779698332,-0.018376197532256593,-0.018275198298932274,true
canonical_smagorinsky_centered2,canonical,7200,14400,620.0,0.21355419975,-0.002119318818,-0.02147504682023135,-0.021254474501040482,true
canonical_smagorinsky_centered2,canonical,7200,14400,625.0,0.21651411425,-0.0023434541079999996,-0.023260933201981967,-0.022935854374113853,true
canonical_smagorinsky_centered2,canonical,7200,14400,630.0,0.21974989774999998,-0.002446980739,-0.023754042457562716,-0.023341677877542513,true
canonical_smagorinsky_centered2,canonical,7200,14400,635.0,0.22327795225,-0.002463520054,-0.02335002453686066,-0.022871060421211648,true
canonical_smagorinsky_centered2,canonical,7200,14400,640.0,0.22712810725,-0.0023748571700000004,-0.021939724637922733,-0.02141782890859141,true
canonical_smagorinsky_centered2,canonical,7200,14400,645.0,0.23128991575000002,-0.0021827340549999998,-0.019623016881358774,-0.019083685552858574,true
canonical_smagorinsky_centered2,canonical,7200,14400,650.0,0.23579384400000003,-0.0019045710774999998,-0.016634068710996867,-0.016102152628704992,true
canonical_smagorinsky_centered2,canonical,7200,14400,655.0,0.24064458525,-0.0015000238200000003,-0.0127067362215311,-0.01220310692067765,true
canonical_smagorinsky_centered2,canonical,7200,14400,660.0,0.245816119,-0.0009690881724999999,-0.007951476077069778,-0.007491367369772566,true
canonical_smagorinsky_centered2,canonical,7200,14400,665.0,0.25131034874999997,-0.0003406414500000001,-0.0027038458826059786,-0.0022965654411683254,true
canonical_smagorinsky_centered2,canonical,7200,14400,670.0,0.25713221725,0.00039006112424999997,0.002991561435315209,0.0033426371401120225,true
canonical_smagorinsky_centered2,canonical,7200,14400,675.0,0.26324326525,0.0012445609905,0.009214680481174483,0.009511555200130486,true
canonical_smagorinsky_centered2,canonical,7200,14400,680.0,0.2695990505,0.00222405238,0.015887935712803787,0.016137771661577864,true
canonical_smagorinsky_centered2,canonical,7200,14400,685.0,0.27613972125,0.0033506702725,0.023090767552522384,0.023304195985364855,true
canonical_smagorinsky_centered2,canonical,7200,14400,690.0,0.28279004225000004,0.0046214536425,0.030731406113600437,0.03092027929734569,true
canonical_smagorinsky_centered2,canonical,7200,14400,695.0,0.28950037075,0.0060147796775,0.03861411070140018,0.03878771957942141,true
canonical_smagorinsky_centered2,canonical,7200,14400,700.0,0.29623922725,0.007509576517999999,0.04657486423303986,0.046738108297558055,true
canonical_smagorinsky_centered2,canonical,7200,14400,705.0,0.30297989425,0.00910050765475,0.05456886298763508,0.0547217679834725,true
canonical_smagorinsky_centered2,canonical,7200,14400,710.0,0.30966678999999997,0.01080147211,0.06268173373228737,0.06281992904201657,true
canonical_smagorinsky_centered2,canonical,7200,14400,715.0,0.31622338275,0.012624217769999998,0.07099266955308062,0.07110835234627122,true
canonical_smagorinsky_centered2,canonical,7200,14400,720.0,0.32255707675,0.0145668807425,0.07951639874889352,0.07959930425054398,true
canonical_smagorinsky_centered2,canonical,7200,14400,725.0,0.32859878275,0.016605775805,0.08815769871087077,0.08819661532085513,true
canonical_smagorinsky_centered2,canonical,7200,14400,730.0,0.3342853185,0.018737461625,0.09694709534367019,0.09693208519192134,true
canonical_smagorinsky_centered2,canonical,7200,14400,735.0,0.33955489099999997,0.020951416125000004,0.10588840264633637,0.10581262552871208,true
canonical_smagorinsky_centered2,canonical,7200,14400,740.0,0.34434948125,0.023236680774999997,0.11499393676253532,0.1148551579228258,true
canonical_smagorinsky_centered2,canonical,7200,14400,745.0,0.348613329,0.025583086525,0.1242902202426014,0.1240906468264765,true
canonical_smagorinsky_centered2,canonical,7200,14400,750.0,0.3522955105,0.027979746899999998,0.13380832013405206,0.13355275231254093,true
canonical_smagorinsky_centered2,canonical,7200,14400,755.0,0.35535021149999996,0.030414592475000002,0.14358105309145006,0.143274784146842,true
canonical_smagorinsky_centered2,canonical,7200,14400,760.0,0.3577364755,0.03287150665,0.15362955562609168,0.15327683906614287,true
canonical_smagorinsky_centered2,canonical,7200,14400,765.0,0.35941196975,0.035331405225,0.16397291068189923,0.16357691928545057,true
canonical_smagorinsky_centered2,canonical,7200,14400,770.0,0.3603307605,0.037772728125,0.17463301228614644,0.1741972740794368,true
canonical_smagorinsky_centered2,canonical,7200,14400,775.0,0.360432364,0.040175188325,0.18566166924762806,0.1851918651167876,true
canonical_smagorinsky_centered2,canonical,7200,14400,780.0,0.35964501625,0.042518598025,0.19713687427993268,0.19664201508347928,true
canonical_smagorinsky_centered2,canonical,7200,14400,785.0,0.35788623225,0.0447810404,0.20915906512248386,0.20865285021633243,true
canonical_smagorinsky_centered2,canonical,7200,14400,790.0,0.35507013649999997,0.0469341688,0.22182879000896277,0.22133078999742822,true
canonical_smagorinsky_centered2,canonical,7200,14400,795.0,0.35109091549999993,0.048943876275000006,0.2352713115233042,0.2348084599304563,true
canonical_smagorinsky_centered2,canonical,7200,14400,800.0,0.34583185625,0.050752360375,0.24955067646489182,0.24915962849920206,true
canonical_smagorinsky_centered2,canonical,7200,14400,805.0,0.33915998774999995,0.052308400149999996,0.26482837823819066,0.2645580367663367,true
canonical_smagorinsky_centered2,canonical,7200,14400,810.0,0.33088923975,0.0535655748,0.2814244350053428,0.28134037129803624,true
canonical_smagorinsky_centered2,canonical,7200,14400,815.0,0.32080197325,0.05444851145,0.29966116581020186,0.29985471096991334,true
canonical_smagorinsky_centered2,canonical,7200,14400,820.0,0.3086664155,0.054859009575,0.31989974561173984,0.3205019520919603,true
canonical_smagorinsky_centered2,canonical,7200,14400,825.0,0.2942402885,0.054686052725,0.3426284095260628,0.3438330417198524,true
canonical_smagorinsky_centered2,canonical,7200,14400,830.0,0.27727323775,0.05380520782500001,0.3685211201684213,0.3706175273778594,true
canonical_smagorinsky_centered2,canonical,7200,14400,835.0,0.25754819824999997,0.0520645436,0.3983403418175696,0.4017570162492509,true
canonical_smagorinsky_centered2,canonical,7200,14400,840.0,0.23495496425,0.0493064644,0.4329392133282116,0.43827845149776307,true
canonical_smagorinsky_centered2,canonical,7200,14400,845.0,0.20959157125,0.045394554700000006,0.47308920679925226,0.48105722375477245,true
canonical_smagorinsky_centered2,canonical,7200,14400,850.0,0.18193876000000003,0.0402591536,0.5187723187470379,0.5296307094177201,true
canonical_smagorinsky_centered2,canonical,7200,14400,855.0,0.153056357,0.0339770494,0.5674251790348807,0.5788451451702685,true
canonical_smagorinsky_centered2,canonical,7200,14400,860.0,0.12472923082499998,0.0268630157,0.6098210335063327,0.6114776591605493,true
